USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
8458564.945357686,6805330.0,1653234.945357686,0.24293236997437095
12655437.223974034,22634370.0,9978932.776025966,0.4408752165854833
9396498.556870326,7910466.0,1486032.5568703264,0.1878565127351949
7299733.473271723,4681846.0,2617887.473271723,0.5591571088138574
12559932.955135763,14547008.0,1987075.0448642373,0.13659682079395552
12253062.905833274,10286237.0,1966825.9058332741,0.19120946813040318
10095690.075671168,9239997.0,855693.075671168,0.09260750578935989
8649022.891872965,4722292.0,3926730.891872965,0.8315307253073221
7441908.060172531,6974299.0,467609.0601725308,0.06704746386303925
6236182.843619457,2453008.0,3783174.8436194574,1.5422594804499037
9542778.55066658,11477571.0,1934792.44933342,0.1685715949248687
9383963.9644121,5788624.0,3595339.9644121006,0.6211044221238243
12013176.0423607,10324698.0,1688478.0423607007,0.16353776569161643
14063036.850750547,9386301.0,4676735.850750547,0.4982512121388976
6805858.123186286,2987987.0,3817871.1231862856,1.277740205424684
8552995.878604695,13196543.0,4643547.121395305,0.3518760270318753
9694091.281480867,8115869.0,1578222.2814808674,0.1944612809153114
10077865.257439341,7909246.0,2168619.2574393414,0.2741878628429741
12351309.711548548,12174315.0,176994.7115485482,0.014538371279907591
11860284.095105603,14621179.0,2760894.9048943967,0.18882847305914227
11509683.444790453,20785814.0,9276130.555209547,0.44627218136415286
5775306.142315324,10148075.0,4372768.857684676,0.4308963875104072
6502247.661971899,5994617.0,507630.66197189875,0.08468108337395013
8307159.824762864,11061285.0,2754125.175237136,0.24898781427629213
8762320.183810871,11233690.0,2471369.816189129,0.21999626268742764
9959365.906414151,8208762.0,1750603.9064141512,0.21326040472535945
16377318.001156757,22796172.0,6418853.998843243,0.28157595928137596
13712584.88275545,72764886.0,59052301.11724455,0.811549421203581
8822416.750113405,5889201.0,2933215.7501134053,0.498066843042614
5836865.6155987065,6483150.0,646284.3844012935,0.09968678565223595
6745263.446725319,7097820.0,352556.55327468086,0.049671103701514105
8461977.39489904,12478064.0,4016086.6051009595,0.32185173958884644
11759826.237517487,9222737.0,2537089.2375174873,0.27509070653510853
10835362.639927026,1294210.0,9541152.639927026,7.3721827523562835
10370337.571811626,4638066.0,5732271.571811626,1.235918499609886
8288019.132597849,9183643.0,895623.8674021512,0.0975238113461239
7773141.258985901,9798732.0,2025590.7410140987,0.2067196797518392
8464595.80578915,10570378.0,2105782.1942108497,0.1992154106703516
8371925.707036858,10758244.0,2386318.2929631416,0.2218129922469821
10713276.490776949,9831621.0,881655.4907769486,0.08967549611370787
11956811.839745026,10514393.0,1442418.839745026,0.13718517462159024
7428819.672827147,1390297.0,6038522.672827147,4.34333287982866
9715288.783665536,8017945.0,1697343.783665536,0.2116931188310142
9832222.914211363,6935330.0,2896892.9142113626,0.4177008035971414
8165536.231096717,6848332.0,1317204.2310967166,0.19233942383294453
8826992.433665495,8868165.0,41172.566334504634,0.004642737966028444
7277771.180616344,7840130.0,562358.8193836557,0.0717282518763918
10298707.252505723,6538718.0,3759989.2525057234,0.5750346249074701
7943416.775073937,5012130.0,2931286.775073937,0.5848385367246933
7074738.303839911,6184081.0,890657.3038399108,0.14402419758730695
