FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,RURAL,060_Felidia,99,MR76,57,2034605,"777,8",True,Festivo,Lunes,3.467.887,-76.630.043
2024-01-02,RURAL,060_Felidia,99,MR76,42,2267132,"697,8",False,Laboral,Martes,3.467.887,-76.630.043
2024-01-03,RURAL,060_Felidia,99,MR76,43,3714312,"1019,5",False,Laboral,Miércoles,3.467.887,-76.630.043
2024-01-04,RURAL,060_Felidia,99,MR76,32,2321396,"521,7",False,Laboral,Jueves,3.467.887,-76.630.043
2024-01-05,RURAL,060_Felidia,99,MR76,53,2398786,"623,8",False,Laboral,Viernes,3.467.887,-76.630.043
2024-01-06,RURAL,060_Felidia,99,MR76,148,22038588,"3196,1",False,Fin de Semana,Sábado,3.467.887,-76.630.043
2024-01-07,RURAL,060_Felidia,99,MR76,291,12024492,"1366,4",False,Fin de Semana,Domingo,3.467.887,-76.630.043
2024-01-08,RURAL,060_Felidia,99,MR76,93,2918985,"709,7",True,Festivo,Lunes,3.467.887,-76.630.043
2024-01-09,RURAL,060_Felidia,99,MR76,38,2451551,"1095,3",False,Laboral,Martes,3.467.887,-76.630.043
2024-01-10,RURAL,060_Felidia,99,MR76,40,2260231,"615,3",False,Laboral,Miércoles,3.467.887,-76.630.043
2024-01-11,RURAL,060_Felidia,99,MR76,51,2907682,"814,6",False,Laboral,Jueves,3.467.887,-76.630.043
2024-01-12,RURAL,060_Felidia,99,MR76,31,1511244,"718,8",False,Laboral,Viernes,3.467.887,-76.630.043
2024-01-13,RURAL,060_Felidia,99,MR76,65,1405939,"596,7",False,Fin de Semana,Sábado,3.467.887,-76.630.043
2024-01-14,RURAL,060_Felidia,99,MR76,100,3419028,"902,7",False,Fin de Semana,Domingo,3.467.887,-76.630.043
2024-01-15,RURAL,060_Felidia,99,MR76,54,239529,78,False,Laboral,Lunes,3.467.887,-76.630.043
2024-01-16,RURAL,060_Felidia,99,MR76,37,139105,"41,6",False,Laboral,Martes,3.467.887,-76.630.043
2024-01-17,RURAL,060_Felidia,99,MR76,48,1723236,"524,4",False,Laboral,Miércoles,3.467.887,-76.630.043
2024-01-18,RURAL,060_Felidia,99,MR76,44,1879942,"777,6",False,Laboral,Jueves,3.467.887,-76.630.043
2024-01-19,RURAL,060_Felidia,99,MR76,40,923992,"414,7",False,Laboral,Viernes,3.467.887,-76.630.043
2024-01-20,RURAL,060_Felidia,99,MR76,89,1417267,"720,4",False,Fin de Semana,Sábado,3.467.887,-76.630.043
2024-01-21,RURAL,060_Felidia,99,MR76,98,714100,1.97,False,Fin de Semana,Domingo,3.467.887,-76.630.043
2024-01-22,RURAL,060_Felidia,99,MR76,57,349844,"188,4",False,Laboral,Lunes,3.467.887,-76.630.043
2024-01-23,RURAL,060_Felidia,99,MR76,62,56953,"8,5",False,Laboral,Martes,3.467.887,-76.630.043
2024-01-24,RURAL,060_Felidia,99,MR76,53,30065,"5,7",False,Laboral,Miércoles,3.467.887,-76.630.043
2024-01-25,RURAL,060_Felidia,99,MR76,42,142895,"41,3",False,Laboral,Jueves,3.467.887,-76.630.043
2024-01-26,RURAL,060_Felidia,99,MR76,52,5669,"3,5",False,Laboral,Viernes,3.467.887,-76.630.043
2024-01-27,RURAL,060_Felidia,99,MR76,107,391456,"683,3",False,Fin de Semana,Sábado,3.467.887,-76.630.043
2024-01-28,RURAL,060_Felidia,99,MR76,107,113295,"559,4",False,Fin de Semana,Domingo,3.467.887,-76.630.043
