FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,RURAL,057_La Castilla,99,MR76,21,4646606,"1776,2",True,Festivo,Lunes,3.493.181,-76.576.443
2024-01-01,RURAL,057_La Castilla,99,MR76,17,796186,"304,4",True,Festivo,Lunes,3.493.181,-76.576.443
2024-01-02,RURAL,057_La Castilla,99,MR76,6,326915,"100,6",False,Laboral,Martes,3.493.181,-76.576.443
2024-01-02,RURAL,057_La Castilla,99,MR76,10,24389,"7,5",False,Laboral,Martes,3.493.181,-76.576.443
2024-01-03,RURAL,057_La Castilla,99,MR76,16,4111022,"1128,4",False,Laboral,Miércoles,3.493.181,-76.576.443
2024-01-03,RURAL,057_La Castilla,99,MR76,16,586099,"160,9",False,Laboral,Miércoles,3.493.181,-76.576.443
2024-01-04,RURAL,057_La Castilla,99,MR76,14,5388666,"1211,1",False,Laboral,Jueves,3.493.181,-76.576.443
2024-01-04,RURAL,057_La Castilla,99,MR76,14,443715,"99,7",False,Laboral,Jueves,3.493.181,-76.576.443
2024-01-05,RURAL,057_La Castilla,99,MR76,16,2004493,"521,3",False,Laboral,Viernes,3.493.181,-76.576.443
2024-01-05,RURAL,057_La Castilla,99,MR76,11,1824642,"474,5",False,Laboral,Viernes,3.493.181,-76.576.443
2024-01-06,RURAL,057_La Castilla,99,MR76,62,3160916,"458,4",False,Fin de Semana,Sábado,3.493.181,-76.576.443
2024-01-06,RURAL,057_La Castilla,99,MR76,64,5995290,"869,4",False,Fin de Semana,Sábado,3.493.181,-76.576.443
2024-01-07,RURAL,057_La Castilla,99,MR76,159,13129166,1492,False,Fin de Semana,Domingo,3.493.181,-76.576.443
2024-01-07,RURAL,057_La Castilla,99,MR76,198,30212039,"3433,3",False,Fin de Semana,Domingo,3.493.181,-76.576.443
2024-01-08,RURAL,057_La Castilla,99,MR76,77,5244941,"1275,2",True,Festivo,Lunes,3.493.181,-76.576.443
2024-01-08,RURAL,057_La Castilla,99,MR76,96,9506636,"2311,4",True,Festivo,Lunes,3.493.181,-76.576.443
2024-01-09,RURAL,057_La Castilla,99,MR76,16,281879,"125,9",False,Laboral,Martes,3.493.181,-76.576.443
2024-01-09,RURAL,057_La Castilla,99,MR76,14,235513,"105,2",False,Laboral,Martes,3.493.181,-76.576.443
2024-01-10,RURAL,057_La Castilla,99,MR76,14,2433336,"662,4",False,Laboral,Miércoles,3.493.181,-76.576.443
