FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,39,12851,"1,5",True,Festivo,Lunes,342.637,-764.865
2024-01-01,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,48,10160,"1,2",True,Festivo,Lunes,342.637,-764.865
2024-01-02,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,27,24207,"2,9",False,Laboral,Martes,342.637,-764.865
2024-01-02,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,35,8796,1,False,Laboral,Martes,342.637,-764.865
2024-01-03,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,31,5300,"0,4",False,Laboral,Miércoles,342.637,-764.865
2024-01-03,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,51,8867,"0,7",False,Laboral,Miércoles,342.637,-764.865
2024-01-04,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,32,13560,"1,3",False,Laboral,Jueves,342.637,-764.865
2024-01-04,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,39,9543,"0,9",False,Laboral,Jueves,342.637,-764.865
2024-01-05,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,44,7370,"0,7",False,Laboral,Viernes,342.637,-764.865
2024-01-05,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,44,9556,"0,9",False,Laboral,Viernes,342.637,-764.865
2024-01-06,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,46,19548,"2,5",False,Fin de Semana,Sábado,342.637,-764.865
2024-01-06,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,44,8246,"1,1",False,Fin de Semana,Sábado,342.637,-764.865
2024-01-07,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,42,2762355,"275,2",False,Fin de Semana,Domingo,342.637,-764.865
2024-01-07,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,41,1977152,197,False,Fin de Semana,Domingo,342.637,-764.865
2024-01-08,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,35,1527513,"96,9",True,Festivo,Lunes,342.637,-764.865
2024-01-08,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,42,4260872,"270,2",True,Festivo,Lunes,342.637,-764.865
2024-01-09,URBANA,039_ZW Biblioteca Daniel Guillard,13,MR76,38,991712,"76,5",False,Laboral,Martes,342.637,-764.865
