FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,23,21054,"2,4",True,Festivo,Lunes,348.939,-7.648.417
2024-01-02,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,27,6028134,716,False,Laboral,Martes,348.939,-7.648.417
2024-01-03,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,31,10735419,"885,9",False,Laboral,Miércoles,348.939,-7.648.417
2024-01-04,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,33,8236558,"779,6",False,Laboral,Jueves,348.939,-7.648.417
2024-01-05,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,31,342642,"31,6",False,Laboral,Viernes,348.939,-7.648.417
2024-01-06,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,32,10861,"1,4",False,Fin de Semana,Sábado,348.939,-7.648.417
2024-01-07,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,38,13165,"1,3",False,Fin de Semana,Domingo,348.939,-7.648.417
2024-01-08,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,38,11632,"0,7",True,Festivo,Lunes,348.939,-7.648.417
2024-01-09,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,36,24906,"1,9",False,Laboral,Martes,348.939,-7.648.417
2024-01-10,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,27,10890,"0,9",False,Laboral,Miércoles,348.939,-7.648.417
2024-01-11,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,34,10191,"0,9",False,Laboral,Jueves,348.939,-7.648.417
2024-01-12,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,42,15177,"1,3",False,Laboral,Viernes,348.939,-7.648.417
2024-01-13,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,39,6885,"0,8",False,Fin de Semana,Sábado,348.939,-7.648.417
2024-01-14,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,30,5747,"0,7",False,Fin de Semana,Domingo,348.939,-7.648.417
2024-01-15,URBANA,016_ZW Conjunto Habitacional Ramali,6,MR76,34,11365,"1,6",False,Laboral,Lunes,348.939,-7.648.417
