FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,25,414658,"47,4",True,Festivo,Lunes,344.044,-7.647.679
2024-01-02,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,29,33300,4,False,Laboral,Martes,344.044,-7.647.679
2024-01-03,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,20,68976,"5,7",False,Laboral,Miércoles,344.044,-7.647.679
2024-01-04,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,21,725396,"68,7",False,Laboral,Jueves,344.044,-7.647.679
2024-01-05,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,29,6700,"0,6",False,Laboral,Viernes,344.044,-7.647.679
2024-01-06,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,31,11416,"1,5",False,Fin de Semana,Sábado,344.044,-7.647.679
2024-01-07,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,37,7904,"0,8",False,Fin de Semana,Domingo,344.044,-7.647.679
2024-01-08,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,26,14521,"0,9",True,Festivo,Lunes,344.044,-7.647.679
2024-01-09,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,24,6561,"0,5",False,Laboral,Martes,344.044,-7.647.679
2024-01-10,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,24,5136,"0,4",False,Laboral,Miércoles,344.044,-7.647.679
2024-01-11,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,27,3954,"0,4",False,Laboral,Jueves,344.044,-7.647.679
2024-01-12,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,30,6302,"0,5",False,Laboral,Viernes,344.044,-7.647.679
2024-01-13,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,33,26989,3,False,Fin de Semana,Sábado,344.044,-7.647.679
2024-01-14,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,35,14552,"1,8",False,Fin de Semana,Domingo,344.044,-7.647.679
2024-01-15,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,30,17240,"2,5",False,Laboral,Lunes,344.044,-7.647.679
2024-01-16,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,33,10458,"1,2",False,Laboral,Martes,344.044,-7.647.679
2024-01-17,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,22,19597,2,False,Laboral,Miércoles,344.044,-7.647.679
2024-01-18,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,29,10543,"0,9",False,Laboral,Jueves,344.044,-7.647.679
2024-01-19,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,23,251021,"16,4",False,Laboral,Viernes,344.044,-7.647.679
2024-01-20,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,29,14291,"1,1",False,Fin de Semana,Sábado,344.044,-7.647.679
2024-01-21,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,27,27277,"2,1",False,Fin de Semana,Domingo,344.044,-7.647.679
2024-01-22,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,28,20056,"1,9",False,Laboral,Lunes,344.044,-7.647.679
2024-01-23,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,29,16281,"1,5",False,Laboral,Martes,344.044,-7.647.679
2024-01-24,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,34,6838,"0,5",False,Laboral,Miércoles,344.044,-7.647.679
2024-01-25,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,25,16600,"1,1",False,Laboral,Jueves,344.044,-7.647.679
2024-01-26,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,32,4196,"0,3",False,Laboral,Viernes,344.044,-7.647.679
2024-01-27,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,37,13591,"1,1",False,Fin de Semana,Sábado,344.044,-7.647.679
2024-01-28,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,37,27721,"2,7",False,Fin de Semana,Domingo,344.044,-7.647.679
2024-01-29,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,37,38364,"3,3",False,Laboral,Lunes,344.044,-7.647.679
2024-01-30,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,36,45935,"5,1",False,Laboral,Martes,344.044,-7.647.679
2024-01-31,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,38,15854,"1,5",False,Laboral,Miércoles,344.044,-7.647.679
2024-02-01,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,33,14618,"1,1",False,Laboral,Jueves,344.044,-7.647.679
2024-02-02,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,29,38238,4,False,Laboral,Viernes,344.044,-7.647.679
2024-02-03,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,20,6381,"0,4",False,Fin de Semana,Sábado,344.044,-7.647.679
2024-02-04,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,31,14110,"0,9",False,Fin de Semana,Domingo,344.044,-7.647.679
2024-02-05,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,23,91196,"6,1",False,Laboral,Lunes,344.044,-7.647.679
2024-02-06,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,31,546466,"36,6",False,Laboral,Martes,344.044,-7.647.679
2024-02-07,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,40,9336735,"565,6",False,Laboral,Miércoles,344.044,-7.647.679
2024-02-08,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,26,7147,"0,5",False,Laboral,Jueves,344.044,-7.647.679
2024-02-09,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,23,6981,"0,6",False,Laboral,Viernes,344.044,-7.647.679
2024-02-10,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,30,9036,"0,6",False,Fin de Semana,Sábado,344.044,-7.647.679
2024-02-11,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,23,8910,"0,7",False,Fin de Semana,Domingo,344.044,-7.647.679
2024-02-12,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,30,14058,"1,4",False,Laboral,Lunes,344.044,-7.647.679
2024-02-13,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,36,20686,"2,4",False,Laboral,Martes,344.044,-7.647.679
2024-02-14,URBANA,017_ZW Conjunto Habitacional Rio Cauca,15,MR76,37,26929,"3,6",False,Laboral,Miércoles,344.044,-7.647.679
