FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD
2024-01-01,RURAL,061_La Leonera,99,MR76,30,5068376,"1937,5",True,Festivo,Lunes,345.545,-7.663.592
2024-01-01,RURAL,061_La Leonera,99,MR76,16,11507708,4399,True,Festivo,Lunes,345.545,-7.663.592
2024-01-02,RURAL,061_La Leonera,99,MR76,39,11852598,"3648,2",False,Laboral,Martes,345.545,-7.663.592
2024-01-02,RURAL,061_La Leonera,99,MR76,19,13191965,"4060,5",False,Laboral,Martes,345.545,-7.663.592
2024-01-03,RURAL,061_La Leonera,99,MR76,36,7676773,"2107,2",False,Laboral,Miércoles,345.545,-7.663.592
2024-01-03,RURAL,061_La Leonera,99,MR76,20,17659856,"4847,4",False,Laboral,Miércoles,345.545,-7.663.592
2024-01-04,RURAL,061_La Leonera,99,MR76,31,10190781,"2290,3",False,Laboral,Jueves,345.545,-7.663.592
2024-01-04,RURAL,061_La Leonera,99,MR76,17,22322362,"5016,8",False,Laboral,Jueves,345.545,-7.663.592
2024-01-05,RURAL,061_La Leonera,99,MR76,35,3636333,"945,6",False,Laboral,Viernes,345.545,-7.663.592
2024-01-05,RURAL,061_La Leonera,99,MR76,22,22540995,"5861,7",False,Laboral,Viernes,345.545,-7.663.592
2024-01-06,RURAL,061_La Leonera,99,MR76,63,16283845,"2361,5",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-01-06,RURAL,061_La Leonera,99,MR76,42,14976632,"2171,9",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-01-07,RURAL,061_La Leonera,99,MR76,70,12867650,"1462,3",False,Fin de Semana,Domingo,345.545,-7.663.592
2024-01-07,RURAL,061_La Leonera,99,MR76,38,6578690,"747,6",False,Fin de Semana,Domingo,345.545,-7.663.592
2024-01-08,RURAL,061_La Leonera,99,MR76,66,5489122,"1334,6",True,Festivo,Lunes,345.545,-7.663.592
2024-01-08,RURAL,061_La Leonera,99,MR76,36,9709508,"2360,7",True,Festivo,Lunes,345.545,-7.663.592
2024-01-09,RURAL,061_La Leonera,99,MR76,36,4292944,1918,False,Laboral,Martes,345.545,-7.663.592
2024-01-09,RURAL,061_La Leonera,99,MR76,15,11777741,5262,False,Laboral,Martes,345.545,-7.663.592
2024-01-10,RURAL,061_La Leonera,99,MR76,40,9056036,"2465,3",False,Laboral,Miércoles,345.545,-7.663.592
2024-01-10,RURAL,061_La Leonera,99,MR76,20,9687871,"2637,3",False,Laboral,Miércoles,345.545,-7.663.592
2024-01-11,RURAL,061_La Leonera,99,MR76,39,4643114,"1300,8",False,Laboral,Jueves,345.545,-7.663.592
2024-01-11,RURAL,061_La Leonera,99,MR76,26,19056448,"5338,7",False,Laboral,Jueves,345.545,-7.663.592
2024-01-12,RURAL,061_La Leonera,99,MR76,49,8754875,"4164,1",False,Laboral,Viernes,345.545,-7.663.592
2024-01-12,RURAL,061_La Leonera,99,MR76,27,6247420,"2971,4",False,Laboral,Viernes,345.545,-7.663.592
2024-01-13,RURAL,061_La Leonera,99,MR76,47,5514541,"2340,3",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-01-13,RURAL,061_La Leonera,99,MR76,22,7606698,"3228,2",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-01-14,RURAL,061_La Leonera,99,MR76,36,6750635,"1782,3",False,Fin de Semana,Domingo,345.545,-7.663.592
2024-01-14,RURAL,061_La Leonera,99,MR76,21,16186430,"4273,5",False,Fin de Semana,Domingo,345.545,-7.663.592
2024-01-15,RURAL,061_La Leonera,99,MR76,51,10664553,"3473,4",False,Laboral,Lunes,345.545,-7.663.592
2024-01-15,RURAL,061_La Leonera,99,MR76,26,15282734,"4977,5",False,Laboral,Lunes,345.545,-7.663.592
2024-01-16,RURAL,061_La Leonera,99,MR76,36,5304365,"1584,8",False,Laboral,Martes,345.545,-7.663.592
2024-01-16,RURAL,061_La Leonera,99,MR76,21,20540530,"6136,9",False,Laboral,Martes,345.545,-7.663.592
2024-01-17,RURAL,061_La Leonera,99,MR76,42,9315115,2835,False,Laboral,Miércoles,345.545,-7.663.592
2024-01-17,RURAL,061_La Leonera,99,MR76,22,16555795,"5038,6",False,Laboral,Miércoles,345.545,-7.663.592
2024-01-18,RURAL,061_La Leonera,99,MR76,36,4080303,"1687,8",False,Laboral,Jueves,345.545,-7.663.592
2024-01-18,RURAL,061_La Leonera,99,MR76,20,9684900,"4006,2",False,Laboral,Jueves,345.545,-7.663.592
2024-01-19,RURAL,061_La Leonera,99,MR76,40,901917,"404,8",False,Laboral,Viernes,345.545,-7.663.592
2024-01-19,RURAL,061_La Leonera,99,MR76,20,12332365,5535,False,Laboral,Viernes,345.545,-7.663.592
2024-01-20,RURAL,061_La Leonera,99,MR76,42,230769,"117,3",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-01-20,RURAL,061_La Leonera,99,MR76,11,4806016,"2442,8",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-01-21,RURAL,061_La Leonera,99,MR76,51,988700,2.73,False,Fin de Semana,Domingo,345.545,-7.663.592
2024-01-21,RURAL,061_La Leonera,99,MR76,23,16170000,45.72,False,Fin de Semana,Domingo,345.545,-7.663.592
2024-01-22,RURAL,061_La Leonera,99,MR76,37,162323,"87,4",False,Laboral,Lunes,345.545,-7.663.592
2024-01-22,RURAL,061_La Leonera,99,MR76,17,14034287,7556,False,Laboral,Lunes,345.545,-7.663.592
2024-01-23,RURAL,061_La Leonera,99,MR76,55,674292,"100,1",False,Laboral,Martes,345.545,-7.663.592
2024-01-23,RURAL,061_La Leonera,99,MR76,28,19026956,"2824,2",False,Laboral,Martes,345.545,-7.663.592
2024-01-24,RURAL,061_La Leonera,99,MR76,46,256414,"48,9",False,Laboral,Miércoles,345.545,-7.663.592
2024-01-24,RURAL,061_La Leonera,99,MR76,21,14391177,"2742,2",False,Laboral,Miércoles,345.545,-7.663.592
2024-01-25,RURAL,061_La Leonera,99,MR76,39,620242,"179,1",False,Laboral,Jueves,345.545,-7.663.592
2024-01-25,RURAL,061_La Leonera,99,MR76,22,25826474,"7456,5",False,Laboral,Jueves,345.545,-7.663.592
2024-01-26,RURAL,061_La Leonera,99,MR76,33,294627,"180,7",False,Laboral,Viernes,345.545,-7.663.592
2024-01-26,RURAL,061_La Leonera,99,MR76,16,9544603,"5852,9",False,Laboral,Viernes,345.545,-7.663.592
2024-01-27,RURAL,061_La Leonera,99,MR76,48,11367,"19,8",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-01-27,RURAL,061_La Leonera,99,MR76,23,548634,"957,6",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-01-28,RURAL,061_La Leonera,99,MR76,46,541362,"2673,1",False,Fin de Semana,Domingo,345.545,-7.663.592
2024-01-28,RURAL,061_La Leonera,99,MR76,23,30286,"149,5",False,Fin de Semana,Domingo,345.545,-7.663.592
2024-01-29,RURAL,061_La Leonera,99,MR76,37,6231484,"3176,9",False,Laboral,Lunes,345.545,-7.663.592
2024-01-29,RURAL,061_La Leonera,99,MR76,12,5685643,"2898,6",False,Laboral,Lunes,345.545,-7.663.592
2024-01-30,RURAL,061_La Leonera,99,MR76,40,7911356,"2341,5",False,Laboral,Martes,345.545,-7.663.592
2024-01-30,RURAL,061_La Leonera,99,MR76,16,11410328,"3377,1",False,Laboral,Martes,345.545,-7.663.592
2024-01-31,RURAL,061_La Leonera,99,MR76,32,8270000,33.78,False,Laboral,Miércoles,345.545,-7.663.592
2024-01-31,RURAL,061_La Leonera,99,MR76,15,8820000,36.05,False,Laboral,Miércoles,345.545,-7.663.592
2024-02-01,RURAL,061_La Leonera,99,MR76,51,5950376,"2396,1",False,Laboral,Jueves,345.545,-7.663.592
2024-02-01,RURAL,061_La Leonera,99,MR76,21,7636573,"3075,1",False,Laboral,Jueves,345.545,-7.663.592
2024-02-02,RURAL,061_La Leonera,99,MR76,37,11431746,"2852,1",False,Laboral,Viernes,345.545,-7.663.592
2024-02-02,RURAL,061_La Leonera,99,MR76,13,17568322,4383,False,Laboral,Viernes,345.545,-7.663.592
2024-02-03,RURAL,061_La Leonera,99,MR76,57,892193,"502,4",False,Fin de Semana,Sábado,345.545,-7.663.592
2024-02-03,RURAL,061_La Leonera,99,MR76,17,11448322,"6446,2",False,Fin de Semana,Sábado,345.545,-7.663.592
