USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
8870007.591444258,8654728.0,215279.59144425765,0.02487421805101878
3263971.939305789,4107604.0,843632.0606942112,0.2053830069048066
7968915.697271744,10512532.0,2543616.302728256,0.2419603862065063
8143024.664818455,10933530.0,2790505.3351815445,0.25522455558100127
14927627.367117153,18818037.0,3890409.6328828465,0.20673833476269848
10121484.042880412,10698228.0,576743.9571195878,0.05391023234124266
4029948.3485333705,6543641.0,2513692.6514666295,0.38414281154278324
4546650.004460771,4650294.0,103643.99553922936,0.02228762214587494
4702542.855164606,5768280.0,1065737.1448353939,0.1847582199261121
5955497.149233636,7609590.0,1654092.8507663636,0.2173695101531572
16185752.254907934,21798601.0,5612848.745092066,0.2574866499502452
7005771.97681176,7391529.0,385757.0231882399,0.05218906983768039
6320122.418405758,8740116.0,2419993.581594242,0.2768834625986934
6872887.407631919,8059192.0,1186304.5923680812,0.14719894902219494
10977316.130790241,14284911.0,3307594.869209759,0.23154466060094872
7386891.360385172,11085519.0,3698627.639614828,0.33364496868525756
6644964.137930715,7233274.0,588309.8620692845,0.08133382781701406
8218942.264139567,9869352.0,1650409.7358604334,0.16722574449269145
10174310.991625153,11067888.0,893577.0083748475,0.08073600025360281
4544811.034536226,4679695.0,134883.96546377428,0.0288232385793891
5025230.944080199,7420136.0,2394905.055919801,0.3227575688531586
167136.68915695325,543462.0,376325.31084304675,0.6924592903331728
2823791.351665867,4497098.0,1673306.648334133,0.37208587589910935
1911094.3950253567,2778363.0,867268.6049746433,0.3121509338321318
1697132.2013118402,3181429.0,1484296.7986881598,0.4665503453599498
11097121.915916646,16767536.0,5670414.084083354,0.33817813685226944
4479116.990478878,5720851.0,1241734.009521122,0.21705407281558672
2713874.3843084807,2948469.0,234594.61569151934,0.07956489136956141
1482850.6481307368,2510532.0,1027681.3518692632,0.40934803932762587
5778325.787223475,7420687.0,1642361.212776525,0.22132198983416562
5944459.122161689,7201779.0,1257319.8778383108,0.1745846238600644
3486682.9709215015,3960333.0,473650.0290784985,0.11959853605201848
6952467.600118542,8845282.0,1892814.399881458,0.21399141371427818
3759392.568927369,4497098.0,737705.4310726309,0.1640403280232343
6174387.38881058,5751842.0,422545.38881057967,0.07346262098482184
3098354.62658121,4736074.0,1637719.3734187898,0.3457968294876283
2734095.6090773684,3771879.0,1037783.3909226316,0.27513697839263446
3754170.3067098726,4441990.0,687819.6932901274,0.1548449441106638
3055958.3784238948,4133726.0,1077767.6215761052,0.26072546210757686
6199324.751833086,7856802.0,1657477.248166914,0.21096080162983796
2892612.6897097984,3494231.0,601618.3102902016,0.17217473895978874
3598596.851548833,3663809.0,65212.14845116716,0.01779900329170193
3006904.9583119685,3663779.0,656874.0416880315,0.1792886638872136
2055219.0808035708,2792218.0,736998.9191964292,0.26394748518791483
4909540.313413907,5953508.0,1043967.6865860932,0.17535336923811862
4799213.930847464,6003685.0,1204471.0691525359,0.2006219628698934
4071167.5807035216,4690765.0,619597.4192964784,0.13208877854603213
4426364.571760446,4308829.0,117535.57176044583,0.02727784550290713
3287029.4710502597,3252400.0,34629.47105025966,0.010647359196365655
1450405.5943716597,2623245.0,1172839.4056283403,0.4470948789107919
4000110.785949449,6704016.0,2703905.214050551,0.4033261874748734
1995797.1939990344,2886819.0,891021.8060009656,0.30865177415035916
1762639.2303492893,2838812.0,1076172.7696507107,0.3790926520145437
3961910.5777305625,4633979.0,672068.4222694375,0.14503052825000662
2475400.1899161213,3330296.0,854895.8100838787,0.25670265048028124
4456284.738059166,5523506.0,1067221.261940834,0.1932144659462367
2993330.7244253666,4435482.0,1442151.2755746334,0.3251396974612079
3774489.1683130423,5966877.0,2192387.8316869577,0.3674263491080774
3269211.243224059,5401421.0,2132209.756775941,0.3947497809883623
7893453.541281074,11223222.0,3329768.4587189257,0.296685609419374
5059643.228521365,7155566.0,2095922.7714786353,0.29290803431603246
3667659.155960482,4648536.0,980876.8440395179,0.21100769017159768
2928752.5984206772,2521171.0,407581.59842067724,0.16166360727641133
5356151.730827746,6425002.0,1068850.269172254,0.16635796676362966
12672037.737829924,19699107.0,7027069.262170076,0.3567201935686768
2591198.3828232265,2795819.0,204620.6171767735,0.07318807733146297
2395014.5328539284,2942487.0,547472.4671460716,0.18605773522400323
4326953.064111912,4787225.0,460271.9358880883,0.09614587488327545
4113442.831989511,5390529.0,1277086.168010489,0.2369129575242966
4350033.471244449,5604368.0,1254334.5287555512,0.22381373399383325
2863370.9946645834,4288970.0,1425599.0053354166,0.33238726438641836
3053940.8321711537,3934596.0,880655.1678288463,0.2238235305044905
4787933.575887558,5766884.0,978950.424112442,0.16975379149510236
1536693.382265207,1792604.0,255910.6177347931,0.14275914688062344
2971700.30755569,4953959.0,1982258.69244431,0.4001362733208551
3570124.0559564936,5254253.0,1684128.9440435064,0.32052680829101804
3863440.14053173,5110877.0,1247436.85946827,0.24407491306644047
5239493.429479967,8112256.0,2872762.570520033,0.35412622216557677
1617542.4991116016,2964295.0,1346752.5008883984,0.4543247216921387
