DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
2,1,0,0,"256,2",-1.5019157088122606,1.0561836106059843,3,1,0,0,"425,6",-0.5210727969348659,2.112855954211684,4,1,0,0,"328,7",-0.2298850574712643,2.0881066481512183,5,0,1,0,"330,4",-0.842911877394636,1.7692668849091993,6,0,1,0,"368,8",-1.4252873563218391,1.9758668592356448,0,1,0,0,"642,7",-0.6130268199233716,2.7928899846634296,1,1,0,0,"387,5",-0.3984674329501915,1.7305391082545674,2,1,0,0,"698,7",-0.2911877394636015,3.6238346207356047
3,1,0,0,"425,6",-0.5210727969348659,2.112855954211684,4,1,0,0,"328,7",-0.2298850574712643,2.0881066481512183,5,0,1,0,"330,4",-0.842911877394636,1.7692668849091993,6,0,1,0,"368,8",-1.4252873563218391,1.9758668592356448,0,1,0,0,"642,7",-0.6130268199233716,2.7928899846634296,1,1,0,0,"387,5",-0.3984674329501915,1.7305391082545674,2,1,0,0,"698,7",-0.2911877394636015,3.6238346207356047,3,1,0,0,"637,7",-0.2758620689655172,3.953567454664609
4,1,0,0,"328,7",-0.2298850574712643,2.0881066481512183,5,0,1,0,"330,4",-0.842911877394636,1.7692668849091993,6,0,1,0,"368,8",-1.4252873563218391,1.9758668592356448,0,1,0,0,"642,7",-0.6130268199233716,2.7928899846634296,1,1,0,0,"387,5",-0.3984674329501915,1.7305391082545674,2,1,0,0,"698,7",-0.2911877394636015,3.6238346207356047,3,1,0,0,"637,7",-0.2758620689655172,3.953567454664609,4,1,0,0,"343,8",-0.475095785440613,1.9595018914757043
5,0,1,0,"330,4",-0.842911877394636,1.7692668849091993,6,0,1,0,"368,8",-1.4252873563218391,1.9758668592356448,0,1,0,0,"642,7",-0.6130268199233716,2.7928899846634296,1,1,0,0,"387,5",-0.3984674329501915,1.7305391082545674,2,1,0,0,"698,7",-0.2911877394636015,3.6238346207356047,3,1,0,0,"637,7",-0.2758620689655172,3.953567454664609,4,1,0,0,"343,8",-0.475095785440613,1.9595018914757043,5,0,1,0,"507,4",-0.2298850574712643,2.609247780458892
6,0,1,0,"368,8",-1.4252873563218391,1.9758668592356448,0,1,0,0,"642,7",-0.6130268199233716,2.7928899846634296,1,1,0,0,"387,5",-0.3984674329501915,1.7305391082545674,2,1,0,0,"698,7",-0.2911877394636015,3.6238346207356047,3,1,0,0,"637,7",-0.2758620689655172,3.953567454664609,4,1,0,0,"343,8",-0.475095785440613,1.9595018914757043,5,0,1,0,"507,4",-0.2298850574712643,2.609247780458892,6,0,1,0,"482,4",-1.0268199233716475,2.0524068956879344
0,1,0,0,"642,7",-0.6130268199233716,2.7928899846634296,1,1,0,0,"387,5",-0.3984674329501915,1.7305391082545674,2,1,0,0,"698,7",-0.2911877394636015,3.6238346207356047,3,1,0,0,"637,7",-0.2758620689655172,3.953567454664609,4,1,0,0,"343,8",-0.475095785440613,1.9595018914757043,5,0,1,0,"507,4",-0.2298850574712643,2.609247780458892,6,0,1,0,"482,4",-1.0268199233716475,2.0524068956879344,0,1,0,0,"656,6",0.0459770114942528,3.168134234229084
1,1,0,0,"387,5",-0.3984674329501915,1.7305391082545674,2,1,0,0,"698,7",-0.2911877394636015,3.6238346207356047,3,1,0,0,"637,7",-0.2758620689655172,3.953567454664609,4,1,0,0,"343,8",-0.475095785440613,1.9595018914757043,5,0,1,0,"507,4",-0.2298850574712643,2.609247780458892,6,0,1,0,"482,4",-1.0268199233716475,2.0524068956879344,0,1,0,0,"656,6",0.0459770114942528,3.168134234229084,1,1,0,0,"384,8",-0.5057471264367817,1.4388068761469297
2,1,0,0,"698,7",-0.2911877394636015,3.6238346207356047,3,1,0,0,"637,7",-0.2758620689655172,3.953567454664609,4,1,0,0,"343,8",-0.475095785440613,1.9595018914757043,5,0,1,0,"507,4",-0.2298850574712643,2.609247780458892,6,0,1,0,"482,4",-1.0268199233716475,2.0524068956879344,0,1,0,0,"656,6",0.0459770114942528,3.168134234229084,1,1,0,0,"384,8",-0.5057471264367817,1.4388068761469297,0,1,0,0,"17,1",-1.2260536398467432,0.0917493824574788
3,1,0,0,"637,7",-0.2758620689655172,3.953567454664609,4,1,0,0,"343,8",-0.475095785440613,1.9595018914757043,5,0,1,0,"507,4",-0.2298850574712643,2.609247780458892,6,0,1,0,"482,4",-1.0268199233716475,2.0524068956879344,0,1,0,0,"656,6",0.0459770114942528,3.168134234229084,1,1,0,0,"384,8",-0.5057471264367817,1.4388068761469297,0,1,0,0,"17,1",-1.2260536398467432,0.0917493824574788,1,1,0,0,"192,4",0.1379310344827586,1.0930836796751204
4,1,0,0,"343,8",-0.475095785440613,1.9595018914757043,5,0,1,0,"507,4",-0.2298850574712643,2.609247780458892,6,0,1,0,"482,4",-1.0268199233716475,2.0524068956879344,0,1,0,0,"656,6",0.0459770114942528,3.168134234229084,1,1,0,0,"384,8",-0.5057471264367817,1.4388068761469297,0,1,0,0,"17,1",-1.2260536398467432,0.0917493824574788,1,1,0,0,"192,4",0.1379310344827586,1.0930836796751204,2,1,0,0,"198,4",0.1226053639846743,0.9888390720309496
5,0,1,0,"507,4",-0.2298850574712643,2.609247780458892,6,0,1,0,"482,4",-1.0268199233716475,2.0524068956879344,0,1,0,0,"656,6",0.0459770114942528,3.168134234229084,1,1,0,0,"384,8",-0.5057471264367817,1.4388068761469297,0,1,0,0,"17,1",-1.2260536398467432,0.0917493824574788,1,1,0,0,"192,4",0.1379310344827586,1.0930836796751204,2,1,0,0,"198,4",0.1226053639846743,0.9888390720309496,3,1,0,0,"617,6",0.0613026819923371,2.733842057750945
6,0,1,0,"482,4",-1.0268199233716475,2.0524068956879344,0,1,0,0,"656,6",0.0459770114942528,3.168134234229084,1,1,0,0,"384,8",-0.5057471264367817,1.4388068761469297,0,1,0,0,"17,1",-1.2260536398467432,0.0917493824574788,1,1,0,0,"192,4",0.1379310344827586,1.0930836796751204,2,1,0,0,"198,4",0.1226053639846743,0.9888390720309496,3,1,0,0,"617,6",0.0613026819923371,2.733842057750945,4,1,0,0,"235,9",0.1839080459770115,1.0396789454509736
0,1,0,0,"656,6",0.0459770114942528,3.168134234229084,1,1,0,0,"384,8",-0.5057471264367817,1.4388068761469297,0,1,0,0,"17,1",-1.2260536398467432,0.0917493824574788,1,1,0,0,"192,4",0.1379310344827586,1.0930836796751204,2,1,0,0,"198,4",0.1226053639846743,0.9888390720309496,3,1,0,0,"617,6",0.0613026819923371,2.733842057750945,4,1,0,0,"235,9",0.1839080459770115,1.0396789454509736,5,0,1,0,"516,3",-0.0153256704980842,2.112912082629346
1,1,0,0,"384,8",-0.5057471264367817,1.4388068761469297,0,1,0,0,"17,1",-1.2260536398467432,0.0917493824574788,1,1,0,0,"192,4",0.1379310344827586,1.0930836796751204,2,1,0,0,"198,4",0.1226053639846743,0.9888390720309496,3,1,0,0,"617,6",0.0613026819923371,2.733842057750945,4,1,0,0,"235,9",0.1839080459770115,1.0396789454509736,5,0,1,0,"516,3",-0.0153256704980842,2.112912082629346,6,0,1,0,"167,0",-0.9042145593869731,0.6531350059948269
0,1,0,0,"17,1",-1.2260536398467432,0.0917493824574788,1,1,0,0,"192,4",0.1379310344827586,1.0930836796751204,2,1,0,0,"198,4",0.1226053639846743,0.9888390720309496,3,1,0,0,"617,6",0.0613026819923371,2.733842057750945,4,1,0,0,"235,9",0.1839080459770115,1.0396789454509736,5,0,1,0,"516,3",-0.0153256704980842,2.112912082629346,6,0,1,0,"167,0",-0.9042145593869731,0.6531350059948269,0,1,0,0,"228,2",-0.1685823754789272,0.8823343601022576
1,1,0,0,"192,4",0.1379310344827586,1.0930836796751204,2,1,0,0,"198,4",0.1226053639846743,0.9888390720309496,3,1,0,0,"617,6",0.0613026819923371,2.733842057750945,4,1,0,0,"235,9",0.1839080459770115,1.0396789454509736,5,0,1,0,"516,3",-0.0153256704980842,2.112912082629346,6,0,1,0,"167,0",-0.9042145593869731,0.6531350059948269,0,1,0,0,"228,2",-0.1685823754789272,0.8823343601022576,1,1,0,0,"21,299999999999997",0.7049808429118773,0.0686664667524877
2,1,0,0,"198,4",0.1226053639846743,0.9888390720309496,3,1,0,0,"617,6",0.0613026819923371,2.733842057750945,4,1,0,0,"235,9",0.1839080459770115,1.0396789454509736,5,0,1,0,"516,3",-0.0153256704980842,2.112912082629346,6,0,1,0,"167,0",-0.9042145593869731,0.6531350059948269,0,1,0,0,"228,2",-0.1685823754789272,0.8823343601022576,1,1,0,0,"21,299999999999997",0.7049808429118773,0.0686664667524877,2,1,0,0,"19,900000000000002",0.3524904214559387,0.0519443559497941
3,1,0,0,"617,6",0.0613026819923371,2.733842057750945,4,1,0,0,"235,9",0.1839080459770115,1.0396789454509736,5,0,1,0,"516,3",-0.0153256704980842,2.112912082629346,6,0,1,0,"167,0",-0.9042145593869731,0.6531350059948269,0,1,0,0,"228,2",-0.1685823754789272,0.8823343601022576,1,1,0,0,"21,299999999999997",0.7049808429118773,0.0686664667524877,2,1,0,0,"19,900000000000002",0.3524904214559387,0.0519443559497941,3,1,0,0,"0,9",0.5057471264367817,-0.0057178226955256
4,1,0,0,"235,9",0.1839080459770115,1.0396789454509736,5,0,1,0,"516,3",-0.0153256704980842,2.112912082629346,6,0,1,0,"167,0",-0.9042145593869731,0.6531350059948269,0,1,0,0,"228,2",-0.1685823754789272,0.8823343601022576,1,1,0,0,"21,299999999999997",0.7049808429118773,0.0686664667524877,2,1,0,0,"19,900000000000002",0.3524904214559387,0.0519443559497941,3,1,0,0,"0,9",0.5057471264367817,-0.0057178226955256,4,1,0,0,"1,7000000000000002",0.2605363984674329,0.0001594462827656
5,0,1,0,"516,3",-0.0153256704980842,2.112912082629346,6,0,1,0,"167,0",-0.9042145593869731,0.6531350059948269,0,1,0,0,"228,2",-0.1685823754789272,0.8823343601022576,1,1,0,0,"21,299999999999997",0.7049808429118773,0.0686664667524877,2,1,0,0,"19,900000000000002",0.3524904214559387,0.0519443559497941,3,1,0,0,"0,9",0.5057471264367817,-0.0057178226955256,4,1,0,0,"1,7000000000000002",0.2605363984674329,0.0001594462827656,5,0,1,0,"3,4",0.3524904214559387,0.0063701596385745
6,0,1,0,"167,0",-0.9042145593869731,0.6531350059948269,0,1,0,0,"228,2",-0.1685823754789272,0.8823343601022576,1,1,0,0,"21,299999999999997",0.7049808429118773,0.0686664667524877,2,1,0,0,"19,900000000000002",0.3524904214559387,0.0519443559497941,3,1,0,0,"0,9",0.5057471264367817,-0.0057178226955256,4,1,0,0,"1,7000000000000002",0.2605363984674329,0.0001594462827656,5,0,1,0,"3,4",0.3524904214559387,0.0063701596385745,6,0,1,0,"0,8",-1.0727969348659003,-0.0052762791432516
0,1,0,0,"228,2",-0.1685823754789272,0.8823343601022576,1,1,0,0,"21,299999999999997",0.7049808429118773,0.0686664667524877,2,1,0,0,"19,900000000000002",0.3524904214559387,0.0519443559497941,3,1,0,0,"0,9",0.5057471264367817,-0.0057178226955256,4,1,0,0,"1,7000000000000002",0.2605363984674329,0.0001594462827656,5,0,1,0,"3,4",0.3524904214559387,0.0063701596385745,6,0,1,0,"0,8",-1.0727969348659003,-0.0052762791432516,0,1,0,0,"1,3",0.3984674329501915,-0.0028070445321826
1,1,0,0,"21,299999999999997",0.7049808429118773,0.0686664667524877,2,1,0,0,"19,900000000000002",0.3524904214559387,0.0519443559497941,3,1,0,0,"0,9",0.5057471264367817,-0.0057178226955256,4,1,0,0,"1,7000000000000002",0.2605363984674329,0.0001594462827656,5,0,1,0,"3,4",0.3524904214559387,0.0063701596385745,6,0,1,0,"0,8",-1.0727969348659003,-0.0052762791432516,0,1,0,0,"1,3",0.3984674329501915,-0.0028070445321826,1,1,0,0,"2,5",0.0766283524904214,-0.0016865550092274
2,1,0,0,"19,900000000000002",0.3524904214559387,0.0519443559497941,3,1,0,0,"0,9",0.5057471264367817,-0.0057178226955256,4,1,0,0,"1,7000000000000002",0.2605363984674329,0.0001594462827656,5,0,1,0,"3,4",0.3524904214559387,0.0063701596385745,6,0,1,0,"0,8",-1.0727969348659003,-0.0052762791432516,0,1,0,0,"1,3",0.3984674329501915,-0.0028070445321826,1,1,0,0,"2,5",0.0766283524904214,-0.0016865550092274,2,1,0,0,"13,7",0.2298850574712643,0.0280773054617627
3,1,0,0,"0,9",0.5057471264367817,-0.0057178226955256,4,1,0,0,"1,7000000000000002",0.2605363984674329,0.0001594462827656,5,0,1,0,"3,4",0.3524904214559387,0.0063701596385745,6,0,1,0,"0,8",-1.0727969348659003,-0.0052762791432516,0,1,0,0,"1,3",0.3984674329501915,-0.0028070445321826,1,1,0,0,"2,5",0.0766283524904214,-0.0016865550092274,2,1,0,0,"13,7",0.2298850574712643,0.0280773054617627,3,1,0,0,"1,1",0.0459770114942528,-0.0052800210377624
