DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,"277,2",-0.7594339622641509,-0.1760887422748202,1,1,0,0,"32,3",-0.8066037735849056,-0.445642449784765,2,1,0,0,"955,5999999999999",-0.8915094339622641,0.9712418575815396,3,1,0,0,"908,8000000000001",-1.0613207547169812,0.7232928423900432,4,1,0,0,"540,8",-1.070754716981132,0.2550379373926519,5,0,1,0,"277,1",-0.419811320754717,-0.2133916314707699,6,0,1,0,"7,9",-0.6462264150943396,-0.4697944278969017,0,0,0,1,"2,9",-1.1556603773584906,-0.4739671902573147
1,1,0,0,"32,3",-0.8066037735849056,-0.445642449784765,2,1,0,0,"955,5999999999999",-0.8915094339622641,0.9712418575815396,3,1,0,0,"908,8000000000001",-1.0613207547169812,0.7232928423900432,4,1,0,0,"540,8",-1.070754716981132,0.2550379373926519,5,0,1,0,"277,1",-0.419811320754717,-0.2133916314707699,6,0,1,0,"7,9",-0.6462264150943396,-0.4697944278969017,0,0,0,1,"2,9",-1.1556603773584906,-0.4739671902573147,1,1,0,0,"2,5",-0.1650943396226415,-0.475626496984605
2,1,0,0,"955,5999999999999",-0.8915094339622641,0.9712418575815396,3,1,0,0,"908,8000000000001",-1.0613207547169812,0.7232928423900432,4,1,0,0,"540,8",-1.070754716981132,0.2550379373926519,5,0,1,0,"277,1",-0.419811320754717,-0.2133916314707699,6,0,1,0,"7,9",-0.6462264150943396,-0.4697944278969017,0,0,0,1,"2,9",-1.1556603773584906,-0.4739671902573147,1,1,0,0,"2,5",-0.1650943396226415,-0.475626496984605,2,1,0,0,"658,0",-0.2594339622641509,0.5149219826378604
3,1,0,0,"908,8000000000001",-1.0613207547169812,0.7232928423900432,4,1,0,0,"540,8",-1.070754716981132,0.2550379373926519,5,0,1,0,"277,1",-0.419811320754717,-0.2133916314707699,6,0,1,0,"7,9",-0.6462264150943396,-0.4697944278969017,0,0,0,1,"2,9",-1.1556603773584906,-0.4739671902573147,1,1,0,0,"2,5",-0.1650943396226415,-0.475626496984605,2,1,0,0,"658,0",-0.2594339622641509,0.5149219826378604,3,1,0,0,"891,7",-0.6084905660377359,0.722490190506405
4,1,0,0,"540,8",-1.070754716981132,0.2550379373926519,5,0,1,0,"277,1",-0.419811320754717,-0.2133916314707699,6,0,1,0,"7,9",-0.6462264150943396,-0.4697944278969017,0,0,0,1,"2,9",-1.1556603773584906,-0.4739671902573147,1,1,0,0,"2,5",-0.1650943396226415,-0.475626496984605,2,1,0,0,"658,0",-0.2594339622641509,0.5149219826378604,3,1,0,0,"891,7",-0.6084905660377359,0.722490190506405,4,1,0,0,"906,0",-0.4481132075471698,0.8388089327661895
5,0,1,0,"277,1",-0.419811320754717,-0.2133916314707699,6,0,1,0,"7,9",-0.6462264150943396,-0.4697944278969017,0,0,0,1,"2,9",-1.1556603773584906,-0.4739671902573147,1,1,0,0,"2,5",-0.1650943396226415,-0.475626496984605,2,1,0,0,"658,0",-0.2594339622641509,0.5149219826378604,3,1,0,0,"891,7",-0.6084905660377359,0.722490190506405,4,1,0,0,"906,0",-0.4481132075471698,0.8388089327661895,5,0,1,0,"1356,0",-0.5801886792452831,1.049921163196193
6,0,1,0,"7,9",-0.6462264150943396,-0.4697944278969017,0,0,0,1,"2,9",-1.1556603773584906,-0.4739671902573147,1,1,0,0,"2,5",-0.1650943396226415,-0.475626496984605,2,1,0,0,"658,0",-0.2594339622641509,0.5149219826378604,3,1,0,0,"891,7",-0.6084905660377359,0.722490190506405,4,1,0,0,"906,0",-0.4481132075471698,0.8388089327661895,5,0,1,0,"1356,0",-0.5801886792452831,1.049921163196193,6,0,1,0,"341,9",-0.4858490566037736,-0.1407418628440088
0,0,0,1,"2,9",-1.1556603773584906,-0.4739671902573147,1,1,0,0,"2,5",-0.1650943396226415,-0.475626496984605,2,1,0,0,"658,0",-0.2594339622641509,0.5149219826378604,3,1,0,0,"891,7",-0.6084905660377359,0.722490190506405,4,1,0,0,"906,0",-0.4481132075471698,0.8388089327661895,5,0,1,0,"1356,0",-0.5801886792452831,1.049921163196193,6,0,1,0,"341,9",-0.4858490566037736,-0.1407418628440088,0,1,0,0,"14,100000000000001",-0.3254716981132075,-0.467400004310213
1,1,0,0,"2,5",-0.1650943396226415,-0.475626496984605,2,1,0,0,"658,0",-0.2594339622641509,0.5149219826378604,3,1,0,0,"891,7",-0.6084905660377359,0.722490190506405,4,1,0,0,"906,0",-0.4481132075471698,0.8388089327661895,5,0,1,0,"1356,0",-0.5801886792452831,1.049921163196193,6,0,1,0,"341,9",-0.4858490566037736,-0.1407418628440088,0,1,0,0,"14,100000000000001",-0.3254716981132075,-0.467400004310213,1,1,0,0,"1420,7",-0.2783018867924528,1.0428936364716197
2,1,0,0,"658,0",-0.2594339622641509,0.5149219826378604,3,1,0,0,"891,7",-0.6084905660377359,0.722490190506405,4,1,0,0,"906,0",-0.4481132075471698,0.8388089327661895,5,0,1,0,"1356,0",-0.5801886792452831,1.049921163196193,6,0,1,0,"341,9",-0.4858490566037736,-0.1407418628440088,0,1,0,0,"14,100000000000001",-0.3254716981132075,-0.467400004310213,1,1,0,0,"1420,7",-0.2783018867924528,1.0428936364716197,2,1,0,0,"1335,1000000000001",-0.4009433962264151,1.1933456324761522
3,1,0,0,"891,7",-0.6084905660377359,0.722490190506405,4,1,0,0,"906,0",-0.4481132075471698,0.8388089327661895,5,0,1,0,"1356,0",-0.5801886792452831,1.049921163196193,6,0,1,0,"341,9",-0.4858490566037736,-0.1407418628440088,0,1,0,0,"14,100000000000001",-0.3254716981132075,-0.467400004310213,1,1,0,0,"1420,7",-0.2783018867924528,1.0428936364716197,2,1,0,0,"1335,1000000000001",-0.4009433962264151,1.1933456324761522,3,1,0,0,"679,3",-0.080188679245283,0.5413690239021361
4,1,0,0,"906,0",-0.4481132075471698,0.8388089327661895,5,0,1,0,"1356,0",-0.5801886792452831,1.049921163196193,6,0,1,0,"341,9",-0.4858490566037736,-0.1407418628440088,0,1,0,0,"14,100000000000001",-0.3254716981132075,-0.467400004310213,1,1,0,0,"1420,7",-0.2783018867924528,1.0428936364716197,2,1,0,0,"1335,1000000000001",-0.4009433962264151,1.1933456324761522,3,1,0,0,"679,3",-0.080188679245283,0.5413690239021361,4,1,0,0,"812,7",-0.4952830188679245,1.083425677141988
5,0,1,0,"1356,0",-0.5801886792452831,1.049921163196193,6,0,1,0,"341,9",-0.4858490566037736,-0.1407418628440088,0,1,0,0,"14,100000000000001",-0.3254716981132075,-0.467400004310213,1,1,0,0,"1420,7",-0.2783018867924528,1.0428936364716197,2,1,0,0,"1335,1000000000001",-0.4009433962264151,1.1933456324761522,3,1,0,0,"679,3",-0.080188679245283,0.5413690239021361,4,1,0,0,"812,7",-0.4952830188679245,1.083425677141988,5,0,1,0,"1138,4",0.080188679245283,1.367344297312482
6,0,1,0,"341,9",-0.4858490566037736,-0.1407418628440088,0,1,0,0,"14,100000000000001",-0.3254716981132075,-0.467400004310213,1,1,0,0,"1420,7",-0.2783018867924528,1.0428936364716197,2,1,0,0,"1335,1000000000001",-0.4009433962264151,1.1933456324761522,3,1,0,0,"679,3",-0.080188679245283,0.5413690239021361,4,1,0,0,"812,7",-0.4952830188679245,1.083425677141988,5,0,1,0,"1138,4",0.080188679245283,1.367344297312482,6,0,1,0,"1198,8",-0.3537735849056603,1.4651008063606716
0,1,0,0,"14,100000000000001",-0.3254716981132075,-0.467400004310213,1,1,0,0,"1420,7",-0.2783018867924528,1.0428936364716197,2,1,0,0,"1335,1000000000001",-0.4009433962264151,1.1933456324761522,3,1,0,0,"679,3",-0.080188679245283,0.5413690239021361,4,1,0,0,"812,7",-0.4952830188679245,1.083425677141988,5,0,1,0,"1138,4",0.080188679245283,1.367344297312482,6,0,1,0,"1198,8",-0.3537735849056603,1.4651008063606716,0,1,0,0,"750,0",0.2122641509433962,0.5057328339500446
1,1,0,0,"1420,7",-0.2783018867924528,1.0428936364716197,2,1,0,0,"1335,1000000000001",-0.4009433962264151,1.1933456324761522,3,1,0,0,"679,3",-0.080188679245283,0.5413690239021361,4,1,0,0,"812,7",-0.4952830188679245,1.083425677141988,5,0,1,0,"1138,4",0.080188679245283,1.367344297312482,6,0,1,0,"1198,8",-0.3537735849056603,1.4651008063606716,0,1,0,0,"750,0",0.2122641509433962,0.5057328339500446,1,1,0,0,"497,0",-0.4669811320754717,0.1927968320936459
2,1,0,0,"1335,1000000000001",-0.4009433962264151,1.1933456324761522,3,1,0,0,"679,3",-0.080188679245283,0.5413690239021361,4,1,0,0,"812,7",-0.4952830188679245,1.083425677141988,5,0,1,0,"1138,4",0.080188679245283,1.367344297312482,6,0,1,0,"1198,8",-0.3537735849056603,1.4651008063606716,0,1,0,0,"750,0",0.2122641509433962,0.5057328339500446,1,1,0,0,"497,0",-0.4669811320754717,0.1927968320936459,2,1,0,0,"733,9",-0.2877358490566037,0.6703289694932142
3,1,0,0,"679,3",-0.080188679245283,0.5413690239021361,4,1,0,0,"812,7",-0.4952830188679245,1.083425677141988,5,0,1,0,"1138,4",0.080188679245283,1.367344297312482,6,0,1,0,"1198,8",-0.3537735849056603,1.4651008063606716,0,1,0,0,"750,0",0.2122641509433962,0.5057328339500446,1,1,0,0,"497,0",-0.4669811320754717,0.1927968320936459,2,1,0,0,"733,9",-0.2877358490566037,0.6703289694932142,3,1,0,0,"332,70000000000005",-0.4292452830188679,0.1433540524272263
4,1,0,0,"812,7",-0.4952830188679245,1.083425677141988,5,0,1,0,"1138,4",0.080188679245283,1.367344297312482,6,0,1,0,"1198,8",-0.3537735849056603,1.4651008063606716,0,1,0,0,"750,0",0.2122641509433962,0.5057328339500446,1,1,0,0,"497,0",-0.4669811320754717,0.1927968320936459,2,1,0,0,"733,9",-0.2877358490566037,0.6703289694932142,3,1,0,0,"332,70000000000005",-0.4292452830188679,0.1433540524272263,4,1,0,0,"64,1",-0.0896226415094339,-0.3689849348030157
5,0,1,0,"1138,4",0.080188679245283,1.367344297312482,6,0,1,0,"1198,8",-0.3537735849056603,1.4651008063606716,0,1,0,0,"750,0",0.2122641509433962,0.5057328339500446,1,1,0,0,"497,0",-0.4669811320754717,0.1927968320936459,2,1,0,0,"733,9",-0.2877358490566037,0.6703289694932142,3,1,0,0,"332,70000000000005",-0.4292452830188679,0.1433540524272263,4,1,0,0,"64,1",-0.0896226415094339,-0.3689849348030157,5,0,1,0,"1006,0",-0.1084905660377358,1.0847688598133276
