DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,"1827,4",1.4285714285714286,1.0617900816910435,1,1,0,0,"1353,3",-1.0,0.6301316718176029,2,1,0,0,"1195,1",-0.2857142857142857,0.9212263860723182,3,1,0,0,"808,9",0.1428571428571428,0.3618419695097115,4,1,0,0,"235,7",-0.1428571428571428,-0.2025033069415574,5,0,1,0,"0,6",0.0,-0.4428690336192926,6,0,1,0,"0,7",-0.8571428571428571,-0.4426396040960378,0,0,0,1,"1,5",-1.0,-0.4410534781845501
1,1,0,0,"1353,3",-1.0,0.6301316718176029,2,1,0,0,"1195,1",-0.2857142857142857,0.9212263860723182,3,1,0,0,"808,9",0.1428571428571428,0.3618419695097115,4,1,0,0,"235,7",-0.1428571428571428,-0.2025033069415574,5,0,1,0,"0,6",0.0,-0.4428690336192926,6,0,1,0,"0,7",-0.8571428571428571,-0.4426396040960378,0,0,0,1,"1,5",-1.0,-0.4410534781845501,1,1,0,0,"686,4",-0.2857142857142857,0.3947921947981967
2,1,0,0,"1195,1",-0.2857142857142857,0.9212263860723182,3,1,0,0,"808,9",0.1428571428571428,0.3618419695097115,4,1,0,0,"235,7",-0.1428571428571428,-0.2025033069415574,5,0,1,0,"0,6",0.0,-0.4428690336192926,6,0,1,0,"0,7",-0.8571428571428571,-0.4426396040960378,0,0,0,1,"1,5",-1.0,-0.4410534781845501,1,1,0,0,"686,4",-0.2857142857142857,0.3947921947981967,2,1,0,0,"1010,0",0.0,0.7047473349664444
3,1,0,0,"808,9",0.1428571428571428,0.3618419695097115,4,1,0,0,"235,7",-0.1428571428571428,-0.2025033069415574,5,0,1,0,"0,6",0.0,-0.4428690336192926,6,0,1,0,"0,7",-0.8571428571428571,-0.4426396040960378,0,0,0,1,"1,5",-1.0,-0.4410534781845501,1,1,0,0,"686,4",-0.2857142857142857,0.3947921947981967,2,1,0,0,"1010,0",0.0,0.7047473349664444,3,1,0,0,"323,7",-1.4285714285714286,-0.1151731966768806
4,1,0,0,"235,7",-0.1428571428571428,-0.2025033069415574,5,0,1,0,"0,6",0.0,-0.4428690336192926,6,0,1,0,"0,7",-0.8571428571428571,-0.4426396040960378,0,0,0,1,"1,5",-1.0,-0.4410534781845501,1,1,0,0,"686,4",-0.2857142857142857,0.3947921947981967,2,1,0,0,"1010,0",0.0,0.7047473349664444,3,1,0,0,"323,7",-1.4285714285714286,-0.1151731966768806,4,1,0,0,"1,0",0.1428571428571428,-0.4422685595528847
5,0,1,0,"0,6",0.0,-0.4428690336192926,6,0,1,0,"0,7",-0.8571428571428571,-0.4426396040960378,0,0,0,1,"1,5",-1.0,-0.4410534781845501,1,1,0,0,"686,4",-0.2857142857142857,0.3947921947981967,2,1,0,0,"1010,0",0.0,0.7047473349664444,3,1,0,0,"323,7",-1.4285714285714286,-0.1151731966768806,4,1,0,0,"1,0",0.1428571428571428,-0.4422685595528847,5,0,1,0,"0,2",-0.4285714285714285,-0.4431031742210538
6,0,1,0,"0,7",-0.8571428571428571,-0.4426396040960378,0,0,0,1,"1,5",-1.0,-0.4410534781845501,1,1,0,0,"686,4",-0.2857142857142857,0.3947921947981967,2,1,0,0,"1010,0",0.0,0.7047473349664444,3,1,0,0,"323,7",-1.4285714285714286,-0.1151731966768806,4,1,0,0,"1,0",0.1428571428571428,-0.4422685595528847,5,0,1,0,"0,2",-0.4285714285714285,-0.4431031742210538,6,0,1,0,"0,2",-1.8571428571428568,-0.443194380700935
0,0,0,1,"1,5",-1.0,-0.4410534781845501,1,1,0,0,"686,4",-0.2857142857142857,0.3947921947981967,2,1,0,0,"1010,0",0.0,0.7047473349664444,3,1,0,0,"323,7",-1.4285714285714286,-0.1151731966768806,4,1,0,0,"1,0",0.1428571428571428,-0.4422685595528847,5,0,1,0,"0,2",-0.4285714285714285,-0.4431031742210538,6,0,1,0,"0,2",-1.8571428571428568,-0.443194380700935,0,1,0,0,"0,1",-1.1428571428571428,-0.4432351786407992
1,1,0,0,"686,4",-0.2857142857142857,0.3947921947981967,2,1,0,0,"1010,0",0.0,0.7047473349664444,3,1,0,0,"323,7",-1.4285714285714286,-0.1151731966768806,4,1,0,0,"1,0",0.1428571428571428,-0.4422685595528847,5,0,1,0,"0,2",-0.4285714285714285,-0.4431031742210538,6,0,1,0,"0,2",-1.8571428571428568,-0.443194380700935,0,1,0,0,"0,1",-1.1428571428571428,-0.4432351786407992,1,1,0,0,"1,4",-1.2857142857142858,-0.4421761281925919
2,1,0,0,"1010,0",0.0,0.7047473349664444,3,1,0,0,"323,7",-1.4285714285714286,-0.1151731966768806,4,1,0,0,"1,0",0.1428571428571428,-0.4422685595528847,5,0,1,0,"0,2",-0.4285714285714285,-0.4431031742210538,6,0,1,0,"0,2",-1.8571428571428568,-0.443194380700935,0,1,0,0,"0,1",-1.1428571428571428,-0.4432351786407992,1,1,0,0,"1,4",-1.2857142857142858,-0.4421761281925919,2,1,0,0,"0,3",-1.1428571428571428,-0.4430379728945272
3,1,0,0,"323,7",-1.4285714285714286,-0.1151731966768806,4,1,0,0,"1,0",0.1428571428571428,-0.4422685595528847,5,0,1,0,"0,2",-0.4285714285714285,-0.4431031742210538,6,0,1,0,"0,2",-1.8571428571428568,-0.443194380700935,0,1,0,0,"0,1",-1.1428571428571428,-0.4432351786407992,1,1,0,0,"1,4",-1.2857142857142858,-0.4421761281925919,2,1,0,0,"0,3",-1.1428571428571428,-0.4430379728945272,3,1,0,0,"65,2",0.1428571428571428,-0.3696359777904683
4,1,0,0,"1,0",0.1428571428571428,-0.4422685595528847,5,0,1,0,"0,2",-0.4285714285714285,-0.4431031742210538,6,0,1,0,"0,2",-1.8571428571428568,-0.443194380700935,0,1,0,0,"0,1",-1.1428571428571428,-0.4432351786407992,1,1,0,0,"1,4",-1.2857142857142858,-0.4421761281925919,2,1,0,0,"0,3",-1.1428571428571428,-0.4430379728945272,3,1,0,0,"65,2",0.1428571428571428,-0.3696359777904683,4,1,0,0,"1524,1",-0.4285714285714285,1.761011086015719
5,0,1,0,"0,2",-0.4285714285714285,-0.4431031742210538,6,0,1,0,"0,2",-1.8571428571428568,-0.443194380700935,0,1,0,0,"0,1",-1.1428571428571428,-0.4432351786407992,1,1,0,0,"1,4",-1.2857142857142858,-0.4421761281925919,2,1,0,0,"0,3",-1.1428571428571428,-0.4430379728945272,3,1,0,0,"65,2",0.1428571428571428,-0.3696359777904683,4,1,0,0,"1524,1",-0.4285714285714285,1.761011086015719,5,0,1,0,"1109,5",0.5714285714285714,0.9104266154829972
6,0,1,0,"0,2",-1.8571428571428568,-0.443194380700935,0,1,0,0,"0,1",-1.1428571428571428,-0.4432351786407992,1,1,0,0,"1,4",-1.2857142857142858,-0.4421761281925919,2,1,0,0,"0,3",-1.1428571428571428,-0.4430379728945272,3,1,0,0,"65,2",0.1428571428571428,-0.3696359777904683,4,1,0,0,"1524,1",-0.4285714285714285,1.761011086015719,5,0,1,0,"1109,5",0.5714285714285714,0.9104266154829972,6,0,1,0,"705,8",-1.5714285714285714,0.4177681246732278
