DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
4,1,0,0,"0,61",-0.375,-0.5311406145554374,5,0,1,0,"0,07",-0.375,-0.536229678428339,6,0,1,0,"0,28",0.475,-0.5339796437445083,0,1,0,0,"2,37",0.025,-0.5159894561154951,1,1,0,0,"5,01",0.025,-0.4975759155480255,2,1,0,0,"2,4899999999999998",0.775,-0.5127106779953167,3,1,0,0,"17,169999999999998",2.825,-0.3712040123936888,4,1,0,0,"8,74",0.525,-0.4541727801297385
5,0,1,0,"0,07",-0.375,-0.536229678428339,6,0,1,0,"0,28",0.475,-0.5339796437445083,0,1,0,0,"2,37",0.025,-0.5159894561154951,1,1,0,0,"5,01",0.025,-0.4975759155480255,2,1,0,0,"2,4899999999999998",0.775,-0.5127106779953167,3,1,0,0,"17,169999999999998",2.825,-0.3712040123936888,4,1,0,0,"8,74",0.525,-0.4541727801297385,5,0,1,0,"2,73",0.075,-0.5132866397884497
6,0,1,0,"0,28",0.475,-0.5339796437445083,0,1,0,0,"2,37",0.025,-0.5159894561154951,1,1,0,0,"5,01",0.025,-0.4975759155480255,2,1,0,0,"2,4899999999999998",0.775,-0.5127106779953167,3,1,0,0,"17,169999999999998",2.825,-0.3712040123936888,4,1,0,0,"8,74",0.525,-0.4541727801297385,5,0,1,0,"2,73",0.075,-0.5132866397884497,6,0,0,1,"0,09",-0.725,-0.5358004397489311
0,1,0,0,"2,37",0.025,-0.5159894561154951,1,1,0,0,"5,01",0.025,-0.4975759155480255,2,1,0,0,"2,4899999999999998",0.775,-0.5127106779953167,3,1,0,0,"17,169999999999998",2.825,-0.3712040123936888,4,1,0,0,"8,74",0.525,-0.4541727801297385,5,0,1,0,"2,73",0.075,-0.5132866397884497,6,0,0,1,"0,09",-0.725,-0.5358004397489311,0,1,0,0,"41,88",1.025,-0.0619718073008412
1,1,0,0,"5,01",0.025,-0.4975759155480255,2,1,0,0,"2,4899999999999998",0.775,-0.5127106779953167,3,1,0,0,"17,169999999999998",2.825,-0.3712040123936888,4,1,0,0,"8,74",0.525,-0.4541727801297385,5,0,1,0,"2,73",0.075,-0.5132866397884497,6,0,0,1,"0,09",-0.725,-0.5358004397489311,0,1,0,0,"41,88",1.025,-0.0619718073008412,1,1,0,0,"15,530000000000001",0.775,-0.3390514708046228
2,1,0,0,"2,4899999999999998",0.775,-0.5127106779953167,3,1,0,0,"17,169999999999998",2.825,-0.3712040123936888,4,1,0,0,"8,74",0.525,-0.4541727801297385,5,0,1,0,"2,73",0.075,-0.5132866397884497,6,0,0,1,"0,09",-0.725,-0.5358004397489311,0,1,0,0,"41,88",1.025,-0.0619718073008412,1,1,0,0,"15,530000000000001",0.775,-0.3390514708046228,2,1,0,0,"0,13999999999999999",0.275,-0.5350361342453429
3,1,0,0,"17,169999999999998",2.825,-0.3712040123936888,4,1,0,0,"8,74",0.525,-0.4541727801297385,5,0,1,0,"2,73",0.075,-0.5132866397884497,6,0,0,1,"0,09",-0.725,-0.5358004397489311,0,1,0,0,"41,88",1.025,-0.0619718073008412,1,1,0,0,"15,530000000000001",0.775,-0.3390514708046228,2,1,0,0,"0,13999999999999999",0.275,-0.5350361342453429,3,1,0,0,"4,5600000000000005",0.225,-0.4710114645825538
4,1,0,0,"8,74",0.525,-0.4541727801297385,5,0,1,0,"2,73",0.075,-0.5132866397884497,6,0,0,1,"0,09",-0.725,-0.5358004397489311,0,1,0,0,"41,88",1.025,-0.0619718073008412,1,1,0,0,"15,530000000000001",0.775,-0.3390514708046228,2,1,0,0,"0,13999999999999999",0.275,-0.5350361342453429,3,1,0,0,"4,5600000000000005",0.225,-0.4710114645825538,4,1,0,0,"4,619999999999999",0.475,-0.4709378928206573
5,0,1,0,"2,73",0.075,-0.5132866397884497,6,0,0,1,"0,09",-0.725,-0.5358004397489311,0,1,0,0,"41,88",1.025,-0.0619718073008412,1,1,0,0,"15,530000000000001",0.775,-0.3390514708046228,2,1,0,0,"0,13999999999999999",0.275,-0.5350361342453429,3,1,0,0,"4,5600000000000005",0.225,-0.4710114645825538,4,1,0,0,"4,619999999999999",0.475,-0.4709378928206573,5,0,1,0,"111,29",1.825,0.8844275906719414
6,0,0,1,"0,09",-0.725,-0.5358004397489311,0,1,0,0,"41,88",1.025,-0.0619718073008412,1,1,0,0,"15,530000000000001",0.775,-0.3390514708046228,2,1,0,0,"0,13999999999999999",0.275,-0.5350361342453429,3,1,0,0,"4,5600000000000005",0.225,-0.4710114645825538,4,1,0,0,"4,619999999999999",0.475,-0.4709378928206573,5,0,1,0,"111,29",1.825,0.8844275906719414,6,0,1,0,"131,66",-0.075,1.1030483934029252
0,1,0,0,"41,88",1.025,-0.0619718073008412,1,1,0,0,"15,530000000000001",0.775,-0.3390514708046228,2,1,0,0,"0,13999999999999999",0.275,-0.5350361342453429,3,1,0,0,"4,5600000000000005",0.225,-0.4710114645825538,4,1,0,0,"4,619999999999999",0.475,-0.4709378928206573,5,0,1,0,"111,29",1.825,0.8844275906719414,6,0,1,0,"131,66",-0.075,1.1030483934029252,0,1,0,0,"97,4",0.825,0.8249370435923199
1,1,0,0,"15,530000000000001",0.775,-0.3390514708046228,2,1,0,0,"0,13999999999999999",0.275,-0.5350361342453429,3,1,0,0,"4,5600000000000005",0.225,-0.4710114645825538,4,1,0,0,"4,619999999999999",0.475,-0.4709378928206573,5,0,1,0,"111,29",1.825,0.8844275906719414,6,0,1,0,"131,66",-0.075,1.1030483934029252,0,1,0,0,"97,4",0.825,0.8249370435923199,1,1,0,0,"93,60000000000001",0.625,0.671948138214014
2,1,0,0,"0,13999999999999999",0.275,-0.5350361342453429,3,1,0,0,"4,5600000000000005",0.225,-0.4710114645825538,4,1,0,0,"4,619999999999999",0.475,-0.4709378928206573,5,0,1,0,"111,29",1.825,0.8844275906719414,6,0,1,0,"131,66",-0.075,1.1030483934029252,0,1,0,0,"97,4",0.825,0.8249370435923199,1,1,0,0,"93,60000000000001",0.625,0.671948138214014,2,1,0,0,"211,0",0.175,2.262521283259692
3,1,0,0,"4,5600000000000005",0.225,-0.4710114645825538,4,1,0,0,"4,619999999999999",0.475,-0.4709378928206573,5,0,1,0,"111,29",1.825,0.8844275906719414,6,0,1,0,"131,66",-0.075,1.1030483934029252,0,1,0,0,"97,4",0.825,0.8249370435923199,1,1,0,0,"93,60000000000001",0.625,0.671948138214014,2,1,0,0,"211,0",0.175,2.262521283259692,3,1,0,0,"95,80000000000001",0.675,0.608131991944943
4,1,0,0,"4,619999999999999",0.475,-0.4709378928206573,5,0,1,0,"111,29",1.825,0.8844275906719414,6,0,1,0,"131,66",-0.075,1.1030483934029252,0,1,0,0,"97,4",0.825,0.8249370435923199,1,1,0,0,"93,60000000000001",0.625,0.671948138214014,2,1,0,0,"211,0",0.175,2.262521283259692,3,1,0,0,"95,80000000000001",0.675,0.608131991944943,4,1,0,0,"84,9",0.775,0.5459882369262979
5,0,1,0,"111,29",1.825,0.8844275906719414,6,0,1,0,"131,66",-0.075,1.1030483934029252,0,1,0,0,"97,4",0.825,0.8249370435923199,1,1,0,0,"93,60000000000001",0.625,0.671948138214014,2,1,0,0,"211,0",0.175,2.262521283259692,3,1,0,0,"95,80000000000001",0.675,0.608131991944943,4,1,0,0,"84,9",0.775,0.5459882369262979,5,0,1,0,"0,82",-0.025,-0.5277727095008471
6,0,1,0,"131,66",-0.075,1.1030483934029252,0,1,0,0,"97,4",0.825,0.8249370435923199,1,1,0,0,"93,60000000000001",0.625,0.671948138214014,2,1,0,0,"211,0",0.175,2.262521283259692,3,1,0,0,"95,80000000000001",0.675,0.608131991944943,4,1,0,0,"84,9",0.775,0.5459882369262979,5,0,1,0,"0,82",-0.025,-0.5277727095008471,6,0,1,0,"40,0",0.575,0.0015723336542463
0,1,0,0,"97,4",0.825,0.8249370435923199,1,1,0,0,"93,60000000000001",0.625,0.671948138214014,2,1,0,0,"211,0",0.175,2.262521283259692,3,1,0,0,"95,80000000000001",0.675,0.608131991944943,4,1,0,0,"84,9",0.775,0.5459882369262979,5,0,1,0,"0,82",-0.025,-0.5277727095008471,6,0,1,0,"40,0",0.575,0.0015723336542463,0,1,0,0,"36,2",0.525,-0.1557879956109188
1,1,0,0,"93,60000000000001",0.625,0.671948138214014,2,1,0,0,"211,0",0.175,2.262521283259692,3,1,0,0,"95,80000000000001",0.675,0.608131991944943,4,1,0,0,"84,9",0.775,0.5459882369262979,5,0,1,0,"0,82",-0.025,-0.5277727095008471,6,0,1,0,"40,0",0.575,0.0015723336542463,0,1,0,0,"36,2",0.525,-0.1557879956109188,1,1,0,0,"0,31",-1.775,-0.5336714831646788
2,1,0,0,"211,0",0.175,2.262521283259692,3,1,0,0,"95,80000000000001",0.675,0.608131991944943,4,1,0,0,"84,9",0.775,0.5459882369262979,5,0,1,0,"0,82",-0.025,-0.5277727095008471,6,0,1,0,"40,0",0.575,0.0015723336542463,0,1,0,0,"36,2",0.525,-0.1557879956109188,1,1,0,0,"0,31",-1.775,-0.5336714831646788,2,0,0,1,"54,1",-0.975,0.1054115183950425
3,1,0,0,"95,80000000000001",0.675,0.608131991944943,4,1,0,0,"84,9",0.775,0.5459882369262979,5,0,1,0,"0,82",-0.025,-0.5277727095008471,6,0,1,0,"40,0",0.575,0.0015723336542463,0,1,0,0,"36,2",0.525,-0.1557879956109188,1,1,0,0,"0,31",-1.775,-0.5336714831646788,2,0,0,1,"54,1",-0.975,0.1054115183950425,3,1,0,0,"94,6",2.325,0.5507783892408655
