DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,"25,4",-1.0,-0.2183722283864161,1,1,0,0,"0,0",-1.5,-0.4197873656256252,2,1,0,0,"2,5",-1.25,-0.3922103788857158,3,1,0,0,"7,4",-1.25,-0.3492069410844535,4,1,0,0,"18,0",-0.625,-0.2422585808610873,5,0,1,0,"76,7",-1.0,0.1151881695981956,6,0,1,0,"44,8",-0.75,-0.0106826491078087,0,0,0,1,"295,0",-0.875,3.810273387052768
1,1,0,0,"0,0",-1.5,-0.4197873656256252,2,1,0,0,"2,5",-1.25,-0.3922103788857158,3,1,0,0,"7,4",-1.25,-0.3492069410844535,4,1,0,0,"18,0",-0.625,-0.2422585808610873,5,0,1,0,"76,7",-1.0,0.1151881695981956,6,0,1,0,"44,8",-0.75,-0.0106826491078087,0,0,0,1,"295,0",-0.875,3.810273387052768,1,1,0,0,"62,4",-0.625,0.3150290121323462
2,1,0,0,"2,5",-1.25,-0.3922103788857158,3,1,0,0,"7,4",-1.25,-0.3492069410844535,4,1,0,0,"18,0",-0.625,-0.2422585808610873,5,0,1,0,"76,7",-1.0,0.1151881695981956,6,0,1,0,"44,8",-0.75,-0.0106826491078087,0,0,0,1,"295,0",-0.875,3.810273387052768,1,1,0,0,"62,4",-0.625,0.3150290121323462,2,1,0,0,"6,6",-1.0,-0.3474007312148717
3,1,0,0,"7,4",-1.25,-0.3492069410844535,4,1,0,0,"18,0",-0.625,-0.2422585808610873,5,0,1,0,"76,7",-1.0,0.1151881695981956,6,0,1,0,"44,8",-0.75,-0.0106826491078087,0,0,0,1,"295,0",-0.875,3.810273387052768,1,1,0,0,"62,4",-0.625,0.3150290121323462,2,1,0,0,"6,6",-1.0,-0.3474007312148717,3,1,0,0,"30,9",-1.0,-0.1171617221747276
4,1,0,0,"18,0",-0.625,-0.2422585808610873,5,0,1,0,"76,7",-1.0,0.1151881695981956,6,0,1,0,"44,8",-0.75,-0.0106826491078087,0,0,0,1,"295,0",-0.875,3.810273387052768,1,1,0,0,"62,4",-0.625,0.3150290121323462,2,1,0,0,"6,6",-1.0,-0.3474007312148717,3,1,0,0,"30,9",-1.0,-0.1171617221747276,4,1,0,0,"2,6",-1.0,-0.3924650308310748
5,0,1,0,"76,7",-1.0,0.1151881695981956,6,0,1,0,"44,8",-0.75,-0.0106826491078087,0,0,0,1,"295,0",-0.875,3.810273387052768,1,1,0,0,"62,4",-0.625,0.3150290121323462,2,1,0,0,"6,6",-1.0,-0.3474007312148717,3,1,0,0,"30,9",-1.0,-0.1171617221747276,4,1,0,0,"2,6",-1.0,-0.3924650308310748,5,0,1,0,"85,1",-1.375,0.2767566436873602
6,0,1,0,"44,8",-0.75,-0.0106826491078087,0,0,0,1,"295,0",-0.875,3.810273387052768,1,1,0,0,"62,4",-0.625,0.3150290121323462,2,1,0,0,"6,6",-1.0,-0.3474007312148717,3,1,0,0,"30,9",-1.0,-0.1171617221747276,4,1,0,0,"2,6",-1.0,-0.3924650308310748,5,0,1,0,"85,1",-1.375,0.2767566436873602,6,0,1,0,"1,3",-1.375,-0.4109955072121068
0,0,0,1,"295,0",-0.875,3.810273387052768,1,1,0,0,"62,4",-0.625,0.3150290121323462,2,1,0,0,"6,6",-1.0,-0.3474007312148717,3,1,0,0,"30,9",-1.0,-0.1171617221747276,4,1,0,0,"2,6",-1.0,-0.3924650308310748,5,0,1,0,"85,1",-1.375,0.2767566436873602,6,0,1,0,"1,3",-1.375,-0.4109955072121068,0,1,0,0,"64,8",-0.75,-0.0125525219637302
1,1,0,0,"62,4",-0.625,0.3150290121323462,2,1,0,0,"6,6",-1.0,-0.3474007312148717,3,1,0,0,"30,9",-1.0,-0.1171617221747276,4,1,0,0,"2,6",-1.0,-0.3924650308310748,5,0,1,0,"85,1",-1.375,0.2767566436873602,6,0,1,0,"1,3",-1.375,-0.4109955072121068,0,1,0,0,"64,8",-0.75,-0.0125525219637302,1,1,0,0,"44,4",-0.5,-0.0745539043600051
2,1,0,0,"6,6",-1.0,-0.3474007312148717,3,1,0,0,"30,9",-1.0,-0.1171617221747276,4,1,0,0,"2,6",-1.0,-0.3924650308310748,5,0,1,0,"85,1",-1.375,0.2767566436873602,6,0,1,0,"1,3",-1.375,-0.4109955072121068,0,1,0,0,"64,8",-0.75,-0.0125525219637302,1,1,0,0,"44,4",-0.5,-0.0745539043600051,2,1,0,0,"0,8",-0.875,-0.412907215744766
3,1,0,0,"30,9",-1.0,-0.1171617221747276,4,1,0,0,"2,6",-1.0,-0.3924650308310748,5,0,1,0,"85,1",-1.375,0.2767566436873602,6,0,1,0,"1,3",-1.375,-0.4109955072121068,0,1,0,0,"64,8",-0.75,-0.0125525219637302,1,1,0,0,"44,4",-0.5,-0.0745539043600051,2,1,0,0,"0,8",-0.875,-0.412907215744766,3,1,0,0,"50,6",-1.125,0.1319915601069538
4,1,0,0,"2,6",-1.0,-0.3924650308310748,5,0,1,0,"85,1",-1.375,0.2767566436873602,6,0,1,0,"1,3",-1.375,-0.4109955072121068,0,1,0,0,"64,8",-0.75,-0.0125525219637302,1,1,0,0,"44,4",-0.5,-0.0745539043600051,2,1,0,0,"0,8",-0.875,-0.412907215744766,3,1,0,0,"50,6",-1.125,0.1319915601069538,4,1,0,0,"2,2",-0.5,-0.3895619986539825
5,0,1,0,"85,1",-1.375,0.2767566436873602,6,0,1,0,"1,3",-1.375,-0.4109955072121068,0,1,0,0,"64,8",-0.75,-0.0125525219637302,1,1,0,0,"44,4",-0.5,-0.0745539043600051,2,1,0,0,"0,8",-0.875,-0.412907215744766,3,1,0,0,"50,6",-1.125,0.1319915601069538,4,1,0,0,"2,2",-0.5,-0.3895619986539825,5,0,1,0,"0,1",-1.125,-0.4190279571457155
6,0,1,0,"1,3",-1.375,-0.4109955072121068,0,1,0,0,"64,8",-0.75,-0.0125525219637302,1,1,0,0,"44,4",-0.5,-0.0745539043600051,2,1,0,0,"0,8",-0.875,-0.412907215744766,3,1,0,0,"50,6",-1.125,0.1319915601069538,4,1,0,0,"2,2",-0.5,-0.3895619986539825,5,0,1,0,"0,1",-1.125,-0.4190279571457155,6,0,1,0,"2,5",-1.375,-0.3909825927205922
0,1,0,0,"64,8",-0.75,-0.0125525219637302,1,1,0,0,"44,4",-0.5,-0.0745539043600051,2,1,0,0,"0,8",-0.875,-0.412907215744766,3,1,0,0,"50,6",-1.125,0.1319915601069538,4,1,0,0,"2,2",-0.5,-0.3895619986539825,5,0,1,0,"0,1",-1.125,-0.4190279571457155,6,0,1,0,"2,5",-1.375,-0.3909825927205922,0,1,0,0,"49,9",-0.5,0.0562471579023955
1,1,0,0,"44,4",-0.5,-0.0745539043600051,2,1,0,0,"0,8",-0.875,-0.412907215744766,3,1,0,0,"50,6",-1.125,0.1319915601069538,4,1,0,0,"2,2",-0.5,-0.3895619986539825,5,0,1,0,"0,1",-1.125,-0.4190279571457155,6,0,1,0,"2,5",-1.375,-0.3909825927205922,0,1,0,0,"49,9",-0.5,0.0562471579023955,1,1,0,0,"93,4",0.375,0.4975271477163177
2,1,0,0,"0,8",-0.875,-0.412907215744766,3,1,0,0,"50,6",-1.125,0.1319915601069538,4,1,0,0,"2,2",-0.5,-0.3895619986539825,5,0,1,0,"0,1",-1.125,-0.4190279571457155,6,0,1,0,"2,5",-1.375,-0.3909825927205922,0,1,0,0,"49,9",-0.5,0.0562471579023955,1,1,0,0,"93,4",0.375,0.4975271477163177,2,1,0,0,"430,0",0.25,4.470878731105735
3,1,0,0,"50,6",-1.125,0.1319915601069538,4,1,0,0,"2,2",-0.5,-0.3895619986539825,5,0,1,0,"0,1",-1.125,-0.4190279571457155,6,0,1,0,"2,5",-1.375,-0.3909825927205922,0,1,0,0,"49,9",-0.5,0.0562471579023955,1,1,0,0,"93,4",0.375,0.4975271477163177,2,1,0,0,"430,0",0.25,4.470878731105735,3,1,0,0,"75,8",0.25,0.6104380013460174
4,1,0,0,"2,2",-0.5,-0.3895619986539825,5,0,1,0,"0,1",-1.125,-0.4190279571457155,6,0,1,0,"2,5",-1.375,-0.3909825927205922,0,1,0,0,"49,9",-0.5,0.0562471579023955,1,1,0,0,"93,4",0.375,0.4975271477163177,2,1,0,0,"430,0",0.25,4.470878731105735,3,1,0,0,"75,8",0.25,0.6104380013460174,4,1,0,0,"128,5",-0.75,1.1902732051585208
5,0,1,0,"0,1",-1.125,-0.4190279571457155,6,0,1,0,"2,5",-1.375,-0.3909825927205922,0,1,0,0,"49,9",-0.5,0.0562471579023955,1,1,0,0,"93,4",0.375,0.4975271477163177,2,1,0,0,"430,0",0.25,4.470878731105735,3,1,0,0,"75,8",0.25,0.6104380013460174,4,1,0,0,"128,5",-0.75,1.1902732051585208,5,0,1,0,"284,3",-1.25,2.789126361933172
6,0,1,0,"2,5",-1.375,-0.3909825927205922,0,1,0,0,"49,9",-0.5,0.0562471579023955,1,1,0,0,"93,4",0.375,0.4975271477163177,2,1,0,0,"430,0",0.25,4.470878731105735,3,1,0,0,"75,8",0.25,0.6104380013460174,4,1,0,0,"128,5",-0.75,1.1902732051585208,5,0,1,0,"284,3",-1.25,2.789126361933172,6,0,1,0,"111,0",-0.5,0.6180093493642796
0,1,0,0,"49,9",-0.5,0.0562471579023955,1,1,0,0,"93,4",0.375,0.4975271477163177,2,1,0,0,"430,0",0.25,4.470878731105735,3,1,0,0,"75,8",0.25,0.6104380013460174,4,1,0,0,"128,5",-0.75,1.1902732051585208,5,0,1,0,"284,3",-1.25,2.789126361933172,6,0,1,0,"111,0",-0.5,0.6180093493642796,0,1,0,0,"123,1",0.125,0.8835603979846117
