DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,"716,0999999999999",0.4146341463414634,2.2461428632003124,1,1,0,0,"205,4",-0.7560975609756098,0.5903868395311196,2,1,0,0,"370,5",-0.073170731707317,1.598882994822547,3,1,0,0,"167,39999999999998",-0.3170731707317073,0.6045023811020767,4,1,0,0,"250,9",-0.2439024390243902,0.952324224661404,5,0,1,0,"423,4",0.6585365853658537,1.1448425782283782,6,0,1,0,"692,5999999999999",2.341463414634146,2.4991892409570027,0,0,0,1,"379,29999999999995",2.4878048780487805,2.143658972375707
1,1,0,0,"205,4",-0.7560975609756098,0.5903868395311196,2,1,0,0,"370,5",-0.073170731707317,1.598882994822547,3,1,0,0,"167,39999999999998",-0.3170731707317073,0.6045023811020767,4,1,0,0,"250,9",-0.2439024390243902,0.952324224661404,5,0,1,0,"423,4",0.6585365853658537,1.1448425782283782,6,0,1,0,"692,5999999999999",2.341463414634146,2.4991892409570027,0,0,0,1,"379,29999999999995",2.4878048780487805,2.143658972375707,1,1,0,0,"10,6",0.0,0.0079833081600814
2,1,0,0,"370,5",-0.073170731707317,1.598882994822547,3,1,0,0,"167,39999999999998",-0.3170731707317073,0.6045023811020767,4,1,0,0,"250,9",-0.2439024390243902,0.952324224661404,5,0,1,0,"423,4",0.6585365853658537,1.1448425782283782,6,0,1,0,"692,5999999999999",2.341463414634146,2.4991892409570027,0,0,0,1,"379,29999999999995",2.4878048780487805,2.143658972375707,1,1,0,0,"10,6",0.0,0.0079833081600814,2,1,0,0,"1,8",0.3902439024390244,-0.033915900381181
3,1,0,0,"167,39999999999998",-0.3170731707317073,0.6045023811020767,4,1,0,0,"250,9",-0.2439024390243902,0.952324224661404,5,0,1,0,"423,4",0.6585365853658537,1.1448425782283782,6,0,1,0,"692,5999999999999",2.341463414634146,2.4991892409570027,0,0,0,1,"379,29999999999995",2.4878048780487805,2.143658972375707,1,1,0,0,"10,6",0.0,0.0079833081600814,2,1,0,0,"1,8",0.3902439024390244,-0.033915900381181,3,1,0,0,"5,1",-0.073170731707317,-0.0217907028089255
4,1,0,0,"250,9",-0.2439024390243902,0.952324224661404,5,0,1,0,"423,4",0.6585365853658537,1.1448425782283782,6,0,1,0,"692,5999999999999",2.341463414634146,2.4991892409570027,0,0,0,1,"379,29999999999995",2.4878048780487805,2.143658972375707,1,1,0,0,"10,6",0.0,0.0079833081600814,2,1,0,0,"1,8",0.3902439024390244,-0.033915900381181,3,1,0,0,"5,1",-0.073170731707317,-0.0217907028089255,4,1,0,0,"3,3",0.2195121951219512,-0.0280965658615612
5,0,1,0,"423,4",0.6585365853658537,1.1448425782283782,6,0,1,0,"692,5999999999999",2.341463414634146,2.4991892409570027,0,0,0,1,"379,29999999999995",2.4878048780487805,2.143658972375707,1,1,0,0,"10,6",0.0,0.0079833081600814,2,1,0,0,"1,8",0.3902439024390244,-0.033915900381181,3,1,0,0,"5,1",-0.073170731707317,-0.0217907028089255,4,1,0,0,"3,3",0.2195121951219512,-0.0280965658615612,5,0,1,0,"40,3",-0.048780487804878,0.0908148822900689
6,0,1,0,"692,5999999999999",2.341463414634146,2.4991892409570027,0,0,0,1,"379,29999999999995",2.4878048780487805,2.143658972375707,1,1,0,0,"10,6",0.0,0.0079833081600814,2,1,0,0,"1,8",0.3902439024390244,-0.033915900381181,3,1,0,0,"5,1",-0.073170731707317,-0.0217907028089255,4,1,0,0,"3,3",0.2195121951219512,-0.0280965658615612,5,0,1,0,"40,3",-0.048780487804878,0.0908148822900689,6,0,1,0,"3,7",2.731707317073171,-0.031214954227571
0,0,0,1,"379,29999999999995",2.4878048780487805,2.143658972375707,1,1,0,0,"10,6",0.0,0.0079833081600814,2,1,0,0,"1,8",0.3902439024390244,-0.033915900381181,3,1,0,0,"5,1",-0.073170731707317,-0.0217907028089255,4,1,0,0,"3,3",0.2195121951219512,-0.0280965658615612,5,0,1,0,"40,3",-0.048780487804878,0.0908148822900689,6,0,1,0,"3,7",2.731707317073171,-0.031214954227571,0,1,0,0,"141,5",0.0975609756097561,0.3157767568760993
1,1,0,0,"10,6",0.0,0.0079833081600814,2,1,0,0,"1,8",0.3902439024390244,-0.033915900381181,3,1,0,0,"5,1",-0.073170731707317,-0.0217907028089255,4,1,0,0,"3,3",0.2195121951219512,-0.0280965658615612,5,0,1,0,"40,3",-0.048780487804878,0.0908148822900689,6,0,1,0,"3,7",2.731707317073171,-0.031214954227571,0,1,0,0,"141,5",0.0975609756097561,0.3157767568760993,1,1,0,0,"2,4",-0.3170731707317073,-0.0344192435742411
2,1,0,0,"1,8",0.3902439024390244,-0.033915900381181,3,1,0,0,"5,1",-0.073170731707317,-0.0217907028089255,4,1,0,0,"3,3",0.2195121951219512,-0.0280965658615612,5,0,1,0,"40,3",-0.048780487804878,0.0908148822900689,6,0,1,0,"3,7",2.731707317073171,-0.031214954227571,0,1,0,0,"141,5",0.0975609756097561,0.3157767568760993,1,1,0,0,"2,4",-0.3170731707317073,-0.0344192435742411,2,1,0,0,"2,2",0.024390243902439,-0.034102689322106
3,1,0,0,"5,1",-0.073170731707317,-0.0217907028089255,4,1,0,0,"3,3",0.2195121951219512,-0.0280965658615612,5,0,1,0,"40,3",-0.048780487804878,0.0908148822900689,6,0,1,0,"3,7",2.731707317073171,-0.031214954227571,0,1,0,0,"141,5",0.0975609756097561,0.3157767568760993,1,1,0,0,"2,4",-0.3170731707317073,-0.0344192435742411,2,1,0,0,"2,2",0.024390243902439,-0.034102689322106,3,1,0,0,"1,8",0.0,-0.0343296872327017
4,1,0,0,"3,3",0.2195121951219512,-0.0280965658615612,5,0,1,0,"40,3",-0.048780487804878,0.0908148822900689,6,0,1,0,"3,7",2.731707317073171,-0.031214954227571,0,1,0,0,"141,5",0.0975609756097561,0.3157767568760993,1,1,0,0,"2,4",-0.3170731707317073,-0.0344192435742411,2,1,0,0,"2,2",0.024390243902439,-0.034102689322106,3,1,0,0,"1,8",0.0,-0.0343296872327017,4,1,0,0,"3,7",-0.3414634146341463,-0.0214968117942411
5,0,1,0,"40,3",-0.048780487804878,0.0908148822900689,6,0,1,0,"3,7",2.731707317073171,-0.031214954227571,0,1,0,0,"141,5",0.0975609756097561,0.3157767568760993,1,1,0,0,"2,4",-0.3170731707317073,-0.0344192435742411,2,1,0,0,"2,2",0.024390243902439,-0.034102689322106,3,1,0,0,"1,8",0.0,-0.0343296872327017,4,1,0,0,"3,7",-0.3414634146341463,-0.0214968117942411,5,0,1,0,"4,8",0.902439024390244,-0.0192228117913169
