DIA_SEMANA_t-7,LABORAL_t-7,FIN_DE_SEMANA_t-7,FESTIVO_t-7,PORCENTAJE.USO_t-7,NUMERO.CONEXIONES_t-7,USAGE.KB_t-7,DIA_SEMANA_t-6,LABORAL_t-6,FIN_DE_SEMANA_t-6,FESTIVO_t-6,PORCENTAJE.USO_t-6,NUMERO.CONEXIONES_t-6,USAGE.KB_t-6,DIA_SEMANA_t-5,LABORAL_t-5,FIN_DE_SEMANA_t-5,FESTIVO_t-5,PORCENTAJE.USO_t-5,NUMERO.CONEXIONES_t-5,USAGE.KB_t-5,DIA_SEMANA_t-4,LABORAL_t-4,FIN_DE_SEMANA_t-4,FESTIVO_t-4,PORCENTAJE.USO_t-4,NUMERO.CONEXIONES_t-4,USAGE.KB_t-4,DIA_SEMANA_t-3,LABORAL_t-3,FIN_DE_SEMANA_t-3,FESTIVO_t-3,PORCENTAJE.USO_t-3,NUMERO.CONEXIONES_t-3,USAGE.KB_t-3,DIA_SEMANA_t-2,LABORAL_t-2,FIN_DE_SEMANA_t-2,FESTIVO_t-2,PORCENTAJE.USO_t-2,NUMERO.CONEXIONES_t-2,USAGE.KB_t-2,DIA_SEMANA_t-1,LABORAL_t-1,FIN_DE_SEMANA_t-1,FESTIVO_t-1,PORCENTAJE.USO_t-1,NUMERO.CONEXIONES_t-1,USAGE.KB_t-1,DIA_SEMANA_t0,LABORAL_t0,FIN_DE_SEMANA_t0,FESTIVO_t0,PORCENTAJE.USO_t0,NUMERO.CONEXIONES_t0,target
0,0,0,1,"643,6",-0.5,0.3886555036114895,1,1,0,0,"648,8",-1.3,0.3568909833203741,2,1,0,0,"171,4",-1.1,-0.297346547944983,3,1,0,0,"334,1",-1.0,-0.0165305728698862,4,1,0,0,"607,9",-0.2,0.5751667711261792,5,0,1,0,"12,7",-0.6,-0.680109723086274,6,0,1,0,"0,2",-0.9,-0.6985820442797495,0,0,0,1,"567,7",-0.1,1.031463707826808
1,1,0,0,"648,8",-1.3,0.3568909833203741,2,1,0,0,"171,4",-1.1,-0.297346547944983,3,1,0,0,"334,1",-1.0,-0.0165305728698862,4,1,0,0,"607,9",-0.2,0.5751667711261792,5,0,1,0,"12,7",-0.6,-0.680109723086274,6,0,1,0,"0,2",-0.9,-0.6985820442797495,0,0,0,1,"567,7",-0.1,1.031463707826808,1,1,0,0,"419,3",-1.2,0.351543249138064
2,1,0,0,"171,4",-1.1,-0.297346547944983,3,1,0,0,"334,1",-1.0,-0.0165305728698862,4,1,0,0,"607,9",-0.2,0.5751667711261792,5,0,1,0,"12,7",-0.6,-0.680109723086274,6,0,1,0,"0,2",-0.9,-0.6985820442797495,0,0,0,1,"567,7",-0.1,1.031463707826808,1,1,0,0,"419,3",-1.2,0.351543249138064,2,1,0,0,"416,8",-0.8,0.272980738336074
3,1,0,0,"334,1",-1.0,-0.0165305728698862,4,1,0,0,"607,9",-0.2,0.5751667711261792,5,0,1,0,"12,7",-0.6,-0.680109723086274,6,0,1,0,"0,2",-0.9,-0.6985820442797495,0,0,0,1,"567,7",-0.1,1.031463707826808,1,1,0,0,"419,3",-1.2,0.351543249138064,2,1,0,0,"416,8",-0.8,0.272980738336074,3,1,0,0,"647,1",-0.7,0.64698478035857
4,1,0,0,"607,9",-0.2,0.5751667711261792,5,0,1,0,"12,7",-0.6,-0.680109723086274,6,0,1,0,"0,2",-0.9,-0.6985820442797495,0,0,0,1,"567,7",-0.1,1.031463707826808,1,1,0,0,"419,3",-1.2,0.351543249138064,2,1,0,0,"416,8",-0.8,0.272980738336074,3,1,0,0,"647,1",-0.7,0.64698478035857,4,1,0,0,"475,4",-0.5,0.3683761810659046
5,0,1,0,"12,7",-0.6,-0.680109723086274,6,0,1,0,"0,2",-0.9,-0.6985820442797495,0,0,0,1,"567,7",-0.1,1.031463707826808,1,1,0,0,"419,3",-1.2,0.351543249138064,2,1,0,0,"416,8",-0.8,0.272980738336074,3,1,0,0,"647,1",-0.7,0.64698478035857,4,1,0,0,"475,4",-0.5,0.3683761810659046,5,0,1,0,"477,9",-0.8,0.1327309866610164
6,0,1,0,"0,2",-0.9,-0.6985820442797495,0,0,0,1,"567,7",-0.1,1.031463707826808,1,1,0,0,"419,3",-1.2,0.351543249138064,2,1,0,0,"416,8",-0.8,0.272980738336074,3,1,0,0,"647,1",-0.7,0.64698478035857,4,1,0,0,"475,4",-0.5,0.3683761810659046,5,0,1,0,"477,9",-0.8,0.1327309866610164,6,0,1,0,"9,5",-0.2,-0.6844881297004364
0,0,0,1,"567,7",-0.1,1.031463707826808,1,1,0,0,"419,3",-1.2,0.351543249138064,2,1,0,0,"416,8",-0.8,0.272980738336074,3,1,0,0,"647,1",-0.7,0.64698478035857,4,1,0,0,"475,4",-0.5,0.3683761810659046,5,0,1,0,"477,9",-0.8,0.1327309866610164,6,0,1,0,"9,5",-0.2,-0.6844881297004364,0,1,0,0,"1,5",0.2,-0.696964500649376
1,1,0,0,"419,3",-1.2,0.351543249138064,2,1,0,0,"416,8",-0.8,0.272980738336074,3,1,0,0,"647,1",-0.7,0.64698478035857,4,1,0,0,"475,4",-0.5,0.3683761810659046,5,0,1,0,"477,9",-0.8,0.1327309866610164,6,0,1,0,"9,5",-0.2,-0.6844881297004364,0,1,0,0,"1,5",0.2,-0.696964500649376,1,1,0,0,"0,1",-0.8,-0.6988803435293809
2,1,0,0,"416,8",-0.8,0.272980738336074,3,1,0,0,"647,1",-0.7,0.64698478035857,4,1,0,0,"475,4",-0.5,0.3683761810659046,5,0,1,0,"477,9",-0.8,0.1327309866610164,6,0,1,0,"9,5",-0.2,-0.6844881297004364,0,1,0,0,"1,5",0.2,-0.696964500649376,1,1,0,0,"0,1",-0.8,-0.6988803435293809,2,1,0,0,"0,5",0.0,-0.69800207166219
