DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
6,0,1,0,-0.8974074074074074,-1.3888888888888888,-0.8190907982208537,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.8982716049382716,-0.8938271604938273,-0.2037037037037037,-0.5903703703703703,0.09253164556962028,10.349012345679013,7.132469135802469,1.5376543209876545,-0.8869135802469136,0.7644444444444443,-1.263157894736842,-0.5882352941176471,-0.6470588235294118,-0.35294117647058826,-1.2352941176470589,-0.7647058823529411,-0.35294117647058826,-1.1176470588235294,-1.4705882352941178,-0.8333333333333334
0,0,0,1,-0.8935802469135802,0.16666666666666666,-0.8182476299055019,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.8974074074074074,-0.8982716049382716,-0.8938271604938273,-0.2037037037037037,-0.6053164556962025,0.09024691358024695,10.349012345679013,7.132469135802469,1.5376543209876545,-0.8869135802469136,-1.3157894736842106,-1.411764705882353,-0.5882352941176471,-0.6470588235294118,-0.35294117647058826,-1.2352941176470589,-0.7647058823529411,-0.35294117647058826,-1.0588235294117647,-1.3888888888888888
1,1,0,0,-0.2883950617283951,-0.16666666666666666,-0.71418292675884,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,-0.8935802469135802,-0.8974074074074074,-0.8982716049382716,-0.8938271604938273,-0.2088607594936709,-0.5903703703703703,0.09024691358024695,10.349012345679013,7.132469135802469,1.5376543209876545,0.15789473684210525,-1.4705882352941178,-1.411764705882353,-0.5882352941176471,-0.6470588235294118,-0.35294117647058826,-1.2352941176470589,-0.7647058823529411,-0.29411764705882354,-1.0
2,1,0,0,-0.7846913580246914,-0.2777777777777778,-0.7912580906959672,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.2883950617283951,-0.8935802469135802,-0.8974074074074074,-0.8982716049382716,-0.9164556962025318,-0.2037037037037037,-0.5903703703703703,0.09024691358024695,10.349012345679013,7.132469135802469,-0.15789473684210525,0.17647058823529413,-1.4705882352941178,-1.411764705882353,-0.5882352941176471,-0.6470588235294118,-0.35294117647058826,-1.2352941176470589,-0.7058823529411765,-0.2777777777777778
3,1,0,0,-0.8361728395061729,-0.3333333333333333,-0.7976440205879826,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7846913580246914,-0.2883950617283951,-0.8935802469135802,-0.8974074074074074,-0.9210126582278482,-0.8938271604938273,-0.2037037037037037,-0.5903703703703703,0.09024691358024695,10.349012345679013,-0.2631578947368421,-0.17647058823529413,0.17647058823529413,-1.4705882352941178,-1.411764705882353,-0.5882352941176471,-0.6470588235294118,-0.35294117647058826,-1.1764705882352942,-0.6666666666666666
4,1,0,0,-0.9001234567901234,-0.7777777777777778,-0.8192497840272939,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.8361728395061729,-0.7846913580246914,-0.2883950617283951,-0.8935802469135802,-0.920126582278481,-0.8982716049382716,-0.8938271604938273,-0.2037037037037037,-0.5903703703703703,0.09024691358024695,-0.3157894736842105,-0.29411764705882354,-0.17647058823529413,0.17647058823529413,-1.4705882352941178,-1.411764705882353,-0.5882352941176471,-0.6470588235294118,-0.29411764705882354,-1.1111111111111112
5,0,1,0,-0.5861728395061729,-0.7222222222222222,-0.6518122513511245,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9001234567901234,-0.8361728395061729,-0.7846913580246914,-0.2883950617283951,-0.9162025316455695,-0.8974074074074074,-0.8982716049382716,-0.8938271604938273,-0.2037037037037037,-0.5903703703703703,-0.7368421052631579,-0.35294117647058826,-0.29411764705882354,-0.17647058823529413,0.17647058823529413,-1.4705882352941178,-1.411764705882353,-0.5882352941176471,-0.5882352941176471,-0.2777777777777778
6,0,1,0,-0.7223456790123457,-0.8888888888888888,-0.7333284867574675,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.5861728395061729,-0.9001234567901234,-0.8361728395061729,-0.7846913580246914,-0.2956962025316456,-0.8935802469135802,-0.8974074074074074,-0.8982716049382716,-0.8938271604938273,-0.2037037037037037,-0.6842105263157895,-0.8235294117647058,-0.35294117647058826,-0.29411764705882354,-0.17647058823529413,0.17647058823529413,-1.4705882352941178,-1.411764705882353,-0.5294117647058824,-0.5555555555555556
0,1,0,0,-0.8366666666666667,-0.2777777777777778,-0.7858152048182211,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.7223456790123457,-0.5861728395061729,-0.9001234567901234,-0.8361728395061729,-0.8045569620253165,-0.2883950617283951,-0.8935802469135802,-0.8974074074074074,-0.8982716049382716,-0.8938271604938273,-0.8421052631578947,-0.7647058823529411,-0.8235294117647058,-0.35294117647058826,-0.29411764705882354,-0.17647058823529413,0.17647058823529413,-1.4705882352941178,-1.3529411764705883,-0.5
1,1,0,0,-0.6809876543209876,1.2222222222222223,-0.7216206089088444,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.8366666666666667,-0.7223456790123457,-0.5861728395061729,-0.9001234567901234,-0.8573417721518988,-0.7846913580246914,-0.2883950617283951,-0.8935802469135802,-0.8974074074074074,-0.8982716049382716,-0.2631578947368421,-0.9411764705882353,-0.7647058823529411,-0.8235294117647058,-0.35294117647058826,-0.29411764705882354,-0.17647058823529413,0.17647058823529413,-1.411764705882353,-1.2777777777777777
