DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,7.603198294243069,-0.78,0.9062219195362501,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.335762953573125,4.217126014788769,1.8879728419010668,8.420878048780487,6.110434782608697,7.37747016706444,4.797632746999836,6.373704052780395,3.326900955466347,1.5124950692623618,0.54,-0.7,-0.64,-0.28,-0.6,0.28,-0.68,0.24,0.16,-1.0721649484536082
1,1,0,0,5.607462686567164,0.42,0.6063425314599531,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.52997411926266,8.155592326387094,3.9488845780795345,1.8913170731707316,8.33951690821256,6.037517899761337,7.259481928559688,4.808859566446748,6.350212456276264,3.28830313014827,-0.78,0.54,-0.68,-0.64,-0.28,-0.6,0.28,-0.68,0.24,0.16494845360824742
2,1,0,0,0.29658848614072486,-0.7,-0.7756555100256088,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.552474515396397,7.366720099281245,7.642677012609118,3.9642926829268297,1.8730434782608694,8.24,5.940959582912568,7.278887841658813,4.791135525976008,6.276538970229947,0.42,-0.78,0.56,-0.68,-0.64,-0.28,-0.6,0.28,-0.68,0.24742268041237114
3,1,0,0,3.0117270788912576,-0.18,0.18200846982026217,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2901283473300586,5.430735818811728,6.9028128031037825,7.679707317073172,3.9259903381642514,1.8506921241050118,8.108217280007516,5.955984919886899,7.252060004225651,4.735550038285728,-0.7,0.42,-0.76,0.56,-0.68,-0.64,-0.28,-0.6,0.28,-0.7010309278350515
4,1,0,0,1.2637526652452022,0.38,-0.0661899210145123,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9804574024190558,0.2788665391178448,5.08709990300679,6.935512195121951,7.6055072463768125,3.8791408114558474,1.821093915126465,8.130442978322337,5.934032913115948,7.167923521358796,-0.18,-0.7,0.44,-0.76,0.56,-0.68,-0.64,-0.28,-0.6,0.28865979381443296
5,0,1,0,1.9852878464818764,0.54,0.6982022557219769,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2484550784344792,2.9127152386369515,0.255286129970902,5.109170731707318,6.868502415458937,7.514749403341289,3.817101524153966,1.8224316682375115,8.100476559382116,5.865187832099683,0.38,-0.18,-0.68,0.44,-0.76,0.56,-0.68,-0.64,-0.28,-0.6185567010309279
6,0,1,0,3.1200426439232407,1.82,1.743577312151617,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.9633972429092061,1.2170743058069187,2.7255092143549953,0.24907317073170732,5.0598067632850245,6.78653937947494,7.394565651346847,3.82507068803016,1.815714721694016,8.006496971947003,0.54,0.38,-0.16,-0.68,0.44,-0.76,0.56,-0.68,-0.64,-0.28865979381443296
0,0,0,1,0.5823027718550107,0.3,-0.05009662218006167,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0877832356203454,1.917007084130514,1.1352085354025219,2.733756097560976,0.24666666666666667,4.999427207637232,6.678001925741529,7.414420358152686,3.810972603704487,1.794649279532218,1.82,0.54,0.4,-0.16,-0.68,0.44,-0.76,0.56,-0.68,-0.6597938144329897
1,1,0,0,-0.28091684434968006,0.3,-0.5251852058521252,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.5732319230972377,3.0177878897564514,1.7916585838991275,1.1341463414634145,2.7073429951690824,0.24372315035799524,4.919471125619409,6.695475966069745,7.387092987769093,3.766758707102583,0.3,1.82,0.56,0.4,-0.16,-0.68,0.44,-0.76,0.56,-0.7010309278350515
2,1,0,0,-0.2671641791044776,0.86,-0.6024317229941578,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.2821000369724817,0.5560266818346349,2.8240543161978664,1.7944390243902442,1.1231884057971016,2.6750357995226732,0.23982527418332125,4.9311027332704995,6.670798413033782,7.301389887927235,0.3,0.3,1.84,0.56,0.4,-0.16,-0.68,0.44,-0.76,0.5773195876288659
3,1,0,0,0.5168443496801705,0.74,0.0028866362262966925,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.2684730364971213,-0.2813485702466517,0.515227934044617,2.8328780487804877,1.7771014492753627,1.1097852028639619,2.6322538221272405,0.2359095193213949,4.912928140479377,6.593405573473792,0.86,0.3,0.32,1.84,0.56,0.4,-0.16,-0.68,0.44,-0.7835051546391752
