DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
2,1,0,0,-0.7178662045918683,-0.4383561643835616,-0.7142725484903055,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7009911555272824,-0.7067369846709486,62.700042702889554,2437.9657787129304,2765.492858264009,947981.5691206346,0.32581987036857885,-0.09751378543097616,-0.1387697824900601,-0.6493179839411822,0.1643835616438356,-0.7894736842105263,-1.0,-1.0526315789473684,0.10526315789473684,-0.2894736842105263,-0.5263157894736842,0.15789473684210525,0.0,1.1578947368421053
3,1,0,0,-0.7104400024754008,-0.1095890410958904,-0.7128826036894917,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7067369846709486,-0.7009911555272824,-0.7003273888199767,61.19814204613125,2409.7402291633966,2727.123923768985,947981.5691206346,0.33046338396053004,-0.09823029547049199,-0.13388797523459425,-0.4383561643835616,0.15789473684210525,-0.7894736842105263,-1.0,-1.0526315789473684,0.13157894736842105,-0.2631578947368421,-0.5263157894736842,0.15789473684210525,0.0
4,1,0,0,3.280731068341688,0.547945205479452,0.31016543775316346,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6993494900576636,-0.7067369846709486,-0.6946336702116843,-0.6907777204335226,60.48579500863288,2376.3064718970686,2727.123923768985,947981.5737641482,0.33289155687222255,-0.0936441907710168,-0.1095890410958904,-0.42105263157894735,0.15789473684210525,-0.7894736842105263,-1.0,-1.0263157894736843,0.15789473684210525,-0.2631578947368421,-0.5263157894736842,0.15789473684210525
5,0,1,0,7.752129876023683,0.9315068493150684,1.2560459375485489,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.271018448215715,-0.6993494900576636,-0.7003273888199767,-0.6852197387748622,-0.6867053837702088,59.64206249395376,2376.3064718970686,2727.128567282577,954947.1357293208,0.3343329786204894,0.547945205479452,-0.10526315789473684,-0.42105263157894735,0.15789473684210525,-0.7894736842105263,-0.9736842105263158,-1.0,0.15789473684210525,-0.2631578947368421,-0.5263157894736842
6,0,1,0,2.917672298203272,0.7671232876712328,-0.3071095204408962,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.719111038148202,3.271018448215715,-0.6930068934664578,-0.6907777204335226,-0.6812117407000472,-0.6818225790848408,59.64206249395376,2376.3111154106605,2747.1669135417474,947981.5776337428,0.9315068493150684,0.5263157894736842,-0.10526315789473684,-0.42105263157894735,0.15789473684210525,-0.7631578947368421,-0.9473684210526315,-1.0,0.15789473684210525,-0.2631578947368421
0,1,0,0,-0.6023475050023723,-0.3287671232876712,-0.6880103277947102,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9098520448995506,7.719111038148202,3.2413526648636557,-0.6836317440152448,-0.6867053837702088,-0.6764051465608978,-0.6818225790848408,59.64670600754571,2393.7717315038585,2727.1324368772366,0.7671232876712328,0.8947368421052632,0.5263157894736842,-0.10526315789473684,-0.42105263157894735,0.18421052631578946,-0.7368421052631579,-0.9473684210526315,-1.0,0.15789473684210525
1,1,0,0,-0.7030138003589331,0.6027397260273972,-0.7119368455861943,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.5918204017976236,2.9098520448995506,7.64910425605466,3.1569335821191795,-0.6796421283942867,-0.6818225790848408,-0.6764051465608978,-0.6771790654928896,60.08497700163717,2376.3149850053205,-0.3287671232876712,0.7368421052631579,0.8947368421052632,0.5263157894736842,-0.10526315789473684,-0.39473684210526316,0.21052631578947367,-0.7368421052631579,-0.9473684210526315,-1.0
2,1,0,0,-0.5899705014749262,-0.1095890410958904,-0.6929167203513324,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6919619954443783,-0.5918204017976236,2.8834617809138416,7.459605383302236,3.116465233087428,-0.674857308696914,-0.6818225790848408,-0.6717616329689465,-0.6821548296561939,59.65057560220567,0.6027397260273972,-0.3157894736842105,0.7368421052631579,0.8947368421052632,0.5263157894736842,-0.07894736842105263,-0.3684210526315789,0.21052631578947367,-0.7368421052631579,-0.9473684210526315
3,1,0,0,6.01274831363327,-0.6575342465753424,0.28088361918091137,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5795079107754817,-0.6919619954443783,-0.5864530166541269,2.807574735003375,7.369329775545442,3.06858856534778,-0.674857308696914,-0.6771790654928896,-0.6766975910189444,-0.6733094708329302,-0.1095890410958904,0.5789473684210527,-0.3157894736842105,0.7368421052631579,0.8947368421052632,0.5526315789473685,-0.05263157894736842,-0.3684210526315789,0.21052631578947367,-0.7368421052631579
4,1,0,0,13.490108711347649,0.821917808219178,2.9210694221496074,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.988795633169851,-0.5795079107754817,-0.6856863981129389,-0.579618087260312,2.771150525820123,7.2624552578117445,3.06858856534778,-0.6702137951049628,-0.6821548296561939,-0.6678920383089872,-0.6575342465753424,-0.10526315789473684,0.5789473684210527,-0.3157894736842105,0.7368421052631579,0.9210526315789473,0.5789473684210527,-0.05263157894736842,-0.3684210526315789,0.21052631578947367
