DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,0.8280691642651298,-1.9375,-0.6366610956435137,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7792485549132948,2.7912442396313364,1.253022452504318,1.2535091208728757,-0.90259703358527,-1.1475819742001476,1.8581179366677856,-0.32080116370146583,-0.444500391630301,0.7664764462347543,-1.6875,-1.0625,-1.4375,-0.4375,-0.7878787878787878,-1.2941176470588236,0.17647058823529413,-0.8823529411764706,-0.8235294117647058,-1.1176470588235294
1,1,0,0,1.904092219020173,0.75,-0.3690565952782723,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.8145086705202313,0.7765552995391705,2.7896373056994825,1.2354946865943057,1.2535091208728757,-0.90259703358527,-1.146525679758308,1.8748461452388945,-0.32080116370146583,-0.444500391630301,-1.9375,-1.6875,-1.0625,-1.4375,-0.42424242424242425,-0.7647058823529411,-1.2941176470588236,0.17647058823529413,-0.8823529411764706,-0.8235294117647058
2,1,0,0,6.134755043227666,-0.5,0.3104145204115165,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.8936416184971099,0.8116935483870968,0.7761082325849166,2.7522873217025627,1.2354946865943057,1.2535091208728757,-0.9053373615307149,-1.1297974711871992,1.8748461452388945,-0.32080116370146583,0.75,-1.9375,-1.6875,-1.0625,-1.393939393939394,-0.4117647058823529,-0.7647058823529411,-1.2941176470588236,0.17647058823529413,-0.8823529411764706
3,1,0,0,6.621152737752161,0.1875,0.9955769503453161,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.136531791907515,1.8870967741935483,0.8112262521588949,0.7647326248792407,2.7522873217025627,1.2354946865943057,1.217354817052702,-0.888609152959606,-1.1297974711871992,1.8748461452388945,-0.5,0.75,-1.9375,-1.6875,-1.0303030303030303,-1.3529411764705883,-0.4117647058823529,-0.7647058823529411,-1.2941176470588236,0.17647058823529413
4,1,0,0,6.328414985590778,0.25,1.6770303489718472,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.624335260115607,6.115322580645161,1.8860103626943008,0.7993976245951014,0.7647326248792407,2.7522873217025627,1.1996195591361756,1.234083025623811,-0.888609152959606,-1.1297974711871992,0.1875,-0.5,0.75,-1.9375,-1.6363636363636365,-1.0,-1.3529411764705883,-0.4117647058823529,-0.7647058823529411,-1.2941176470588236
5,0,1,0,4.37850144092219,0.75,1.66495016655948,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3307514450867055,6.601440092165897,6.111801957397813,1.8603170995055973,0.7993976245951014,0.7647326248792407,2.6929058968333894,1.2163477677072845,1.234083025623811,-0.888609152959606,0.25,0.1875,-0.5,0.75,-1.878787878787879,-1.588235294117647,-1.0,-1.3529411764705883,-0.4117647058823529,-0.7647058823529411
6,0,1,0,4.660461095100865,-0.125,2.2628150332950954,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4.375202312138728,6.308870967741935,6.597639608520438,6.031596294822981,1.8603170995055973,0.7993976245951014,0.7361530715005034,2.7096341054044983,1.2163477677072845,1.234083025623811,0.75,0.25,0.1875,-0.5,0.7272727272727273,-1.8235294117647058,-1.588235294117647,-1.0,-1.3529411764705883,-0.4117647058823529
0,0,0,1,6.19314121037464,-0.3125,2.7408019316464354,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.657976878612717,4.36008064516129,6.305238917674151,6.511166676137977,6.031596294822981,1.8603170995055973,0.7702808548729999,0.7528812800716124,2.7096341054044983,1.2163477677072845,-0.125,0.75,0.25,0.1875,-0.48484848484848486,0.7058823529411765,-1.8235294117647058,-1.588235294117647,-1.0,-1.3529411764705883
1,1,0,0,3.89463976945245,1.0,1.7925536454584736,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,6.195086705202312,4.641877880184332,4.357570523891767,6.2225379326021475,6.511166676137977,6.031596294822981,1.814758867628958,0.7870090634441088,0.7528812800716124,2.7096341054044983,-0.3125,-0.125,0.75,0.25,0.18181818181818182,-0.47058823529411764,0.7058823529411765,-1.8235294117647058,-1.588235294117647,-1.0
2,1,0,0,3.095965417867435,0.8125,0.9867202667639747,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.889942196531792,6.173675115207373,4.6392055267702945,4.2999943172131605,6.2225379326021475,6.511166676137977,5.921394203871546,1.831487076200067,0.7870090634441088,0.7528812800716124,1.0,-0.3125,-0.125,0.75,0.24242424242424243,0.17647058823529413,-0.47058823529411764,0.7058823529411765,-1.8235294117647058,-1.588235294117647
3,1,0,0,0.7367723342939481,0.75,0.03760558231304312,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0889595375722543,3.8764976958525343,6.170120898100173,4.577996249360686,4.2999943172131605,6.2225379326021475,6.393532505314982,5.938122412442654,1.831487076200067,0.7870090634441088,0.8125,1.0,-0.3125,-0.125,0.7272727272727273,0.23529411764705882,0.17647058823529413,-0.47058823529411764,0.7058823529411765,-1.8235294117647058
4,1,0,0,0.252449567723343,1.0,-0.27356378149492927,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7229479768786127,3.0782834101382486,3.8742659758203803,6.0891629254986634,4.577996249360686,4.2999943172131605,6.109376748349558,6.410260713886091,5.938122412442654,1.831487076200067,0.75,0.8125,1.0,-0.3125,-0.12121212121212122,0.7058823529411765,0.23529411764705882,0.17647058823529413,-0.47058823529411764,0.7058823529411765
5,0,1,0,1.14657060518732,0.4375,0.21438711689135564,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2372254335260117,0.7204493087557602,3.0765112262521592,3.822924362107177,6.0891629254986634,4.577996249360686,4.216627503636567,6.126104956920667,6.410260713886091,5.938122412442654,1.0,0.75,0.8125,1.0,-0.30303030303030304,-0.11764705882352941,0.7058823529411765,0.23529411764705882,0.17647058823529413,-0.47058823529411764
