DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
5,0,1,0,-1.3010690926608734,-1.075,-0.9540408895660935,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7161067980952733,1.112381092839761,0.432121524961286,-1.2837126876003764,0.7195732033744991,-0.03788160142613083,-0.7964338781575038,-1.221912720519963,-1.246260111550253,-1.2456201500614554,-0.75,-1.0379746835443038,-0.7948717948717948,-0.810126582278481,-0.675,-0.85,-1.0632911392405062,0.5822784810126582,-0.3333333333333333,-0.6835443037974683
6,0,1,0,-1.2906931500250134,-0.875,-0.9531537293309208,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.3010690926608734,1.707469950593614,1.1050070053830838,0.44008786989348536,-1.2837126876003764,0.7275495803312783,-0.037890044576522994,-0.7673166202414113,-1.2108004284711704,-1.2379152831538587,-1.075,-0.759493670886076,-1.0256410256410255,-0.7848101265822784,-0.8,-0.65,-0.8607594936708861,-1.0632911392405062,0.6410256410256411,-0.3291139240506329
0,1,0,0,-1.2858757480869354,-0.85,-0.9518725095607805,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.2906931500250134,-1.2945210530196887,1.7000958631369367,1.113880120359602,0.44008786989348536,-1.287603060239174,0.7277117384843982,-0.008913649025069553,-0.7586894692128688,-1.202693034433417,-0.875,-1.0886075949367089,-0.7435897435897436,-1.0126582278481013,-0.775,-0.775,-0.6582278481012658,-0.8607594936708861,-1.0256410256410255,0.6329113924050633
1,1,0,0,-1.2940282744436826,-1.0,-0.9540761754873116,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.2858757480869354,-1.2841973305803407,-1.301895140476366,1.7097709106348415,1.113880120359602,0.44640867562950304,-1.2878900445765231,0.7565459610027855,-0.004432460384885268,-0.7536093632477848,-0.85,-0.8860759493670886,-1.0769230769230769,-0.7341772151898734,-1.0,-0.75,-0.7848101265822784,-0.6582278481012658,-0.8205128205128205,-1.0126582278481013
2,1,0,0,-0.916047506994497,-1.05,-0.8897892367915875,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2940282744436826,-1.2794041737335005,-1.291571418037018,-1.2962655295268686,1.7097709106348415,1.1241922305578254,0.4465081723625557,-1.258681522748375,0.7568426107191666,-0.0044027810900551766,-1.0,-0.8607594936708861,-0.8717948717948718,-1.0632911392405062,-0.725,-0.975,-0.759493670886076,-0.7848101265822784,-0.6153846153846154,-0.810126582278481
3,1,0,0,1.022400919012062,-0.475,-0.4409682577075178,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.916047506994497,-1.2875156699358452,-1.2867782611901777,-1.2859278949991693,-1.2962655295268686,1.723612864888955,1.1244427934621102,0.4753946146703807,-1.2473682266464743,0.7517748711269284,-1.05,-1.0126582278481013,-0.8461538461538461,-0.8607594936708861,-1.05,-0.7,-0.9873417721518988,-0.759493670886076,-0.7435897435897436,-0.6075949367088608
4,1,0,0,0.7337273721072427,-0.35,-0.38142537077784405,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022400919012062,-0.9114372096453063,-1.2948897573925224,-1.2811282789684517,-1.2859278949991693,-1.300230260714551,1.723997028231798,1.1532033426183845,0.47722823477265164,-1.2390159784263726,-0.475,-1.0632911392405062,-1.0,-0.8354430379746836,-0.85,-1.025,-0.7088607594936709,-0.9873417721518988,-0.717948717948718,-0.7341772151898734
5,0,1,0,-0.5640065961349613,-0.975,-0.7347813926912031,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7337273721072427,1.0172553646486246,-0.9188112971019835,-1.2892507060973581,-1.2811282789684517,-1.2898313897348288,-1.300520059435364,1.7526462395543176,1.1513315849739594,0.47403276402927846,-0.35,-0.4810126582278481,-1.0512820512820513,-0.9873417721518988,-0.825,-0.825,-1.0379746835443038,-0.7088607594936709,-0.9487179487179487,-0.7088607594936709
6,0,1,0,-0.1982546182208964,-1.05,-0.604766205710906,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5640065961349613,0.7300346582110463,1.0098812771919472,-0.9126654483025972,-1.2892507060973581,-1.2850033424942435,-1.2901188707280833,-1.271309192200557,1.7474975067410334,1.143622388141843,-0.975,-0.35443037974683544,-0.46153846153846156,-1.0379746835443038,-0.975,-0.8,-0.8354430379746836,-1.0379746835443038,-0.6666666666666666,-0.9367088607594937
0,1,0,0,2.8070630523799815,-0.45,-0.17164515595474983,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.1982546182208964,-0.5611680554531375,0.7226605707543691,1.0186262022115153,-0.9126654483025972,-1.293173883978311,-1.285289747399703,-1.2609099350046424,-1.2599268644036494,1.7357964447542698,-1.05,-0.9873417721518988,-0.3333333333333333,-0.45569620253164556,-1.025,-0.95,-0.810126582278481,-0.8354430379746836,-1.0,-0.6582278481012658
1,1,0,0,0.14118693372366647,-0.5,-0.6509117701603404,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.8070630523799815,-0.19725683946611605,-0.5685421429098149,0.7310184416015949,1.0186262022115153,-0.9143578697170022,-1.2934621099554235,-1.2560817084493965,-1.249584456838917,-1.2514905248481958,-0.45,-1.0632911392405062,-0.9743589743589743,-0.3291139240506329,-0.45,-1.0,-0.9620253164556962,-0.810126582278481,-0.7948717948717948,-0.9873417721518988
2,1,0,0,-1.2736469585518146,-0.5,-0.9525447464576243,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14118693372366647,2.792935624216503,-0.20463092692279328,-0.5619242768270846,0.7310184416015949,1.0283740622446704,-0.9145616641901931,-1.2642525533890436,-1.2447826247552911,-1.2412173689714003,-0.5,-0.45569620253164556,-1.0512820512820513,-0.9620253164556962,-0.325,-0.425,-1.0126582278481013,-0.9620253164556962,-0.7692307692307693,-0.7848101265822784
3,1,0,0,4.259695021400382,-0.45,-0.1553268208086691,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2736469585518146,0.14047636604970143,2.785561536759826,-0.19752265972568347,-0.5619242768270846,0.739062616058828,1.0286032689450222,-0.885422469823584,-1.252908802127581,-1.2364476894571736,-0.5,-0.5063291139240507,-0.4358974358974359,-1.0379746835443038,-0.95,-0.3,-0.43037974683544306,-1.0126582278481013,-0.9230769230769231,-0.759493670886076
4,1,0,0,2.1833947860888254,-0.35,-0.5093330259181106,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259695021400382,-1.2672369294299828,0.13310227859302418,2.7966993409757985,-0.19752265972568347,-0.5615390329049988,0.7392273402674592,1.0573816155988858,-0.8761496694123295,-1.2445194547889415,-0.45,-0.5063291139240507,-0.48717948717948717,-0.43037974683544306,-1.025,-0.925,-0.3037974683544304,-0.43037974683544306,-0.9743589743589743,-0.9113924050632911
5,0,1,0,3.7016175353430545,-0.35,0.009922761925288076,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1833947860888254,4.238256765725241,-1.27461101688666,0.14066566982333728,2.7966993409757985,-0.1949788308697913,-0.5616641901931649,0.7680594243268338,1.056033686698925,-0.8702830621342481,-0.35,-0.45569620253164556,-0.48717948717948717,-0.4810126582278481,-0.425,-1.0,-0.9367088607594937,-0.3037974683544304,-0.38461538461538464,-0.9620253164556962
6,0,1,0,-1.1595115895573547,-1.025,-0.9275633166761064,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7016175353430545,2.172406164737114,4.230882678268564,-1.2689446382750917,0.14066566982333728,2.816979870756889,-0.1950222882615156,-0.5325905292479107,0.7682931333801204,1.0489625947056556,-0.35,-0.35443037974683544,-0.4358974358974359,-0.4810126582278481,-0.475,-0.4,-1.0126582278481013,-0.9367088607594937,-0.2564102564102564,-0.379746835443038
0,1,0,0,2.0855644698078595,-0.35,-0.17499411065945578,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.1595115895573547,3.6829879802374457,2.1650320772804363,4.243968174853704,-1.2689446382750917,0.14521280546683513,2.8176077265973256,-0.16601671309192195,-0.5252465556089092,0.7631487222762378,-1.025,-0.35443037974683544,-0.3333333333333333,-0.43037974683544306,-0.475,-0.45,-0.4050632911392405,-1.0126582278481013,-0.8974358974358975,-0.25316455696202533
1,1,0,0,0.09116006744362722,-0.725,-0.6735467864249447,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0855644698078595,-1.1536759825971534,3.675613892780768,2.1753336656144433,4.243968174853704,-1.2727475302681424,0.14524517087667171,2.8460538532961928,-0.16067668895209247,-0.5217295591715433,-0.35,-1.0379746835443038,-0.3333333333333333,-0.3291139240506329,-0.425,-0.45,-0.45569620253164556,-0.4050632911392405,-0.9743589743589743,-0.8860759493670886
2,1,0,0,1.8206073632135773,-1.1,-0.5318142677419516,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09116006744362722,2.0750682103089737,-1.1610500700538307,3.6879511177567332,2.1753336656144433,4.272821807917998,-1.2730312035661218,0.1741875580315693,2.8349277878328962,-0.15960081451450164,-0.725,-0.35443037974683544,-1.0256410256410255,-0.3291139240506329,-0.325,-0.4,-0.45569620253164556,-0.45569620253164556,-0.358974358974359,-0.9620253164556962
3,1,0,0,0.283115006207037,-0.525,-0.44082280352658726,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8206073632135773,0.09070127571713008,2.0676941228522967,-1.155230658470399,3.6879511177567332,2.19193344722573,4.273774145616642,-1.2438254410399256,0.17766778709415293,2.815945405514483,-1.1,-0.7341772151898734,-0.3333333333333333,-1.0126582278481013,-0.325,-0.3,-0.4050632911392405,-0.45569620253164556,-0.41025641025641024,-0.35443037974683544
4,1,0,0,0.14452205814233568,-0.275,-0.5902227924997369,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283115006207037,1.8114445837327626,0.08332718826045285,2.0778645400675635,-1.155230658470399,3.7135111045086537,2.1924219910846956,4.301949860724234,-1.2325933586968565,0.17647814202638007,-0.525,-1.1139240506329113,-0.717948717948718,-0.3291139240506329,-1.0,-0.3,-0.3037974683544304,-0.4050632911392405,-0.41025641025641024,-0.4050632911392405
5,0,1,0,1.4937651701839876,-0.6,-0.19690546480680457,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14452205814233568,0.2816901408450703,1.8040704962760854,0.09082350335050127,2.0778645400675635,-1.158359949491198,3.7143387815750377,2.2209842154131847,4.28286484689543,-1.2243400414595218,-0.275,-0.5316455696202531,-1.1025641025641026,-0.7088607594936709,-0.325,-0.975,-0.3037974683544304,-0.3037974683544304,-0.358974358974359,-0.4050632911392405
6,0,1,0,-1.3014396620407254,-0.875,-0.953912276393017,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4937651701839876,0.14379470540520609,0.2743160533883931,1.8138856583780987,0.09082350335050127,2.0938869494169206,-1.1586181277860326,3.7426183844011143,2.2132752188527314,4.254187228265854,-0.6,-0.27848101265822783,-0.5128205128205128,-1.0886075949367089,-0.7,-0.3,-0.9873417721518988,-0.3037974683544304,-0.2564102564102564,-0.35443037974683544
0,0,0,1,-1.2932871356839784,-0.7,-0.952608100725266,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.3014396620407254,1.486247326893297,0.13642061794852886,0.28206974211293856,1.8138856583780987,0.09507539181460307,2.0943536404160477,-1.1294336118848651,3.7265910685923247,2.198455357634239,-0.875,-0.6075949367088608,-0.2564102564102564,-0.5063291139240507,-1.075,-0.675,-0.3037974683544304,-0.9873417721518988,-0.2564102564102564,-0.25316455696202533
1,1,0,0,-1.2747586666913713,-0.25,-0.9510169262153343,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-1.2932871356839784,-1.2948897573925224,1.4788732394366197,0.14398848092152627,0.28206974211293856,1.8283443511847284,0.0950965824665677,2.1229340761374185,-1.1188268754848,3.701638201463925,-0.7,-0.8860759493670886,-0.5897435897435898,-0.25316455696202533,-0.5,-1.05,-0.6835443037974683,-0.3037974683544304,-0.9487179487179487,-0.25316455696202533
2,1,0,0,-1.2814289155287097,-0.575,-0.9529056251973556,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.2747586666913713,-1.2867782611901777,-1.3022638448491997,1.4882501707555702,0.14398848092152627,0.2874545049394636,1.8287518573551262,0.12404828226555259,2.1157610903852544,-1.1113353268147712,-0.25,-0.7088607594936709,-0.8717948717948718,-0.5822784810126582,-0.25,-0.475,-1.0632911392405062,-0.6835443037974683,-0.2564102564102564,-0.9367088607594937
3,1,0,0,2.5469233477237774,-0.775,-0.3187621859227218,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2814289155287097,-1.2683430425484845,-1.294152348646855,-1.2966347307600006,1.4882501707555702,0.14855529971031717,0.2875185735512629,1.8573816155988856,0.1278026077641932,2.101594173653024,-0.575,-0.25316455696202533,-0.6923076923076923,-0.8607594936708861,-0.575,-0.225,-0.4810126582278481,-1.0632911392405062,-0.6410256410256411,-0.25316455696202533
4,1,0,0,-0.6866650608660206,-0.5,-0.8743298932901615,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5469233477237774,-1.274979721259494,-1.2757171300051617,-1.2885123036310941,-1.2966347307600006,1.5007799153234793,0.1485884101040119,0.3164345403899721,1.851660325785838,0.12694685476325887,-0.775,-0.5822784810126582,-0.23076923076923078,-0.6835443037974683,-0.85,-0.55,-0.22784810126582278,-0.4810126582278481,-1.0256410256410255,-0.6329113924050633
