DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
1,1,0,0,-0.712700466611771,-0.5555555555555556,-0.9642171639136542,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1.3894802511014932,13.237806654623856,4.139973655664033,0.6979482396829098,-1.3841486977355282,-1.371782981683283,-0.6350663375501389,-1.2510935461591592,-1.0918663207691133,-1.2573299824841977,-3.2753623188405796,-1.3529411764705883,-1.0,-1.411764705882353,-2.8823529411764706,-0.17647058823529413,-0.927536231884058,-1.0,-2.0869565217391304,-1.588235294117647
2,1,0,0,2.1685291926440025,-1.6111111111111112,-0.6274916980636508,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.708698873162553,-1.3868267194996406,13.20165039516504,4.148636045698298,0.6979287425612489,-1.3841486977355282,-1.3616939216291268,-0.6241270815747065,-1.2383641080421182,-1.0821719594851877,-0.5507246376811594,-3.2941176470588234,-1.3529411764705883,-1.0,-1.411764705882353,-2.8823529411764706,-0.17391304347826086,-0.8888888888888888,-1.0434782608695652,-2.1176470588235294
3,1,0,0,3.3181978590754024,-0.6666666666666666,-0.16210695852780221,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1563535696182785,-0.7085445681098614,-1.383038896637223,13.237778814020361,4.129414947059278,0.6979287425612489,-1.3740357914224006,-1.347018647839767,-0.6149855028231344,-1.2283908308582743,-1.6521739130434783,-0.5294117647058824,-3.2941176470588234,-1.3529411764705883,-1.0,-1.411764705882353,-2.8405797101449277,-0.16666666666666666,-0.927536231884058,-1.0588235294117647
4,1,0,0,-1.4020311335921263,-3.0,-1.0731595556304652,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2995672008422035,2.1459899384262764,-0.7066093289942662,-1.391116810445325,13.167980523997217,4.129414947059278,0.7040265350200553,-1.3592970608548847,-1.333740271631314,-0.6061990709009214,-0.6666666666666666,-1.6470588235294117,-0.5294117647058824,-3.2941176470588234,-1.3529411764705883,-1.0,-1.391304347826087,-2.7222222222222223,-0.17391304347826086,-0.9411764705882353
5,0,1,0,-0.672234639062071,-1.3333333333333333,-0.9086393235936704,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3941591609155066,3.285006701241186,2.1401286223461953,-0.7126369783166238,-1.3795115542159362,13.167980523997217,4.128895402653502,0.7080807305655743,-1.345948420570731,-1.3235854085751275,-3.101449275362319,-0.6470588235294118,-1.6470588235294117,-0.5294117647058824,-3.2941176470588234,-1.3529411764705883,-0.9855072463768116,-1.3333333333333333,-2.8405797101449277,-0.17647058823529413
6,0,1,0,0.09308708779359294,-1.3888888888888888,-0.7550505308055646,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6684602487620384,-1.391488452498883,3.2760344026034405,2.14272946296728,-0.7048071721153102,-1.3795115542159362,13.150030854674482,4.115340342260763,0.7095986571036167,-1.3357703145228847,-1.3623188405797102,-3.1176470588235294,-0.6470588235294118,-1.6470588235294117,-0.5294117647058824,-3.2941176470588234,-1.3333333333333333,-0.9444444444444444,-1.391304347826087,-2.8823529411764706
0,1,0,0,0.5407991216719602,-1.1111111111111112,-0.6293062795475386,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0925644324872305,-0.6684536643163762,-1.387687897102123,3.282078184502992,2.134670376381482,-0.7048071721153102,-1.369407590249923,13.090092855498426,4.097359987791851,0.7158632244307365,-1.4202898550724639,-1.3529411764705883,-3.1176470588235294,-0.6470588235294118,-1.6470588235294117,-0.5294117647058824,-3.246376811594203,-1.2777777777777777,-0.9855072463768116,-1.411764705882353
1,1,0,0,0.3813668980119985,-0.6111111111111112,-0.6706244408291138,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5377627012905993,0.08977720801041125,-0.6666279249961258,-1.3957799020750756,3.267679109668444,2.134670376381482,-0.6960043196544277,-1.3546926559742156,13.020753853197009,4.097174624933364,-1.1304347826086956,-1.411764705882353,-1.3529411764705883,-3.1176470588235294,-0.6470588235294118,-1.6470588235294117,-0.5217391304347826,-3.111111111111111,-1.3333333333333333,-1.0
2,1,0,0,-0.16986236913304312,0.3333333333333333,-0.7816680375739704,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3792256404257807,0.5333411028883321,0.08953200061986678,-0.6725343903007693,-1.3841486977355282,3.267679109668444,2.137997531626041,-0.6847517458368507,-1.3413703647184496,13.003579316122153,-0.6086956521739131,-1.1176470588235294,-1.411764705882353,-1.3529411764705883,-3.1176470588235294,-0.6470588235294118,-1.6231884057971016,-0.5,-3.246376811594203,-1.3529411764705883
3,1,0,0,-1.392855742461671,-1.0,-1.0718713268472577,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16890864428588134,0.3753860497639997,0.5318843948551062,0.08591746327815346,-0.6649277378468196,-1.3841486977355282,3.2688213514347417,2.134678842759573,-0.6752632382115061,-1.3312009747924758,0.37681159420289856,-0.5882352941176471,-1.1176470588235294,-1.411764705882353,-1.3529411764705883,-3.1176470588235294,-0.6376811594202898,-1.5555555555555556,-0.5217391304347826,-3.2941176470588234
4,1,0,0,-1.3855624828451554,-1.2222222222222223,-1.0706674238463008,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3850352867781803,-0.17073597109725536,0.37436076243607624,0.5296106318489159,0.08930365561480799,-0.6649277378468196,-1.3740357914224006,3.2596884352697413,2.1280329620021363,-0.6663620440179727,-1.0144927536231885,0.4117647058823529,-0.5882352941176471,-1.1176470588235294,-1.411764705882353,-1.3529411764705883,-3.072463768115942,-0.6111111111111112,-1.6231884057971016,-0.5294117647058824
