NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
003_ZW Parque del Perro,3,1,0,0,0.2025662959794695,0.8539325842696629,0.5104600952948184,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.44228597244183415,1.4465778179353965,1.0673142082674496,0.7761463745199907,0.9733514001806683,0.10190796857463522,-0.4503616042077581,-0.22305229455709719,-0.7459276496720966,0.40871588745504545,1.5217391304347827,1.1685393258426966,1.1685393258426966,1.3932584269662922,0.8695652173913043,1.434782608695652,1.434782608695652,0.6741573033707865,1.0786516853932584,0.391304347826087
003_ZW Parque del Perro,4,1,0,0,-0.26826347305389214,1.1235955056179776,-0.009560263664269025,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.18929297492658673,0.44228597244183415,1.4443189518861532,1.0673142082674496,0.7759710930442635,0.967452300785634,0.09949594564979178,-0.43863393810032025,-0.22107044637190612,-0.7459276496720966,0.8260869565217391,1.5730337078651686,1.1685393258426966,1.1685393258426966,1.3478260869565217,0.8695652173913043,1.434782608695652,1.4831460674157304,0.6741573033707865,1.0434782608695652
003_ZW Parque del Perro,5,0,1,0,-0.7796977473624179,2.247191011235955,-0.615976628716727,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.276936977637226,0.18929297492658673,0.4400271063925908,1.4443189518861532,1.067073170731707,0.7712682379349044,0.9445540214770983,0.09690501600853786,-0.43473661942035124,-0.22107044637190612,1.0869565217391304,0.8539325842696629,1.5730337078651686,1.1685393258426966,1.1304347826086956,1.3478260869565217,0.8695652173913043,1.4831460674157304,1.4831460674157304,0.6521739130434783
003_ZW Parque del Perro,6,0,1,0,-0.27738808098089524,1.7078651685393258,-0.16188164314839418,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.7833747458775694,-0.276936977637226,0.18703410887734342,0.4400271063925908,1.4439927732610658,1.0606060606060603,0.7530133683979836,0.919957310565635,0.09604400253860797,-0.43473661942035124,2.1739130434782608,1.1235955056179776,0.8539325842696629,1.5730337078651686,1.1304347826086956,1.1304347826086956,1.3478260869565217,0.898876404494382,1.4831460674157304,1.434782608695652
003_ZW Parque del Perro,0,1,0,0,-1.0520672939834614,0.2696629213483146,-0.8499629186328859,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.2859724418341991,-0.7833747458775694,-0.2791958436864694,0.18703410887734342,0.43992773261065926,1.4352413019079686,1.0355029585798814,0.7334044823906082,0.9117833721176222,0.09604400253860797,1.6521739130434783,2.247191011235955,1.1235955056179776,0.8539325842696629,1.5217391304347827,1.1304347826086956,1.1304347826086956,1.3932584269662922,0.898876404494382,1.434782608695652
003_ZW Parque del Perro,1,1,0,0,0.8485885372112917,1.348314606741573,0.958906257158565,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.053083352157217,-0.2859724418341991,-0.7856336119268127,-0.2791958436864694,0.186991869918699,0.4372615039281705,1.401271093578786,1.0085378868729988,0.7268880896974823,0.9117833721176222,0.2608695652173913,1.7078651685393258,2.247191011235955,1.1235955056179776,0.8260869565217391,1.5217391304347827,1.1304347826086956,1.1685393258426966,1.3932584269662922,0.8695652173913043
003_ZW Parque del Perro,2,1,0,0,-0.5930995152552038,0.2696629213483146,-0.4110734411508682,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8290038400722837,-1.053083352157217,-0.2882313078834424,-0.7856336119268127,-0.2791327913279132,0.1858585858585857,0.4269121192198114,1.3647812166488795,0.9995768986672305,0.7268880896974823,1.3043478260869565,0.2696629213483146,1.7078651685393258,2.247191011235955,1.0869565217391304,0.8260869565217391,1.5217391304347827,1.1685393258426966,1.1685393258426966,1.3478260869565217
003_ZW Parque del Perro,3,1,0,0,-0.2486455660108354,0.3146067415730337,-0.17591028313556603,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5985995030494691,0.8290038400722837,-1.0553422182064602,-0.2882313078834424,-0.7854561878952122,-0.2774410774410774,0.18145956607495056,0.41579509071504794,1.3526549608631266,0.9995768986672305,0.2608695652173913,1.348314606741573,0.2696629213483146,1.7078651685393258,2.1739130434782608,1.0869565217391304,0.8260869565217391,1.5730337078651686,1.1685393258426966,1.1304347826086956
003_ZW Parque del Perro,4,1,0,0,0.01596806387225555,1.2134831460674158,0.14032004512759427,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25751072961373384,-0.5985995030494691,0.8267449740230404,-1.0553422182064602,-0.28816621499548317,-0.780695847362514,-0.27087442472057854,0.17673425827107778,0.41210069811719896,1.3526549608631266,0.30434782608695654,0.2696629213483146,1.348314606741573,0.2696629213483146,1.6521739130434783,2.1739130434782608,1.0869565217391304,0.8539325842696629,1.5730337078651686,1.1304347826086956
003_ZW Parque del Perro,5,0,1,0,-0.9945822640433418,0.7640449438202247,-0.8661376964310258,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004517732098486623,-0.25751072961373384,-0.6008583690987125,0.8267449740230404,-1.0551038843721767,-0.2864197530864197,-0.762217839140916,-0.263820704375667,0.17516395176644792,0.41210069811719896,1.173913043478261,0.3146067415730337,0.2696629213483146,1.348314606741573,0.2608695652173913,1.6521739130434783,2.1739130434782608,1.1235955056179776,0.8539325842696629,1.5217391304347827
003_ZW Parque del Perro,6,0,1,0,3.7524950099800396,1.3932584269662922,3.9576191471571907,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9961599277162864,0.004517732098486623,-0.2597695956629772,-0.6008583690987125,0.8265582655826557,-1.0487093153759819,-0.279640587332895,-0.7423692636072572,-0.2614766236513645,0.17516395176644792,0.7391304347826086,1.2134831460674158,0.3146067415730337,0.2696629213483146,1.3043478260869565,0.2608695652173913,1.6521739130434783,2.247191011235955,1.1235955056179776,0.8260869565217391
003_ZW Parque del Perro,0,1,0,0,6.80923866552609,0.8539325842696629,5.265694438081275,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.7045403207589787,-0.9961599277162864,0.0022588660492433117,-0.2597695956629772,-0.6007226738934055,0.8215488215488215,-1.0238877931185624,-0.2723585912486659,-0.7357732176856356,-0.2614766236513645,1.3478260869565217,0.7640449438202247,1.2134831460674158,0.3146067415730337,0.2608695652173913,1.3043478260869565,0.2608695652173913,1.7078651685393258,2.247191011235955,1.0869565217391304
003_ZW Parque del Perro,1,1,0,0,6.740804106073567,-0.6292134831460674,4.916862572731021,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.731420826744974,3.7045403207589787,-0.9984187937655297,0.0022588660492433117,-0.2597109304426377,-0.5970819304152637,0.8021038790269559,-0.9972251867662753,-0.2699386503067484,-0.7357732176856356,0.8260869565217391,1.3932584269662922,0.7640449438202247,1.2134831460674158,0.30434782608695654,0.2608695652173913,1.3043478260869565,0.2696629213483146,1.7078651685393258,2.1739130434782608
003_ZW Parque del Perro,2,0,0,1,0.04790419161676649,-0.0898876404494382,0.0797006001740963,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.663654845267676,6.731420826744974,3.702281454709736,-0.9984187937655297,0.0022583559168925338,-0.25813692480359146,-0.5829498137190445,0.7812166488794023,-0.988364713348847,-0.2699386503067484,-0.6086956521739131,0.8539325842696629,1.3932584269662922,0.7640449438202247,1.173913043478261,0.30434782608695654,0.2608695652173913,1.348314606741573,0.2696629213483146,1.6521739130434783
003_ZW Parque del Perro,3,1,0,0,2.383803820929569,0.5842696629213483,2.0493626013652815,2,1,0,6,5,4,3,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03614185678789251,6.663654845267676,6.72916196069573,3.702281454709736,-0.9981933152664859,0.00224466891133561,-0.25202717510409817,-0.567769477054429,0.7742754389676327,-0.988364713348847,-0.08695652173913043,-0.6292134831460674,0.8539325842696629,1.3932584269662922,0.7391304347826086,1.173913043478261,0.30434782608695654,0.2696629213483146,1.348314606741573,0.2608695652173913
003_ZW Parque del Perro,4,1,0,0,0.1140575990875392,0.2247191011235955,0.3377060235030009,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.3492206912130107,0.03614185678789251,6.661395979218431,6.72916196069573,3.7014453477868106,-0.9921436588103254,0.0021915406530791455,-0.24546424759871932,-0.5627247725830337,0.7742754389676327,0.5652173913043478,-0.0898876404494382,-0.6292134831460674,0.8539325842696629,1.3478260869565217,0.7391304347826086,1.173913043478261,0.3146067415730337,0.2696629213483146,1.3043478260869565
003_ZW Parque del Perro,5,0,1,0,0.5360707157114342,-0.4044943820224719,0.2375125990745407,4,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10164897221594758,2.3492206912130107,0.0338829907386492,6.661395979218431,6.727642276422762,3.6790123456790123,-0.9686609686609686,0.0021344717182497632,-0.24328326634228897,-0.5627247725830337,0.21739130434782608,0.5842696629213483,-0.0898876404494382,-0.6292134831460674,0.8260869565217391,1.3478260869565217,0.7391304347826086,1.2134831460674158,0.3146067415730337,0.2608695652173913
003_ZW Parque del Perro,6,0,1,0,0.2965497576276019,0.3595505617977528,0.5081729337517753,5,4,3,2,1,0,6,5,4,3,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5195391913259544,0.10164897221594758,2.346961825163768,0.0338829907386492,6.659891598915987,6.686868686868686,3.591935130396669,-0.9434364994663821,0.002115506663846021,-0.24328326634228897,-0.391304347826087,0.2247191011235955,0.5842696629213483,-0.0898876404494382,-0.6086956521739131,0.8260869565217391,1.3478260869565217,0.7640449438202247,1.2134831460674158,0.30434782608695654
003_ZW Parque del Perro,0,1,0,0,-0.9078984887368119,-0.0898876404494382,-0.8175024052778669,6,5,4,3,2,1,0,6,5,4,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.28235825615540994,0.5195391913259544,0.09939010616670428,2.346961825163768,0.03387533875338753,6.6195286195286185,6.528599605522682,3.498399146211313,-0.935053945419928,0.002115506663846021,0.34782608695652173,-0.4044943820224719,0.2247191011235955,0.5842696629213483,-0.08695652173913043,-0.6086956521739131,0.8260869565217391,1.3932584269662922,0.7640449438202247,1.173913043478261
003_ZW Parque del Perro,1,1,0,0,-0.20986598232107218,-0.8539325842696629,-0.489355213726119,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.9103230178450417,0.28235825615540994,0.517280325276711,0.09939010616670428,2.3464317976513094,0.03367003367003367,6.462853385930308,6.358591248665954,3.4673154220435793,-0.935053945419928,-0.08695652173913043,0.3595505617977528,-0.4044943820224719,0.2247191011235955,0.5652173913043478,-0.08695652173913043,-0.6086956521739131,0.8539325842696629,1.3932584269662922,0.7391304347826086
003_ZW Parque del Perro,2,0,0,1,7.060165383518676,-0.3595505617977528,2.7211302228890824,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.2191100067765982,-0.9103230178450417,0.28009939010616663,0.517280325276711,0.09936766034327005,2.3322109988776654,0.03287310979618672,6.294557097118463,6.302094351597207,3.4673154220435793,-0.8260869565217391,-0.0898876404494382,0.3595505617977528,-0.4044943820224719,0.21739130434782608,0.5652173913043478,-0.08695652173913043,-0.6292134831460674,0.8539325842696629,1.3478260869565217
003_ZW Parque del Perro,3,1,0,0,-1.1063587111491302,-2.292134831460674,-0.9444058677326247,2,1,0,6,5,4,3,2,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.979896092161734,-0.2191100067765982,-0.9125818838942852,0.28009939010616663,0.5171635049683829,0.09876543209876538,2.2770107385492,0.032017075773746,6.238629151681827,6.302094351597207,-0.34782608695652173,-0.8539325842696629,-0.0898876404494382,0.3595505617977528,-0.391304347826087,0.21739130434782608,0.5652173913043478,-0.0898876404494382,-0.6292134831460674,0.8260869565217391
,4,1,0,0,0.1231822070145423,-1.1235955056179776,-0.7451672527145279,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.1068443641292072,6.979896092161734,-0.2213688728258415,-0.9125818838942852,0.2800361336946702,0.5140291806958472,0.09642778873548101,2.217716115261473,0.031732599957689865,6.238629151681827,-2.217391304347826,-0.3595505617977528,-0.8539325842696629,-0.0898876404494382,0.34782608695652173,-0.391304347826087,0.21739130434782608,0.5842696629213483,-0.0898876404494382,-0.6086956521739131
,5,0,1,0,7.329341317365269,-0.2696629213483146,1.1443861100930042,4,3,2,1,0,6,5,4,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.11068443641292067,-1.1068443641292072,6.97763722611249,-0.2213688728258415,-0.9123757904245708,0.2783389450056116,0.5018628095551172,0.09391675560298823,2.1980114237359847,0.031732599957689865,-1.0869565217391304,-2.292134831460674,-0.3595505617977528,-0.8539325842696629,-0.08695652173913043,0.34782608695652173,-0.391304347826087,0.2247191011235955,0.5842696629213483,-0.08695652173913043
,6,0,1,0,7.133162246934701,-0.1348314606741573,2.0750682927108626,5,4,3,2,1,0,6,5,4,3,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.246442285972441,0.11068443641292067,-1.1091032301784505,6.97763722611249,-0.22131887985546528,-0.9068462401795736,0.2717510409818102,0.4887940234791889,0.09308229320922358,2.1980114237359847,-0.2608695652173913,-1.1235955056179776,-2.292134831460674,-0.3595505617977528,-0.8260869565217391,-0.08695652173913043,0.34782608695652173,-0.4044943820224719,0.2247191011235955,0.5652173913043478
,0,0,0,1,3.788993441688052,0.0,0.5536820795345214,6,5,4,3,2,1,0,6,5,4,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.052179805737519,7.246442285972441,0.10842557036367736,-1.1091032301784505,6.976061427280937,-0.21997755331088673,-0.8853824238439624,0.26467449306296686,0.4844510260207319,0.09308229320922358,-0.13043478260869565,-0.2696629213483146,-1.1235955056179776,-2.292134831460674,-0.34782608695652173,-0.8260869565217391,-0.08695652173913043,0.3595505617977528,-0.4044943820224719,0.21739130434782608
,1,1,0,0,9.19760479041916,0.2247191011235955,2.4380061105511524,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3.740682177546871,7.052179805737519,7.244183419923198,0.10842557036367736,-1.1088527551942184,6.933782267115599,-0.21477098400175332,-0.8623265741728923,0.26232282631690285,0.4844510260207319,0.0,-0.1348314606741573,-0.2696629213483146,-1.1235955056179776,-2.217391304347826,-0.34782608695652173,-0.8260869565217391,-0.0898876404494382,0.3595505617977528,-0.391304347826087
,2,1,0,0,1.7222697462218417,1.348314606741573,-0.40894734732212396,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.096453580302688,3.740682177546871,7.049920939688275,7.244183419923198,0.10840108401084002,-1.1021324354657687,6.769669077361384,-0.20917822838847394,-0.8546646921937805,0.26232282631690285,0.21739130434782608,0.0,-0.1348314606741573,-0.2696629213483146,-1.0869565217391304,-2.217391304347826,-0.34782608695652173,-0.8539325842696629,-0.0898876404494382,0.34782608695652173
,3,1,0,0,-1.3025377815796977,0.5842696629213483,-1.134418524075686,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.6941495369324597,9.096453580302688,3.7384233114976277,7.049920939688275,7.242547425474253,0.10774410774410767,-1.0760464606618452,6.593383137673425,-0.2073196530569072,-0.8546646921937805,1.3043478260869565,0.2247191011235955,0.0,-0.1348314606741573,-0.2608695652173913,-1.0869565217391304,-2.217391304347826,-0.3595505617977528,-0.8539325842696629,-0.08695652173913043
,4,1,0,0,1.9389791844881663,0.4044943820224719,0.47450906560681727,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.3011068443641292,1.6941495369324597,9.094194714253444,3.7384233114976277,7.048328816621497,7.198653198653198,0.10519395134779744,-1.048025613660619,6.534800084620266,-0.2073196530569072,0.5652173913043478,1.348314606741573,0.2247191011235955,0.0,-0.13043478260869565,-0.2608695652173913,-1.0869565217391304,-2.292134831460674,-0.3595505617977528,-0.8260869565217391
,5,0,1,0,0.17792985457656108,-0.3595505617977528,-0.5299449935859257,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.9087418116105714,-1.3011068443641292,1.6918906708832167,9.094194714253444,3.7375790424570905,7.005611672278338,7.02827087442472,0.10245464247598712,-1.0387137719483817,6.534800084620266,0.391304347826087,0.5842696629213483,1.348314606741573,0.2247191011235955,0.0,-0.13043478260869565,-0.2608695652173913,-1.1235955056179776,-2.292134831460674,-0.34782608695652173
,6,0,1,0,4.400342172797262,0.0898876404494382,1.025988454666239,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.16489722159475936,1.9087418116105714,-1.3033657104133725,1.6918906708832167,9.09214092140921,3.7149270482603813,6.839798378259916,6.845250800426894,0.1015443198646075,-1.0387137719483817,-0.34782608695652173,0.4044943820224719,0.5842696629213483,1.348314606741573,0.21739130434782608,0.0,-0.13043478260869565,-0.2696629213483146,-1.1235955056179776,-2.217391304347826
,0,1,0,0,7.502708867978328,-0.0449438202247191,1.838887186741192,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.346058278744071,0.16489722159475936,1.9064829455613281,-1.3033657104133725,1.691508581752484,9.037037037037035,3.6269997808459347,6.661686232657416,6.784429870954093,0.1015443198646075,0.08695652173913043,-0.3595505617977528,0.4044943820224719,0.5842696629213483,1.3043478260869565,0.21739130434782608,0.0,-0.1348314606741573,-0.2696629213483146,-1.0869565217391304
,1,1,0,0,7.105788423153692,0.3595505617977528,1.9319206143766894,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7.41811610571493,4.346058278744071,0.16263835554551603,1.9064829455613281,-1.3030713640469735,1.6812570145903478,8.823142669296514,3.532550693703308,6.602496297863337,6.784429870954093,-0.043478260869565216,0.0898876404494382,-0.3595505617977528,0.4044943820224719,0.5652173913043478,1.3043478260869565,0.21739130434782608,0.0,-0.1348314606741573,-0.2608695652173913
,2,1,0,0,9.973196464214427,1.4831460674157304,2.0499982819443807,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.0250734131465995,7.41811610571493,4.343799412694827,0.16263835554551603,1.9060523938572718,-1.2951739618406284,1.6414639491562568,8.593383137673424,3.5011635286651153,6.602496297863337,0.34782608695652173,-0.0449438202247191,0.0898876404494382,-0.3595505617977528,0.391304347826087,0.5652173913043478,1.3043478260869565,0.2247191011235955,0.0,-0.13043478260869565
,3,1,0,0,14.375819788993441,1.5280898876404494,2.7570425963256517,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.864468037045402,7.0250734131465995,7.415857239665686,4.343799412694827,0.16260162601626005,1.8945005611672279,-1.264518956826649,1.5987193169690503,8.51702982864396,3.5011635286651153,1.434782608695652,0.3595505617977528,-0.0449438202247191,0.0898876404494382,-0.34782608695652173,0.391304347826087,0.5652173913043478,1.348314606741573,0.2247191011235955,0.0
,4,1,0,0,0.25320786997433686,0.8089887640449438,-0.8000927750034361,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.224079512084934,9.864468037045402,7.022814547097356,7.415857239665686,4.342818428184281,0.16161616161616152,1.8496603111987728,-1.231590181430096,1.5845144912206475,8.51702982864396,1.4782608695652173,1.4831460674157304,0.3595505617977528,-0.0449438202247191,0.08695652173913043,-0.34782608695652173,0.391304347826087,0.5842696629213483,1.348314606741573,0.21739130434782608
,5,0,1,0,-1.1907613344739092,0.898876404494382,-1.1062059032391076,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23943980121978753,14.224079512084934,9.862209170996158,7.022814547097356,7.414182475158083,4.316498316498317,0.15779092702169614,1.801494130202775,-1.2206473450391369,1.5845144912206475,0.782608695652174,1.5280898876404494,1.4831460674157304,0.3595505617977528,-0.043478260869565216,0.08695652173913043,-0.34782608695652173,0.4044943820224719,0.5842696629213483,1.3043478260869565
,6,0,1,0,-1.3253493013972055,-0.3146067415730337,-1.1417675069867594,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1904224079512085,0.23943980121978753,14.22182064603569,9.862209170996158,7.021228545618787,7.369248035914701,4.2143326758711375,0.15368196371398068,1.7854876242860165,-1.2206473450391369,0.8695652173913043,0.8089887640449438,1.5280898876404494,1.4831460674157304,0.34782608695652173,-0.043478260869565216,0.08695652173913043,-0.3595505617977528,0.4044943820224719,0.5652173913043478
,0,1,0,0,-1.3116623895067008,0.5393258426966292,-1.1360084413799423,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.323695504856562,-1.1904224079512085,0.2371809351705442,14.22182064603569,9.859981933152662,6.978675645342311,7.194827964058732,4.104589114194237,0.15231647979691126,1.7854876242860165,-0.30434782608695654,0.898876404494382,0.8089887640449438,1.5280898876404494,1.434782608695652,0.34782608695652173,-0.043478260869565216,0.0898876404494382,-0.3595505617977528,0.391304347826087
,1,1,0,0,-1.3207869974337039,0.9438202247191011,-1.1376198343794384,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.3101423085611021,-1.323695504856562,-1.1926812740004518,0.2371809351705442,14.218608852755192,9.800224466891132,6.813499890422967,7.007470651013873,4.068119314575841,0.15231647979691126,0.5217391304347826,-0.3146067415730337,0.898876404494382,0.8089887640449438,1.4782608695652173,1.434782608695652,0.34782608695652173,-0.0449438202247191,0.0898876404494382,-0.34782608695652173
,2,1,0,0,-1.3139435414884515,1.1235955056179776,-1.136461578549503,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.3191777727580754,-1.3101423085611021,-1.3259543709058053,-1.1926812740004518,0.23712737127371253,14.132435465768799,9.568266491343413,6.63607257203842,6.945208377406387,4.068119314575841,0.9130434782608695,0.5393258426966292,-0.3146067415730337,0.898876404494382,0.782608695652174,1.4782608695652173,1.434782608695652,0.3595505617977528,-0.0449438202247191,0.08695652173913043
