DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
1,1,0,0,0.6479357798165137,-0.9166666666666666,-0.23729400379044382,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5286697247706421,4.84288990825688,-0.5666967102298333,-0.2771518702118071,0.8985153999556836,1.2627737226277373,-0.2935962774207844,-0.08455467869222097,-0.8619543540881898,-0.989187453163473,-1.5,-0.75,-0.75,-1.3333333333333333,-0.4166666666666667,-0.75,-0.6666666666666666,-1.0,-0.8461538461538461,-0.23076923076923078
2,1,0,0,-0.6444954128440367,-0.5,-0.6996603953450937,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6479357798165137,0.5286697247706421,4.757773771969355,-0.5610635421360973,-0.2780855306891203,0.8548733361957922,1.3195213826722803,-0.2987598647125141,-0.08309328606248616,-0.8275345252114334,-0.9166666666666666,-1.5,-0.75,-0.75,-1.3333333333333333,-0.3333333333333333,-0.75,-0.6666666666666666,-0.9230769230769231,-0.8461538461538461
3,1,0,0,-0.9346330275229358,-0.6666666666666666,-0.8269496718512742,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6444954128440367,0.6479357798165137,0.5193780982424515,4.763406940063091,-0.5572789718590738,-0.28510090167453833,0.8985153999556836,1.3427282976324688,-0.2935962774207844,-0.07493844342147522,-0.5,-0.9166666666666666,-1.5,-0.75,-0.75,-1.25,-0.3333333333333333,-0.75,-0.6153846153846154,-0.9230769230769231
4,1,0,0,1.5837155963302751,-1.0,-0.15155548018359252,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9346330275229358,-0.6444954128440367,0.6365479945921587,0.5250112663361874,4.6787059605583865,-0.5556032632030914,-0.2780855306891203,0.9143179255918826,1.3195213826722803,-0.27834278985119365,-0.6666666666666666,-0.5,-0.9166666666666666,-1.5,-0.75,-0.6666666666666666,-1.25,-0.3333333333333333,-0.6923076923076923,-0.6153846153846154
5,0,1,0,1.9346330275229355,-1.4166666666666667,-0.15905686174906383,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5837155963302751,-0.9346330275229358,-0.6331680937359172,0.6421811626858946,0.5107467316640816,4.517389437526836,-0.5572789718590738,-0.2829763246899661,0.8985153999556836,1.2803768333154908,-1.0,-0.6666666666666666,-0.5,-0.9166666666666666,-1.5,-0.6666666666666666,-0.6666666666666666,-1.25,-0.3076923076923077,-0.6923076923076923
6,0,1,0,1.7236238532110093,-1.0,-0.05277012199683307,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9346330275229355,1.5837155963302751,-0.9182063992789545,-0.6275349256421813,0.6259694216707291,0.47917561185057966,4.6787059605583865,-0.5670800450958285,-0.2780855306891203,0.8735681404560539,-1.4166666666666667,-1.0,-0.6666666666666666,-0.5,-0.9166666666666666,-1.4166666666666667,-0.6666666666666666,-0.6666666666666666,-1.1538461538461537,-0.3076923076923077
0,1,0,0,0.3555045871559633,-1.25,-0.3818482467336894,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7236238532110093,1.9346330275229355,1.5558810274898605,-0.9125732311852187,-0.6226456902282297,0.5908115070845857,0.5107467316640816,4.760992108229988,-0.5572789718590738,-0.2633551011668986,-1.0,-1.4166666666666667,-1.0,-0.6666666666666666,-0.5,-0.8333333333333334,-1.4166666666666667,-0.6666666666666666,-0.6153846153846154,-1.1538461538461537
1,1,0,0,1.6490825688073396,-0.3333333333333333,0.24567073583880705,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3555045871559633,1.7236238532110093,1.9006309148264986,1.5615141955835963,-0.9029470418790163,-0.6189351653069987,0.6259694216707291,0.5197294250281849,4.6787059605583865,-0.5331334974842094,-1.25,-1.0,-1.4166666666666667,-1.0,-0.6666666666666666,-0.4166666666666667,-0.8333333333333334,-1.4166666666666667,-0.6153846153846154,-0.6153846153846154
2,1,0,0,0.4415137614678899,-0.4166666666666667,-0.07551709322541392,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6490825688073396,0.3555045871559633,1.693330328977017,1.9062640829202344,1.5300243740305783,-0.8905109489051094,-0.6226456902282297,0.6369785794813979,0.5107467316640816,4.526281982657102,-0.3333333333333333,-1.25,-1.0,-1.4166666666666667,-1.0,-0.5833333333333334,-0.4166666666666667,-0.8333333333333334,-1.3076923076923077,-0.6153846153846154
3,1,0,0,-0.8532110091743119,0.0,-0.7727261155627133,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4415137614678899,1.6490825688073396,0.3492564218116269,1.698963497070753,1.8690449811655219,1.4667239158437098,-0.9029470418790163,-0.6335963923337091,0.6259694216707291,0.4988759233486778,-0.4166666666666667,-0.3333333333333333,-1.25,-1.0,-1.4166666666666667,-0.9166666666666666,-0.5833333333333334,-0.4166666666666667,-0.7692307692307693,-1.3076923076923077
4,1,0,0,-1.051605504587156,-0.8333333333333334,-0.8601174262110876,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8532110091743119,0.4415137614678899,1.62009914375845,0.3548895899053628,1.6651894526922228,1.7951910691283814,1.5300243740305783,-0.9188275084554678,-0.6226456902282297,0.6102130392891554,0.0,-0.4166666666666667,-0.3333333333333333,-1.25,-1.0,-1.3333333333333333,-0.9166666666666666,-0.5833333333333334,-0.38461538461538464,-0.7692307692307693
5,0,1,0,-1.0688073394495412,-0.9166666666666666,-0.8681432347549,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.051605504587156,-0.8532110091743119,0.43375394321766564,1.625732311852186,0.34345224905827615,1.5976814083297557,1.8690449811655219,1.556933483652762,-0.9029470418790163,-0.5962958997965957,-0.8333333333333334,0.0,-0.4166666666666667,-0.3333333333333333,-1.25,-0.9166666666666666,-1.3333333333333333,-0.9166666666666666,-0.5384615384615384,-0.38461538461538464
6,0,1,0,-1.0642201834862384,-0.5833333333333334,-0.8666055944883077,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0688073394495412,-1.051605504587156,-0.8382154123479046,0.43938711131140157,1.593175271438068,0.31708887934735946,1.6651894526922228,1.9019165727170235,1.5300243740305783,-0.8671448453056418,-0.9166666666666666,-0.8333333333333334,0.0,-0.4166666666666667,-0.3333333333333333,-1.1666666666666667,-0.9166666666666666,-1.3333333333333333,-0.8461538461538461,-0.5384615384615384
0,1,0,0,-0.18233944954128448,-0.5833333333333334,-0.4893459859011782,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.0642201834862384,-1.0688073394495412,-1.0331230283911674,-0.8325822442541687,0.42654553512076226,1.5279089738085019,0.34345224905827615,1.6944757609921084,1.8690449811655219,1.4837811797452092,-0.5833333333333334,-0.9166666666666666,-0.8333333333333334,0.0,-0.4166666666666667,-0.25,-1.1666666666666667,-0.9166666666666666,-1.2307692307692308,-0.8461538461538461
1,1,0,0,-0.7889908256880733,-0.5,-0.7247502509533879,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.18233944954128448,-1.0642201834862384,-1.050022532672375,-1.0274898602974314,-0.8242853977398628,0.3975955345641907,1.593175271438068,0.34949267192784667,1.6651894526922228,1.8113692324162294,-0.5833333333333334,-0.5833333333333334,-0.9166666666666666,-0.8333333333333334,0.0,-0.3333333333333333,-0.25,-1.1666666666666667,-0.8461538461538461,-1.2307692307692308
2,1,0,0,0.0,-0.6666666666666666,-0.3651069239635713,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7889908256880733,-0.18233944954128448,-1.0455159981973863,-1.044389364578639,-1.0159539109239974,-0.8142979819665092,0.42654553512076226,1.6211950394588501,0.34345224905827615,1.6143881811369234,-0.5,-0.5833333333333334,-0.5833333333333334,-0.9166666666666666,-0.8333333333333334,0.08333333333333333,-0.3333333333333333,-0.25,-1.0769230769230769,-0.8461538461538461
3,1,0,0,-0.7247706422018348,-0.25,-0.7222518792619483,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.7889908256880733,-0.17913474538080223,-1.0398828301036505,-1.0325725681364948,-1.0,-0.8242853977398628,0.4340473506200676,1.593175271438068,0.33722299539663847,-0.6666666666666666,-0.5,-0.5833333333333334,-0.5833333333333334,-0.9166666666666666,-0.75,0.08333333333333333,-0.3333333333333333,-0.23076923076923078,-1.0769230769230769
4,1,0,0,-0.5458715596330275,-0.8333333333333334,-0.6845734262392867,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7247706422018348,0.0,-0.7751239296980622,-0.17350157728706633,-1.028140926213162,-1.0161013310433662,-1.0159539109239974,-0.8387824126268321,0.42654553512076226,1.544802483674125,-0.25,-0.6666666666666666,-0.5,-0.5833333333333334,-0.5833333333333334,-0.8333333333333334,-0.75,0.08333333333333333,-0.3076923076923077,-0.23076923076923078
5,0,1,0,-1.0321100917431192,-1.0,-0.8534553628043802,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5458715596330275,-0.7247706422018348,0.0,-0.7694907616043263,-0.17615776645247072,-1.0118076427651352,-1.0325725681364948,-1.0338218714768883,-0.8242853977398628,0.41751418477679053,-0.8333333333333334,-0.25,-0.6666666666666666,-0.5,-0.5833333333333334,-0.5,-0.8333333333333334,-0.75,0.07692307692307693,-0.3076923076923077
