DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,2.2794341675734495,0.4126984126984127,-0.15699098375585221,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.6177003989844034,0.5217265143271671,-0.8899112245264709,-0.5558078478677357,-0.7415657672546976,2.12689972334998,0.13410523230250634,1.5667732547695181,1.0396357604207105,2.2198591549295776,-0.25396825396825395,0.2857142857142857,-1.492063492063492,-1.1111111111111112,-1.78125,-0.7076923076923077,-1.121212121212121,0.5151515151515151,1.1515151515151516,0.42424242424242425
1,1,0,0,1.0611534276387375,1.1746031746031746,-0.43650153238352907,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2.2794341675734495,2.603191875226696,0.531358947633253,-0.871354573192365,-0.5628570402040742,-0.7415657672546976,2.1690605305584056,0.13149858082132726,1.5391239896939963,1.0371830985915491,0.4126984126984127,-0.25396825396825395,0.2857142857142857,-1.492063492063492,-1.09375,-1.7230769230769232,-0.696969696969697,-1.121212121212121,0.5151515151515151,1.1515151515151516
2,1,0,0,1.5744649981864347,0.5079365079365079,-0.20455170126772126,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.0611534276387375,2.264925643815742,2.5938971354634655,0.5316114383027034,-0.8824057773146983,-0.5628570402040742,-0.7562655723288877,2.12689972334998,0.12917799032929805,1.535492957746479,1.1746031746031746,0.4126984126984127,-0.25396825396825395,0.2857142857142857,-1.46875,-1.0461538461538462,-1.696969696969697,-0.696969696969697,-1.121212121212121,0.5151515151515151
3,1,0,0,1.422198041349293,0.4444444444444444,-0.3936780273283294,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5744649981864347,1.04664490388103,2.2587068252884306,2.567586745192649,0.5383537527395535,-0.8824057773146983,-0.5740143631833505,-0.7415657672546976,2.089365757244203,0.1288732394366198,0.5079365079365079,1.1746031746031746,0.4126984126984127,-0.25396825396825395,0.28125,-1.4153846153846155,-1.0303030303030303,-1.696969696969697,-0.696969696969697,-1.121212121212121
4,1,0,0,0.13202756619513956,-0.9841269841269841,-0.709588331364653,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.422198041349293,1.559956474428727,1.0515041512417782,2.2367132619030725,2.6001509000107785,0.5383537527395535,-0.8998974058332113,-0.5628570402040742,-0.7284791585783361,2.0844366197183097,0.4444444444444444,0.5079365079365079,1.1746031746031746,0.4126984126984127,-0.25,0.3076923076923077,-1.393939393939394,-1.0303030303030303,-1.696969696969697,-0.696969696969697
5,0,1,0,0.8324265505984766,0.3492063492063492,-0.4944074684913473,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13202756619513956,1.4076895175915851,1.560148078927506,1.0450578301284323,2.2650810189343584,2.6001509000107785,0.5490253554155063,-0.8824057773146983,-0.5529241520488476,-0.7267605633802817,-0.9841269841269841,0.4444444444444444,0.5079365079365079,1.1746031746031746,0.40625,-0.2153846153846154,0.30303030303030304,-1.393939393939394,-1.0303030303030303,-1.696969696969697
6,0,1,0,2.8801595937613347,0.7301587301587301,0.05251628688411135,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8324265505984766,0.11751904243743191,1.4092657154153039,1.5471510679060527,1.0583120755937194,2.2650810189343584,2.6516928037520158,0.5383537527395535,-0.8668337274556169,-0.5516197183098591,0.3492063492063492,-0.9841269841269841,0.4444444444444444,0.5079365079365079,1.15625,0.4307692307692308,-0.21212121212121213,0.30303030303030304,-1.393939393939394,-1.0303030303030303
0,1,0,0,1.4103010518679726,1.0158730158730158,-0.381668660369787,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.8801595937613347,0.817918026840769,0.13082701362182358,1.3982118782374229,1.5667732547695181,1.0583120755937194,2.3099809467975967,2.6001509000107785,0.5288532806268308,-0.8647887323943662,0.7301587301587301,0.3492063492063492,-0.9841269841269841,0.4444444444444444,0.5,1.1692307692307693,0.42424242424242425,-0.21212121212121213,0.30303030303030304,-1.393939393939394
1,1,0,0,-0.8919114980050781,1.0476190476190477,-0.8847334932773595,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.4103010518679726,2.865651070003627,0.8248571325881464,0.1362378485773078,1.4159451011389357,1.5667732547695181,1.0792906346182032,2.2650810189343584,2.554265344298168,0.5276056338028168,1.0158730158730158,0.7301587301587301,0.3492063492063492,-0.9841269841269841,0.4375,0.5230769230769231,1.1515151515151516,0.42424242424242425,-0.21212121212121213,0.30303030303030304
2,1,0,0,-0.7454479506710193,0.09523809523809523,-0.8529545284234723,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.8919114980050781,1.395792528110265,2.853969737267728,0.8213297381678847,0.13796572414040875,1.4159451011389357,1.5978308661878944,1.0583120755937194,2.2251085306885963,2.5482394366197183,1.0476190476190477,1.0158730158730158,0.7301587301587301,0.3492063492063492,-0.96875,0.46153846153846156,0.5151515151515151,1.1515151515151516,0.42424242424242425,-0.21212121212121213
