DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
6,0,1,0,5.988222627496649,0.5714285714285714,1.245251751654695,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.4937612198311205,-0.6997002909584127,7.100347837500821,0.818446325829669,0.09056900964756837,1.5359383167799268,1.490559486088806,-0.011979686618342771,-0.7240765658231694,-0.6906119263867514,1.3125,0.0625,4.75,1.0,0.1875,-0.1875,0.4375,-0.3125,-0.4375,5.375
0,1,0,0,6.831447342400738,0.6349206349206349,1.2351764751594145,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6.034795328117728,1.4744809783203168,-0.6997002909584127,7.100347837500821,0.8136334799063683,0.06956786896671893,1.5304049654932939,1.5110898910542994,-0.011979686618342771,-0.7184444974313399,0.5625,1.3125,0.0625,4.75,1.0,0.1875,-0.1875,0.4375,-0.3125,-0.4375
1,1,0,0,1.167585858363912,0.5079365079365079,-0.2394504388172531,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.885308392987744,5.95690315241408,1.4744809783203168,-0.6997002909584127,7.095534991577519,0.7894668060637743,0.06931724467207778,1.5509353704587872,1.5110898910542994,-0.007196583790345291,0.625,0.5625,1.3125,0.0625,4.75,1.0,0.1875,-0.1875,0.4375,-0.3125
2,1,0,0,-0.704225352112676,1.2698412698412698,-0.7957345186516116,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.1724917444205578,6.7964384940167575,5.95690315241408,1.4744809783203168,-0.7045131368817134,7.043866527269559,0.786622683276184,0.08984764963757103,1.5509353704587872,1.5140571824940932,0.5,0.625,0.5625,1.3125,0.0625,4.75,1.0,0.1875,-0.1875,0.4375
3,1,0,0,-0.689196018544967,4.380952380952381,-0.7919592685546296,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7154983267214823,1.1573581851195553,6.7964384940167575,5.95690315241408,1.469668132397016,-0.7220334553058024,7.018490385867443,0.8071530882416772,0.08984764963757103,1.5538551579129907,1.25,0.5,0.625,0.5625,1.3125,0.0625,4.75,1.0,0.1875,-0.1875
4,1,0,0,5.280789259739403,-1.0793650793650793,0.28640544532257983,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7003390882294275,-0.7062632626720046,1.1573581851195553,6.7964384940167575,5.952090306490779,1.4426293779404078,-0.7194322670254786,7.039020790832936,0.8071530882416772,0.09450935339128166,4.3125,1.25,0.5,0.625,0.5625,1.3125,0.0625,4.75,1.0,0.1875
5,0,1,0,1.0874294126694644,-0.6349206349206349,-0.23518332146788054,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.321247312781188,-0.691299687165015,-0.7062632626720046,1.1573581851195553,6.791625648093456,5.9054277748736705,1.4374321802161554,-0.6989018620599853,7.039020790832936,0.8109596167602368,-1.0625,4.3125,1.25,0.5,0.625,0.5625,1.3125,0.0625,4.75,1.0
6,0,1,0,2.9496605216321328,2.0952380952380953,0.6787042552118857,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0916424724629328,5.252565028111396,-0.691299687165015,-0.7062632626720046,1.1525453391962546,6.741287680780624,5.884152958027692,1.4579625851816485,-0.6989018620599853,7.035397654607332,-0.625,-1.0625,4.3125,1.25,0.5,0.625,0.5625,1.3125,0.0625,4.75
0,1,0,0,-0.7224187559051657,-1.2698412698412698,-0.8008836539228414,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9699696371977566,1.0775524490822777,5.252565028111396,-0.691299687165015,-0.7110761085953053,1.1268949294302144,6.717001605972482,5.904683362993185,1.4579625851816485,-0.693299807079531,2.0625,-0.625,-1.0625,4.3125,1.25,0.5,0.625,0.5625,1.3125,0.0625
1,1,0,0,-0.7150359253806771,-0.25396825396825395,-0.798967043204741,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.7338489838434431,2.931635711316751,1.0775524490822777,5.252565028111396,-0.6961125330883157,-0.7285676947203346,1.1228351924996745,6.737532010937975,5.904683362993185,1.4609932152688965,-1.25,2.0625,-0.625,-1.0625,4.3125,1.25,0.5,0.625,0.5625,1.3125
