DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
1,1,0,0,-1.1070122435999363,-0.6617647058823529,-1.146312471453245,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.8674193035458736,-0.17914263345423168,0.21381573681261495,0.9331945889698231,0.2910870685213807,0.0269835136527563,0.664564155927319,0.5366609679326378,-0.9031907584642176,-0.5603719622285778,-0.5294117647058824,0.23529411764705882,0.06015037593984962,0.09090909090909091,-0.43410852713178294,-0.12403100775193798,-0.37209302325581395,-0.43410852713178294,0.15503875968992248,-0.5891472868217055
2,1,0,0,0.11842900302114805,-0.4264705882352941,-0.3937190532578507,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.1070122435999363,-0.8684231549682839,-0.17949251580885295,0.21381573681261495,0.9384981968057705,0.28786707882534773,0.02683102537420954,0.6632687299279401,0.5366609679326378,-0.9031907584642176,-0.6470588235294118,-0.5294117647058824,0.24060150375939848,0.06060606060606061,0.09302325581395349,-0.43410852713178294,-0.12403100775193798,-0.37209302325581395,-0.43410852713178294,0.15503875968992248
3,1,0,0,-0.7456829384639846,-0.3382352941176471,-0.9309836120839735,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11842900302114805,-1.109176026970457,-0.8701192667894019,-0.17949251580885295,0.21503091190108187,0.9352782071097375,0.28624029456495625,0.026778724016169472,0.6632687299279401,0.5366609679326378,-0.4117647058823529,-0.6470588235294118,-0.5413533834586466,0.24242424242424243,0.06201550387596899,0.09302325581395349,-0.43410852713178294,-0.12403100775193798,-0.37209302325581395,-0.43410852713178294
4,1,0,0,-1.0939100015900778,-0.3088235294117647,-1.1193820702439454,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7456829384639846,0.12219790052247273,-1.1113423517169614,-0.8701192667894019,-0.1805126223596085,0.21181092220504888,0.9299927959657408,0.2856823301963665,0.026778724016169472,0.6632687299279401,-0.3235294117647059,-0.4117647058823529,-0.6616541353383458,-0.5454545454545454,0.24806201550387597,0.06201550387596899,0.09302325581395349,-0.43410852713178294,-0.12403100775193798,-0.37209302325581395
5,0,1,0,0.8861822229289232,0.6323529411764706,0.0746933580509523,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0939100015900778,-0.7460974323741351,0.12243656447610662,-1.1113423517169614,-0.8750643997939208,-0.18373261205564145,0.21061394380853266,0.92817997347692,0.2856823301963665,0.026778724016169472,-0.29411764705882354,-0.3235294117647059,-0.42105263157894735,-0.6666666666666666,-0.5581395348837209,0.24806201550387597,0.06201550387596899,0.09302325581395349,-0.43410852713178294,-0.12403100775193798
6,0,1,0,1.1183335983463187,1.3970588235294117,-0.6635288996531358,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8861822229289232,-1.0960103535878056,-0.747554630593132,0.12243656447610662,-1.1176584234930451,-0.8782843894899538,-0.18269430881293522,0.21020339687155468,0.92817997347692,0.2856823301963665,0.6470588235294118,-0.29411764705882354,-0.3308270676691729,-0.42424242424242425,-0.6821705426356589,-0.5581395348837209,0.24806201550387597,0.06201550387596899,0.09302325581395349,-0.43410852713178294
0,1,0,0,-0.08567339799650181,-1.9558823529411764,-1.0659147614939515,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1183335983463187,0.8936680141243386,-1.0981509645401424,-0.747554630593132,0.12313240597630093,-1.120878413189078,-0.8733210597934842,-0.18233818524613735,0.21020339687155468,0.92817997347692,1.411764705882353,0.6470588235294118,-0.3007518796992481,-0.3333333333333333,-0.43410852713178294,-0.6821705426356589,-0.5581395348837209,0.24806201550387597,0.06201550387596899,0.09302325581395349
1,1,0,0,-0.12332644299570668,-1.661764705882353,-0.9372598160015165,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.08567339799650181,1.1269432949334524,0.8954134315216519,-1.0981509645401424,-0.7518031942297786,0.11991241628026796,-1.1145441447210438,-0.8716187067601896,-0.18233818524613735,0.21020339687155468,-1.9411764705882353,1.411764705882353,0.6616541353383458,-0.30303030303030304,-0.34108527131782945,-0.43410852713178294,-0.6821705426356589,-0.5581395348837209,0.24806201550387597,0.06201550387596899
2,1,0,0,-0.9391636190173317,-0.22058823529411764,-1.0281136455133508,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.12332644299570668,-0.08289261348203299,1.1291443208196588,0.8954134315216519,-1.1043920659453892,-0.7550231839258116,0.11923477147202434,-1.1123715787623627,-0.8716187067601896,-0.18233818524613735,-1.6470588235294117,-1.9411764705882353,1.443609022556391,0.6666666666666666,-0.31007751937984496,-0.34108527131782945,-0.43410852713178294,-0.6821705426356589,-0.5581395348837209,0.24806201550387597
3,1,0,0,0.2961997137859754,0.3382352941176471,-0.19035055251645783,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9391636190173317,-0.120727946698196,-0.08305451052589448,1.1291443208196588,0.9005023183925812,-1.1076120556414222,-0.7507564235972143,0.11900234873056706,-1.1123715787623627,-0.8716187067601896,-0.20588235294117646,-1.6470588235294117,-1.9849624060150375,1.4545454545454546,0.6821705426356589,-0.31007751937984496,-0.34108527131782945,-0.43410852713178294,-0.6821705426356589,-0.5581395348837209
