DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
2,1,0,0,-0.5705289672544079,0.0,-0.8035423691997622,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5559701492537313,-0.5517668939863608,-0.5619886721208308,-0.5569540591567024,-0.5607300188797987,-0.5632473253618628,-0.5616967394745173,-0.5577342047930284,-0.55899718985823,-0.5508200834195753,0.5,0.8333333333333334,-1.0,-1.0,-1.6666666666666667,-0.5925925925925926,-0.8571428571428571,-0.42857142857142855,0.0,-1.0
3,1,0,0,-0.5717884130982367,0.0,-0.8043391173988441,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5572139303482586,-0.5542467451952883,-0.5569540591567024,-0.5619886721208308,-0.5569540591567024,-0.5607300188797987,-0.562962962962963,-0.5602601749234316,-0.5577342047930284,-0.5545833725342615,0.0,0.5,0.8333333333333334,-1.0,-1.0,-1.4814814814814814,-0.5714285714285714,-0.8571428571428571,-0.42857142857142855,0.0
4,1,0,0,-0.46851385390428213,0.6666666666666666,-0.7385882512133718,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.558457711442786,-0.5554866707997519,-0.5594713656387666,-0.5569540591567024,-0.5619886721208308,-0.5569540591567024,-0.5604305159860715,-0.5615231599886332,-0.5602601749234316,-0.5533289428293662,0.0,0.0,0.5,0.8333333333333334,-1.0,-0.8888888888888888,-1.4285714285714286,-0.5714285714285714,-0.8571428571428571,-0.42857142857142855
5,0,1,0,-0.10327455919395469,-0.16666666666666666,-0.5426166813256466,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4564676616915423,-0.5567265964042157,-0.5607300188797987,-0.5594713656387666,-0.5569540591567024,-0.5619886721208308,-0.5566318455207344,-0.55899718985823,-0.5615231599886332,-0.5558378022391569,0.6666666666666666,0.0,0.0,0.5,0.8333333333333334,-0.8888888888888888,-0.8571428571428571,-1.4285714285714286,-0.5714285714285714,-0.8571428571428571
6,0,1,0,1.9697732997481108,-0.16666666666666666,0.43838510267814224,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09577114427860699,-0.4550526968381897,-0.5619886721208308,-0.5607300188797987,-0.5594713656387666,-0.5569540591567024,-0.5616967394745173,-0.5552082346626251,-0.55899718985823,-0.5570922319440523,-0.16666666666666666,0.6666666666666666,0.0,0.0,0.5,0.7407407407407407,-0.8571428571428571,-0.8571428571428571,-1.4285714285714286,-0.5714285714285714
0,1,0,0,2.1158690176322414,0.16666666666666666,0.820401383048047,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.9514925373134329,-0.09547427154370741,-0.45877910635619895,-0.5619886721208308,-0.5607300188797987,-0.5594713656387666,-0.5566318455207344,-0.5602601749234316,-0.5552082346626251,-0.5545833725342615,-0.16666666666666666,-0.16666666666666666,0.6666666666666666,0.0,0.0,0.4444444444444444,0.7142857142857143,-0.8571428571428571,-0.8571428571428571,-1.4285714285714286
1,1,0,0,-0.10957178841309827,-0.5,-0.47746938528428334,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.095771144278607,1.9454432734035958,-0.09376966645689118,-0.45877910635619895,-0.5619886721208308,-0.5607300188797987,-0.5591642924976259,-0.5552082346626251,-0.5602601749234316,-0.5508200834195753,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.6666666666666666,0.0,0.0,0.42857142857142855,0.7142857142857143,-0.8571428571428571,-0.8571428571428571
2,1,0,0,0.9143576826196472,0.5,0.4562919071748288,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1019900497512438,2.0892746435213887,1.9779735682819386,-0.09376966645689118,-0.45877910635619895,-0.5619886721208308,-0.5604305159860715,-0.5577342047930284,-0.5552082346626251,-0.5558378022391569,-0.5,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.6666666666666666,0.0,0.0,0.42857142857142855,0.7142857142857143,-0.8571428571428571
3,1,0,0,1.1901763224181359,-0.6666666666666666,1.108628382396405,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9092039800995023,-0.10167389956602607,2.123977344241662,1.9779735682819386,-0.09376966645689118,-0.45877910635619895,-0.5616967394745173,-0.55899718985823,-0.5577342047930284,-0.5508200834195753,0.5,-0.5,0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.5925925925925926,0.0,0.0,0.42857142857142855,0.7142857142857143
4,1,0,0,0.7632241813602014,0.0,0.41849132390173377,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181592039800995,0.9063856168629881,-0.10006293266205166,2.123977344241662,1.9779735682819386,-0.09376966645689118,-0.457866413421969,-0.5602601749234316,-0.55899718985823,-0.5533289428293662,-0.6666666666666666,0.5,-0.5,0.16666666666666666,-0.16666666666666666,-0.14814814814814814,0.5714285714285714,0.0,0.0,0.42857142857142855
