DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,-1.2759601706970127,-1.59375,-1.1821416241428724,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.2761550716941052,-1.2539015871612362,-0.5452284737332919,-0.18153559216661472,1.01764003713692,1.1913338324012506,-0.13545290413492445,1.4065214544502163,1.8554258241758244,1.105661339680381,-1.2923076923076924,-0.36923076923076925,-1.1818181818181819,-0.12121212121212122,-0.8615384615384616,-1.6307692307692307,-1.8461538461538463,-1.0303030303030303,-0.45454545454545453,-1.0606060606060606
1,1,0,0,-0.9876422475106686,-0.125,-1.1222514513435453,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-1.2703133297928837,-1.2748574207524648,-1.241085305741818,-0.537590479150939,-0.18833723860471283,0.995376282531155,1.1913338324012506,-0.1413418307215505,1.383155906593407,1.837130227813669,-1.5384615384615385,-1.2923076923076924,-0.36363636363636365,-1.1515151515151516,-0.12307692307692308,-0.8615384615384616,-1.6307692307692307,-1.8181818181818181,-1.0,-0.45454545454545453
2,1,0,0,-0.8189900426742532,-2.53125,-1.1017096088956295,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.9832713754646841,-1.269021618992882,-1.2621341977885343,-1.2334473111594653,-0.5428179848799681,-0.20582148047029805,0.995376282531155,1.173861801038893,-0.1389938186813187,1.369517171030262,-0.09230769230769231,-1.5384615384615385,-1.2727272727272727,-0.3333333333333333,-1.1692307692307693,-0.12307692307692308,-0.8615384615384616,-1.606060606060606,-1.7878787878787878,-1.0
3,1,0,0,-0.2581792318634423,-0.78125,-0.9250718852875217,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.815365551425031,-0.9822715416242982,-1.2562724810160308,-1.2544962032061815,-1.2355983907334542,-0.5588973534721916,-0.20582148047029805,0.9796149984722161,1.1543612637362637,-0.13762325739544373,-2.4615384615384617,-0.09230769230769231,-1.5151515151515151,-1.2424242424242424,-0.3384615384615385,-1.1692307692307693,-0.12307692307692308,-0.8484848484848485,-1.5757575757575757,-1.7878787878787878
4,1,0,0,1.5430298719772406,0.40625,-0.19430979778065735,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.25703664365374396,-0.8145364516556877,-0.968249034148941,-1.248634486433678,-1.256554224324683,-1.2489321414417194,-0.5588973534721916,-0.21109607577807843,0.963341346153846,1.1429785787147229,-0.7384615384615385,-2.4615384615384617,-0.09090909090909091,-1.4848484848484849,-1.2615384615384615,-0.3384615384615385,-1.1692307692307693,-0.12121212121212122,-0.8181818181818182,-1.5757575757575757
5,0,1,0,-0.09281650071123754,0.375,-0.6186898863241196,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5362010975393876,-0.2567752774216366,-0.7997690838847196,-0.9606110395665882,-1.2507184225651,-1.2698049231582194,-1.2489321414417194,-0.5610895281330481,-0.20758928571428567,0.953842230533832,0.4307692307692308,-0.7384615384615385,-2.4242424242424243,-0.06060606060606061,-1.5076923076923077,-1.2615384615384615,-0.3384615384615385,-1.1515151515151516,-0.09090909090909091,-0.8181818181818182
6,0,1,0,-0.24102062588904696,0.1875,-0.6067927129154496,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0924057355284121,1.5346390202926743,-0.23953106265819973,-0.7921310893023668,-0.9639683451965163,-1.263992249768814,-1.2698049231582194,-1.2451001789689644,-0.551768543956044,-0.20554233253995235,0.4,0.4307692307692308,-0.7272727272727273,-2.393939393939394,-0.06153846153846154,-1.5076923076923077,-1.2615384615384615,-0.3333333333333333,-1.121212121212121,-0.09090909090909091
0,0,0,1,0.34370554765291605,-0.59375,-0.3713430487939612,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.23995397415471767,-0.09231177328794374,1.5598383587193037,-0.23189306807584692,-0.7962332552279058,-0.9783786164075918,-1.263992249768814,-1.2657907372648307,-1.224416208791209,-0.54632777966678,0.2153846153846154,0.4,0.42424242424242425,-0.696969696969697,-2.4307692307692306,-0.06153846153846154,-1.5076923076923077,-1.2424242424242424,-0.30303030303030304,-1.121212121212121
1,1,0,0,0.0,-0.15625,-0.4845225762252414,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.3421844574260931,-0.2397099783367965,-0.07433722634219996,1.5674763533016565,-0.23847208099385472,-0.8113082918666608,-0.9783786164075918,-1.2600288096381336,-1.2447630494505497,-1.212342740564434,-0.5538461538461539,0.2153846153846154,0.3939393939393939,0.45454545454545453,-0.7076923076923077,-2.4307692307692306,-0.06153846153846154,-1.4848484848484849,-1.2121212121212122,-0.30303030303030304
2,1,0,0,-0.6851884779516358,-0.09375,-0.9048144614049148,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,0.34183650912949287,-0.2223899817931525,-0.06669923175984716,1.5529422167204563,-0.25575762913382355,-0.8113082918666608,-0.9769086385263435,-1.2390968406593406,-1.2324889493369604,-0.12307692307692308,-0.5538461538461539,0.21212121212121213,0.42424242424242425,0.46153846153846156,-0.7076923076923077,-2.4307692307692306,-0.06060606060606061,-1.4545454545454546,-1.2121212121212122
3,1,0,0,-0.6316678520625889,-0.53125,-0.8236129610091993,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6821561338289963,0.0,0.36173897597584254,-0.21475198721079972,-0.07400857686016185,1.5285569597956759,-0.25575762913382355,-0.8112968702256755,-0.9606799450549451,-1.226878612716763,-0.06153846153846154,-0.12307692307692308,-0.5454545454545454,0.24242424242424243,0.4307692307692308,0.46153846153846156,-0.7076923076923077,-2.393939393939394,-0.030303030303030304,-1.4545454545454546
4,1,0,0,-0.3341927453769558,0.15625,-0.6893245096695415,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6288723667905824,-0.6814624872894469,0.018384475331941857,0.36937697055819535,-0.2214067819090146,-0.09194592452331674,1.5285569597956759,-0.26059627220742937,-0.7978193681318682,-0.9512070724243457,-0.49230769230769234,-0.06153846153846154,-0.12121212121212122,-0.5151515151515151,0.24615384615384617,0.4307692307692308,0.46153846153846156,-0.696969696969697,-2.3636363636363638,-0.030303030303030304
5,0,1,0,-0.08063655761024177,-0.34375,-0.5522470508817038,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3327137546468401,-0.6282329015429506,-0.6661041786935477,0.026022469914294657,0.36013970555727476,-0.23875996301026028,-0.09194592452331674,1.508140905321053,-0.2562671703296703,-0.7899523971438287,0.18461538461538463,-0.49230769230769234,-0.06060606060606061,-0.09090909090909091,-0.5230769230769231,0.24615384615384617,0.4307692307692308,0.45454545454545453,-0.6666666666666666,-2.3636363636363638
6,0,1,0,1.8635312944523474,0.5,0.347486250281064,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.08027969552133116,-0.3323754365798664,-0.612638216617079,-0.6584661841111948,0.018303196427781894,0.3404817473248492,-0.23875996301026028,-0.09821467545506134,1.4830872252747254,-0.2537402244134648,-0.3076923076923077,0.18461538461538463,-0.48484848484848486,-0.030303030303030304,-0.09230769230769231,-0.5230769230769231,0.24615384615384617,0.42424242424242425,0.48484848484848486,-0.6666666666666666
0,1,0,0,-0.35704125177809387,0.03125,-0.7582052185288913,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.855284121083378,-0.08019806357487062,-0.31546693902926415,-0.6050002220347261,-0.663159290861665,0.0,0.3404817473248492,-0.2437469989960278,-0.0965831043956044,1.4684631077864674,0.5230769230769231,-0.3076923076923077,0.18181818181818182,-0.45454545454545453,-0.03076923076923077,-0.09230769230769231,-0.5230769230769231,0.24242424242424243,0.45454545454545453,0.48484848484848486
1,1,0,0,-0.4471906116642959,-0.65625,-0.8014777224894951,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.3554611435652328,1.8533975861001815,-0.062169723344731115,-0.30782894444691133,-0.6099297051151688,-0.6787617244264389,0.0,0.3304378191976952,-0.23969780219780223,-0.09563073784427066,0.06153846153846154,0.5230769230769231,-0.30303030303030304,0.21212121212121213,-0.46153846153846156,-0.03076923076923077,-0.09230769230769231,-0.5151515151515151,0.2727272727272727,0.45454545454545453
2,1,0,0,0.19407894736842118,-0.90625,-0.3812307323038167,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.44521154186581696,-0.35509969494672616,1.880012433944669,-0.054531728762378315,-0.3140722401520845,-0.6257430974503502,-0.6787617244264389,-0.007071456632764437,0.324948489010989,-0.23733424005440332,-0.6153846153846154,0.06153846153846154,0.5151515151515151,-0.2727272727272727,0.2153846153846154,-0.46153846153846156,-0.03076923076923077,-0.09090909090909091,-0.48484848484848486,0.2727272727272727
3,1,0,0,1.0640113798008537,0.84375,0.01852507905845416,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19322003894494613,-0.44475883107122327,-0.3382921088858298,1.887650428527022,-0.06189486714708873,-0.33105817076929844,-0.6257430974503502,-0.6799074599502379,-0.006953983516483537,0.32174430465827947,-0.8615384615384616,-0.6153846153846154,0.06060606060606061,0.5454545454545454,-0.27692307692307694,0.2153846153846154,-0.46153846153846156,-0.030303030303030304,-0.06060606060606061,-0.48484848484848486
