DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,1,0,0,-0.2945404383668716,-0.599250936329588,-0.20890528860647806,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.08102570650817512,0.4377864581821841,0.1328759675974563,0.1330307444962302,-0.05285631093131191,-0.07247041342844374,-0.1791116966837115,-0.3885959728668606,-0.066319498509253,-0.21871978377921183,-0.47191011235955055,-0.4868913857677903,-0.3970037453183521,-0.12734082397003746,-0.26515151515151514,-0.48484848484848486,-0.2878787878787879,-0.2889733840304182,-0.3969465648854962,-0.38022813688212925
1,1,0,0,-0.321394230304156,-0.5243445692883895,-0.3490684339922685,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.292218784885262,-0.08102570650817512,0.4377864581821841,0.1305543141158467,0.13535239797783982,-0.0514981436445703,-0.07247041342844374,-0.17035281878283354,-0.3850375522145907,-0.052171338827279055,-0.5917602996254682,-0.45692883895131087,-0.4868913857677903,-0.3970037453183521,-0.11363636363636363,-0.25757575757575757,-0.4696969696969697,-0.2737642585551331,-0.2900763358778626,-0.39543726235741444
2,1,0,0,-0.04434358149874337,-0.449438202247191,-0.043294010418583696,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.31907257682254636,-0.292218784885262,-0.08102570650817512,0.43546480470057447,0.1328759675974563,0.13671056526458142,-0.0514981436445703,-0.06494129886422528,-0.1656641849718094,-0.3708893925326167,-0.5168539325842697,-0.5767790262172284,-0.45692883895131087,-0.4868913857677903,-0.38636363636363635,-0.10606060606060606,-0.24242424242424243,-0.45627376425855515,-0.2748091603053435,-0.2889733840304182
3,1,0,0,0.7653717644372989,-0.3295880149812734,1.58440074825899,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042021928017133774,-0.31907257682254636,-0.292218784885262,-0.08334735998978472,0.4377864581821841,0.13423413488419791,0.13671056526458142,-0.0442108765870534,-0.059706771701373854,-0.15151602528983543,-0.4419475655430712,-0.50187265917603,-0.5767790262172284,-0.45692883895131087,-0.4772727272727273,-0.3787878787878788,-0.09090909090909091,-0.22813688212927757,-0.4580152671755725,-0.2737642585551331
4,1,0,0,-0.4708313260704274,-0.5842696629213483,-0.4875583197076401,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7676934179189085,-0.042021928017133774,-0.31907257682254636,-0.2945404383668716,-0.08102570650817512,0.4391446254689257,0.13423413488419791,0.14182745174535238,-0.038868993039336074,-0.0455586120193999,-0.32209737827715357,-0.42696629213483145,-0.50187265917603,-0.5767790262172284,-0.44696969696969696,-0.4696969696969697,-0.36363636363636365,-0.07604562737642585,-0.22900763358778625,-0.45627376425855515
5,0,1,0,-0.18209502140757983,-0.5543071161048689,-0.059855412149330635,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46850967258881776,0.7676934179189085,-0.042021928017133774,-0.321394230304156,-0.292218784885262,-0.0796675392214335,0.4391446254689257,0.13937957900413656,0.1481327697137112,-0.02472083335736212,-0.5767790262172284,-0.30711610486891383,-0.42696629213483145,-0.50187265917603,-0.5681818181818182,-0.4393939393939394,-0.45454545454545453,-0.34980988593155893,-0.07633587786259542,-0.22813688212927757
6,0,1,0,-0.25298284104605967,-0.5243445692883895,-0.1706966248739791,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.17977336792597023,-0.46850967258881776,0.7676934179189085,-0.04434358149874337,-0.31907257682254636,-0.2908606175985204,-0.0796675392214335,0.4407739102663401,0.14567222020380274,0.16228092939568517,-0.5468164794007491,-0.5617977528089888,-0.30711610486891383,-0.42696629213483145,-0.49242424242424243,-0.5606060606060606,-0.42424242424242425,-0.44106463878326996,-0.3511450381679389,-0.07604562737642585
0,1,0,0,-0.3660473656004473,-0.46441947565543074,-0.3758262083412012,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.25066118756445005,-0.17977336792597023,-0.46850967258881776,0.7653717644372989,-0.042021928017133774,-0.31771440953580476,-0.2908606175985204,-0.07205542901838391,0.44862737861128893,0.1598203798857767,-0.5168539325842697,-0.5318352059925093,-0.5617977528089888,-0.30711610486891383,-0.4166666666666667,-0.48484848484848486,-0.5454545454545454,-0.41064638783269963,-0.44274809160305345,-0.34980988593155893
1,1,0,0,0.09325308151131903,-0.3146067415730337,0.06805941766660224,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.36372571211883775,-0.25066118756445005,-0.17977336792597023,-0.4708313260704274,0.7676934179189085,-0.04066376073039216,-0.31771440953580476,-0.2808130762301995,-0.06685774371454549,0.4627755382932629,-0.45692883895131087,-0.50187265917603,-0.5318352059925093,-0.5617977528089888,-0.29545454545454547,-0.4090909090909091,-0.4696969696969697,-0.532319391634981,-0.4122137404580153,-0.44106463878326996
2,1,0,0,3.3174880483213482,-0.2247191011235955,2.8093898046203125,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09557473499292864,-0.36372571211883775,-0.25066118756445005,-0.18209502140757983,-0.46850967258881776,0.7690515852056502,-0.04066376073039216,-0.30735719626775904,-0.2766964816064313,-0.05270958403257153,-0.30711610486891383,-0.4419475655430712,-0.50187265917603,-0.5318352059925093,-0.553030303030303,-0.2878787878787879,-0.3939393939393939,-0.45627376425855515,-0.5343511450381679,-0.41064638783269963
