DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
0,0,0,1,12.432565217391303,-0.8181818181818182,0.7741720124424687,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.16082788671024,4.531096774193548,4.751811899544919,-2.036324786324786,-1.9974413646055436,-1.6721443736730361,4.384528961384822,2.786068009243975,-0.5276748208549544,1.7357289527720738,-0.8695652173913043,-1.0833333333333333,-0.3333333333333333,-1.0833333333333333,-0.5833333333333334,-1.0,-1.0833333333333333,0.4166666666666667,-1.0,0.25
1,1,0,0,2.085304347826087,-0.2727272727272727,-0.8808510066489401,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12.446579520697167,6.071182795698926,4.439069610652285,4.829316239316239,-2.0191897654584223,-1.9804670912951168,-1.646929094540613,4.335960713106637,2.7803311094638006,-0.5262012320328542,-0.782608695652174,-0.8333333333333334,-1.0833333333333333,-0.3333333333333333,-1.0833333333333333,-0.5833333333333334,-1.0,-1.0833333333333333,0.4166666666666667,-1.0
2,1,0,0,0.7570434782608696,-1.6363636363636365,-1.1984558019351965,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.07677559912854,12.275827956989247,5.947876285184563,4.512136752136752,4.83181236673774,-2.002123142250531,-1.9490679094540617,-1.6457164080554643,4.327032369656537,2.7725667351129357,-0.2608695652173913,-0.75,-0.8333333333333334,-1.0833333333333333,-0.3333333333333333,-1.0833333333333333,-0.5833333333333334,-1.0,-1.0833333333333333,0.4166666666666667
3,1,0,0,2.9288260869565224,-0.7272727272727273,-0.5262065645132692,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7456209150326798,2.0398279569892472,12.02650429799427,6.042350427350428,4.515309168443497,4.819787685774947,-1.970289613848203,-1.9453615054473428,-1.642327650111194,4.314948665297742,-1.565217391304348,-0.25,-0.75,-0.8333333333333334,-1.0833333333333333,-0.3333333333333333,-1.0833333333333333,-0.5833333333333334,-1.0,-1.0833333333333333
4,1,0,0,1.4338260869565216,-0.9090909090909091,-0.5545688643969529,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9221350762527236,0.7258494623655913,1.9983987864486774,12.20722222222222,6.04226012793177,4.504628450106157,4.714796937416779,-1.96640805546385,-1.94135573675974,-1.637741273100616,-0.6956521739130435,-1.5,-0.25,-0.75,-0.8333333333333334,-1.0833333333333333,-0.3333333333333333,-1.0833333333333333,-0.5833333333333334,-1.0
5,0,1,0,5.80895652173913,0.7272727272727273,1.653141004484738,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4238779956427015,2.8742795698924737,0.7111073655823362,2.036837606837607,12.193987206823026,6.025095541401274,4.405958721704395,4.66350280620667,-1.9623589490157323,-1.9359342915811086,-0.8695652173913043,-0.6666666666666666,-1.5,-0.25,-0.75,-0.8333333333333334,-1.0833333333333333,-0.3333333333333333,-1.0833333333333333,-0.5833333333333334
6,0,1,0,3.999434782608695,0.2727272727272727,1.3109423084465388,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.808540305010893,1.3953548387096772,2.8159025787965626,0.7312820512820513,2.0452878464818762,12.150700636942675,5.895930426098537,4.3572136018487955,4.653900008236555,-1.9568788501026695,0.6956521739130435,-0.8333333333333334,-0.6666666666666666,-1.5,-0.25,-0.75,-0.8333333333333334,-1.0833333333333333,-0.3333333333333333,-1.0833333333333333
0,0,0,1,4.81891304347826,-0.5454545454545454,1.396617836105992,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.9950762527233112,5.723440860215053,1.3670150008427442,2.8659401709401715,0.7425159914712154,2.045095541401274,11.89867676431425,5.834887751733247,4.348241495758176,4.6409034907597535,0.2608695652173913,0.6666666666666666,-0.8333333333333334,-0.6666666666666666,-1.5,-0.25,-0.75,-0.8333333333333334,-1.0833333333333333,-0.3333333333333333
1,1,0,0,2.3603478260869566,-0.2727272727272727,0.48447646574983594,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,4.8163398692810455,3.933376344086021,5.607197033541211,1.3964957264957263,2.872622601279318,0.7478556263269639,1.9957556591211723,11.788090128755368,5.8228729099744685,4.336098562628337,-0.5217391304347826,0.25,0.6666666666666666,-0.8333333333333334,-0.6666666666666666,-1.5,-0.25,-0.75,-0.8333333333333334,-1.0833333333333333
2,1,0,0,1.4471739130434784,0.0,-0.21157637268149881,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.3524183006535946,4.744043010752687,3.853488960053936,5.696837606837606,1.4063113006396588,2.86891719745223,0.7245339547270309,1.9669032684054149,11.763816819042914,5.8066119096509246,-0.2608695652173913,-0.5,0.25,0.6666666666666666,-0.8333333333333334,-0.6666666666666666,-1.5,-0.25,-0.75,-0.8333333333333334
3,1,0,0,0.3849130434782608,-0.6363636363636364,-0.4592262032543001,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.4372549019607843,2.3119139784946237,4.647690881510197,3.9182478632478626,5.697484008528784,1.408832271762208,2.803054260985354,0.7061736546715089,1.962853142245285,11.730965092402464,0.0,-0.25,-0.5,0.25,0.6666666666666666,-0.8333333333333334,-0.6666666666666666,-1.5,-0.25,-0.75
4,1,0,0,-0.41556521739130425,-0.18181818181818182,-0.8861111866742835,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3726797385620914,1.4085591397849462,2.264958705545256,4.723717948717948,3.922686567164179,5.681783439490446,1.3722536617842878,2.767538791680424,0.704719545342229,1.9573716632443532,-0.6086956521739131,0.0,-0.25,-0.5,0.25,0.6666666666666666,-0.8333333333333334,-0.6666666666666666,-1.5,-0.25
5,0,1,0,-0.3710434782608695,-0.5454545454545454,-0.857338988444734,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.42954248366013065,0.3577204301075267,1.3799511208494863,2.307179487179487,4.726439232409382,3.91452229299363,5.559503994673769,1.34854737537141,2.7618400461247026,0.7027515400410678,-0.17391304347826086,-0.5833333333333334,0.0,-0.25,-0.5,0.25,0.6666666666666666,-0.8333333333333334,-0.6666666666666666,-1.5
6,0,1,0,-0.21995652173913033,-0.45454545454545453,-0.8447649852422393,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.3849237472766883,-0.4341505376344086,0.3504550817461654,1.4096153846153847,2.315053304904051,4.714861995753715,3.827688082556592,5.501238032353913,1.3457705296104112,2.754127310061602,-0.5217391304347826,-0.16666666666666666,-0.5833333333333334,0.0,-0.25,-0.5,0.25,0.6666666666666666,-0.8333333333333334,-0.6666666666666666
0,1,0,0,1.0998695652173913,-1.1818181818181819,-0.36305216513615735,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.23350762527233104,-0.3901075268817204,-0.42533288386988044,0.3655128205128204,1.419402985074627,2.313715498938429,4.61197569906791,3.7837157477715424,5.489910221563299,1.342012320328542,-0.43478260869565216,-0.5,-0.16666666666666666,-0.5833333333333334,0.0,-0.25,-0.5,0.25,0.6666666666666666,-0.8333333333333334
1,1,0,0,0.7738260869565218,-0.9090909090909091,-0.5017454000327088,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.089193899782135,-0.24064516129032254,-0.3821843923815945,-0.4212820512820512,0.3775266524520255,1.421868365180467,2.2589880159786957,4.561530207989437,3.7759245531669556,5.474579055441478,-1.1304347826086956,-0.4166666666666667,-0.5,-0.16666666666666666,-0.5833333333333334,0.0,-0.25,-0.5,0.25,0.6666666666666666
2,1,0,0,-0.7462608695652173,-0.8181818181818182,-1.008668170137092,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7624400871459696,1.064989247311828,-0.23575762683296816,-0.3775213675213674,-0.4075906183368869,0.3844161358811039,1.3850282956058593,2.227963024100364,4.552137385717817,3.765379876796714,-0.8695652173913043,-1.0833333333333333,-0.4166666666666667,-0.5,-0.16666666666666666,-0.5833333333333334,0.0,-0.25,-0.5,0.25
