DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
6,0,1,0,-0.856216537775134,-1.3529411764705883,-0.7359421825346231,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.8531857612922525,-0.8453917742419694,-0.1731011708195736,-0.549204443110177,0.11179825878114683,10.090303212248573,6.93012264433144,1.5076877056536047,-0.8386670669468628,0.7675773041128788,-1.2941176470588236,-0.47058823529411764,-0.5294117647058824,-0.23529411764705882,-1.1176470588235294,-0.6376811594202898,-0.2318840579710145,-0.9444444444444444,-1.3333333333333333,-0.782608695652174
0,0,0,1,-0.852528256989887,0.29411764705882354,-0.7350551353269678,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.8523481902482799,-0.8497148003602522,-0.8443710597418191,-0.1731011708195736,-0.5502251576103272,0.11179825878114683,10.047562069997008,6.93012264433144,1.5196637646352447,-0.8386670669468628,-1.3529411764705883,-1.2941176470588236,-0.47058823529411764,-0.5294117647058824,-0.23529411764705882,-1.1014492753623188,-0.6376811594202898,-0.2222222222222222,-0.9444444444444444,-1.3623188405797102
1,1,0,0,-0.26930398572278413,-0.058823529411764705,-0.6255748540343627,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,-0.8486389470535447,-0.8488742119483638,-0.848694085860102,-0.8443710597418191,-0.1741218853197238,-0.5502251576103272,0.10487586000598266,10.047562069997008,6.96163314320024,1.5196637646352447,0.29411764705882354,-1.3529411764705883,-1.2941176470588236,-0.47058823529411764,-0.5294117647058824,-0.2318840579710145,-1.1014492753623188,-0.6111111111111112,-0.2222222222222222,-0.9565217391304348
2,1,0,0,-0.7475907198096372,-0.17647058823529413,-0.7066610472714497,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.2620999102602453,-0.8451516061242869,-0.8478534974482136,-0.848694085860102,-0.8453917742419694,-0.1741218853197238,-0.5547711636254861,0.10487586000598266,10.090303212248573,6.96163314320024,-0.058823529411764705,0.29411764705882354,-1.3529411764705883,-1.2941176470588236,-0.47058823529411764,-0.5217391304347826,-0.2318840579710145,-1.0555555555555556,-0.6111111111111112,-0.2028985507246377
3,1,0,0,-0.7972040452111839,-0.23529411764705882,-0.7133793040843038,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7431049955130122,-0.25649954968477934,-0.8441308916241367,-0.8478534974482136,-0.8497148003602522,-0.8453917742419694,-0.18001794795094228,-0.5547711636254861,0.11179825878114683,10.090303212248573,-0.17647058823529413,-0.058823529411764705,0.29411764705882354,-1.3529411764705883,-1.2941176470588236,-0.463768115942029,-0.5217391304347826,-0.2222222222222222,-1.0555555555555556,-0.6086956521739131
4,1,0,0,-0.858834027364664,-0.7058823529411765,-0.7361094420403372,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7930002991325158,-0.7392374662263584,-0.2554788351846291,-0.8441308916241367,-0.8488742119483638,-0.8497148003602522,-0.8488782530661083,-0.18001794795094228,-0.5502251576103272,0.11179825878114683,-0.23529411764705882,-0.17647058823529413,-0.058823529411764705,0.29411764705882354,-1.3529411764705883,-1.2753623188405796,-0.463768115942029,-0.5,-0.2222222222222222,-1.0724637681159421
5,0,1,0,-0.556276026174896,-0.6470588235294118,-0.5599583781153088,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8549805563864792,-0.7893125187631342,-0.7382167517262083,-0.2554788351846291,-0.8451516061242869,-0.8488742119483638,-0.8531857612922525,-0.8488782530661083,-0.1741218853197238,-0.5502251576103272,-0.7058823529411765,-0.23529411764705882,-0.17647058823529413,-0.058823529411764705,0.29411764705882354,-1.3333333333333333,-1.2753623188405796,-0.4444444444444444,-0.5,-0.2028985507246377
6,0,1,0,-0.6875074360499703,-0.8235294117647058,-0.6457167583571006,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.5507029614119056,-0.8515160612428699,-0.788291804262984,-0.7382167517262083,-0.25649954968477934,-0.8451516061242869,-0.8523481902482799,-0.8531857612922525,-0.8453917742419694,-0.1741218853197238,-0.6470588235294118,-0.7058823529411765,-0.23529411764705882,-0.17647058823529413,-0.058823529411764705,0.2898550724637681,-1.3333333333333333,-1.2222222222222223,-0.4444444444444444,-0.4927536231884058
0,1,0,0,-0.7976799524092802,-0.17647058823529413,-0.7009349109454817,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-0.6826802273407119,-0.5461422996097268,-0.8504953467427198,-0.788291804262984,-0.7392374662263584,-0.25649954968477934,-0.8486389470535447,-0.8523481902482799,-0.8497148003602522,-0.8453917742419694,-0.8235294117647058,-0.6470588235294118,-0.7058823529411765,-0.23529411764705882,-0.17647058823529413,-0.057971014492753624,0.2898550724637681,-1.2777777777777777,-1.2222222222222223,-0.43478260869565216
1,1,0,0,-0.6476502082093992,1.411764705882353,-0.6333995968080953,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.7934789111576428,-0.6785950165115581,-0.5451215851095766,-0.8504953467427198,-0.7893125187631342,-0.7392374662263584,-0.2620999102602453,-0.8486389470535447,-0.8488742119483638,-0.8497148003602522,-0.17647058823529413,-0.8235294117647058,-0.6470588235294118,-0.7058823529411765,-0.23529411764705882,-0.17391304347826086,-0.057971014492753624,0.2777777777777778,-1.2777777777777777,-1.2463768115942029
