FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO
2024-01-01,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,True,Festivo,Lunes,0.0,-7.653.801,-1.6260162601626016,1.3843966076584922,"162,4"
2024-01-02,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Martes,0.0,-7.653.801,-1.0731707317073171,2.5295421317966333,"304,7"
2024-01-03,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Miércoles,0.0,-7.653.801,-1.008130081300813,1.6442107271636566,"138,6"
2024-01-04,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Jueves,0.0,-7.653.801,-1.1056910569105691,2.0195001196280393,"194,5"
2024-01-05,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Viernes,0.0,-7.653.801,-1.0731707317073171,2.148028085366968,"201,4"
2024-01-06,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.653.801,-1.1056910569105691,1.2128754734548128,"162,7"
2024-01-07,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.653.801,-1.0406504065040652,1.4031385002989452,"143,3"
2024-01-08,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,True,Festivo,Lunes,0.0,-7.653.801,-1.4634146341463414,1.7358712792308242,"112,3"
2024-01-09,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Martes,0.0,-7.653.801,-0.3902439024390244,2.4043757389341565,"188,3"
2024-01-10,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Miércoles,0.0,-7.653.801,-0.7154471544715447,1.456232371097666,"123,6"
2024-01-11,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Jueves,0.0,-7.653.801,-0.5203252032520326,1.9281922080438993,"182,5"
2024-01-12,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Viernes,0.0,-7.653.801,-0.7479674796747967,2.6665604416297586,"232,7"
2024-01-13,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Fin de Semana,Sábado,0.0,-7.653.801,-1.0731707317073171,2.2061518282111385,"249,0"
2024-01-14,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Fin de Semana,Domingo,0.0,-7.653.801,-0.8130081300813008,1.7661544055835077,"227,6"
2024-01-15,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Lunes,0.0,-7.653.801,-0.8455284552845529,0.887453241420372,"133,2"
2024-01-16,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Martes,0.0,-7.653.801,-0.6829268292682927,1.033769072430657,"124,9"
2024-01-17,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Miércoles,0.0,-7.653.801,-0.6504065040650406,1.5116388841576014,"154,6"
2024-01-18,URBANA,002_ZW Canchas Panamericanas,0.0,MR76,False,Laboral,Jueves,0.0,-7.653.801,-0.5203252032520326,2.2340753601703063,"189,2"
