FECHA.CONEXION,AREA,NOMBRE.ZONA,COMUNA,MODEL,es_festivo,tipo_dia,dia_semana,LATITUD,LONGITUD,NUMERO.CONEXIONES,USAGE.KB,PORCENTAJE.USO
2024-01-01,URBANA,051_ZW Parque La Mecerd,0.0,MR76,True,Festivo,Lunes,3.480.722,-76.513.002,-1.0,-0.21837222838641615,"25,4"
2024-01-02,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Martes,3.480.722,-76.513.002,-1.5,-0.41978736562562524,"0,0"
2024-01-03,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Miércoles,3.480.722,-76.513.002,-1.25,-0.39221037888571586,"2,5"
2024-01-04,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Jueves,3.480.722,-76.513.002,-1.25,-0.3492069410844535,"7,4"
2024-01-05,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Viernes,3.480.722,-76.513.002,-0.625,-0.24225858086108737,"18,0"
2024-01-06,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Sábado,3.480.722,-76.513.002,-1.0,0.11518816959819561,"76,7"
2024-01-07,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Domingo,3.480.722,-76.513.002,-0.75,-0.01068264910780872,"44,8"
2024-01-08,URBANA,051_ZW Parque La Mecerd,0.0,MR76,True,Festivo,Lunes,3.480.722,-76.513.002,-0.875,3.8102733870527676,"295,0"
2024-01-09,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Martes,3.480.722,-76.513.002,-0.625,0.31502901213234624,"62,4"
2024-01-10,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Miércoles,3.480.722,-76.513.002,-1.0,-0.3474007312148717,"6,6"
2024-01-11,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Jueves,3.480.722,-76.513.002,-1.0,-0.11716172217472762,"30,9"
2024-01-12,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Viernes,3.480.722,-76.513.002,-1.0,-0.3924650308310748,"2,6"
2024-01-13,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Sábado,3.480.722,-76.513.002,-1.375,0.2767566436873602,"85,1"
2024-01-14,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Domingo,3.480.722,-76.513.002,-1.375,-0.41099550721210687,"1,3"
2024-01-15,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Lunes,3.480.722,-76.513.002,-0.75,-0.012552521963730287,"64,8"
2024-01-16,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Martes,3.480.722,-76.513.002,-0.5,-0.0745539043600051,"44,4"
2024-01-17,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Miércoles,3.480.722,-76.513.002,-0.875,-0.412907215744766,"0,8"
2024-01-18,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Jueves,3.480.722,-76.513.002,-1.125,0.13199156010695381,"50,6"
2024-01-19,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Viernes,3.480.722,-76.513.002,-0.5,-0.38956199865398256,"2,2"
2024-01-20,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Sábado,3.480.722,-76.513.002,-1.125,-0.4190279571457155,"0,1"
2024-01-21,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Domingo,3.480.722,-76.513.002,-1.375,-0.39098259272059227,"2,5"
2024-01-22,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Lunes,3.480.722,-76.513.002,-0.5,0.056247157902395546,"49,9"
2024-01-23,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Martes,3.480.722,-76.513.002,0.375,0.49752714771631773,"93,4"
2024-01-24,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Miércoles,3.480.722,-76.513.002,0.25,4.470878731105735,"430,0"
2024-01-25,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Jueves,3.480.722,-76.513.002,0.25,0.6104380013460174,"75,8"
2024-01-26,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Viernes,3.480.722,-76.513.002,-0.75,1.1902732051585208,"128,5"
2024-01-27,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Sábado,3.480.722,-76.513.002,-1.25,2.789126361933172,"284,3"
2024-01-28,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Domingo,3.480.722,-76.513.002,-0.5,0.6180093493642796,"111,0"
2024-01-29,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Lunes,3.480.722,-76.513.002,0.125,0.8835603979846117,"123,1"
2024-01-30,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Martes,3.480.722,-76.513.002,-0.125,0.8241691980282664,"151,1"
2024-01-31,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Miércoles,3.480.722,-76.513.002,-0.25,0.0980855630536406,"54,5"
2024-02-01,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Jueves,3.480.722,-76.513.002,0.375,0.6698219255324954,"86,1"
2024-02-02,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Viernes,3.480.722,-76.513.002,-0.875,-0.30385979591465523,"13,4"
2024-02-03,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Sábado,3.480.722,-76.513.002,-0.625,-0.1807346708623606,"14,8"
2024-02-04,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Domingo,3.480.722,-76.513.002,-1.375,-0.41997744511341106,"0,0"
2024-02-05,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Lunes,3.480.722,-76.513.002,-0.75,3.9732151627044034,"320,9"
2024-02-06,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Martes,3.480.722,-76.513.002,-0.625,0.11240518762391545,"39,2"
2024-02-07,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Miércoles,3.480.722,-76.513.002,-0.25,-0.09811921348927734,"21,4"
2024-02-08,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Jueves,3.480.722,-76.513.002,-0.125,0.05729214034960074,"38,6"
2024-02-09,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Viernes,3.480.722,-76.513.002,0.0,0.18707004747439837,"55,5"
2024-02-10,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Sábado,3.480.722,-76.513.002,-1.25,-0.36101187769430854,"4,1"
2024-02-11,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Fin de Semana,Domingo,3.480.722,-76.513.002,-0.625,5.683561307455845,"499,4"
2024-02-12,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Lunes,3.480.722,-76.513.002,-0.75,0.13148862251486987,"58,6"
2024-02-13,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Martes,3.480.722,-76.513.002,-0.25,0.2693135311130109,"87,5"
2024-02-14,URBANA,051_ZW Parque La Mecerd,0.0,MR76,False,Laboral,Miércoles,3.480.722,-76.513.002,-0.75,0.42341888426069085,"122,8"
