FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,81.4,29.0,711672.0
2024-01-02,1,1,0,0,2.1,34.0,17402.0
2024-01-03,2,1,0,0,6.3,34.0,76762.0
2024-01-04,3,1,0,0,6.9,24.0,72962.0
2024-01-05,4,1,0,0,7.2,31.0,77863.0
2024-01-06,5,0,1,0,42.0,38.0,321857.0
2024-01-07,6,0,1,0,65.3,50.0,655540.0
2024-01-08,0,0,0,1,5.5,37.0,86788.0
2024-01-09,1,1,0,0,0.7,31.0,9408.0
2024-01-10,2,1,0,0,5.0,28.0,59882.0
2024-01-11,3,1,0,0,0.7,29.0,7929.0
2024-01-12,4,1,0,0,27.9,40.0,324017.0
2024-01-13,5,0,1,0,37.2,49.0,334715.0
2024-01-14,6,0,1,0,29.1,95.0,230143.0
2024-01-15,0,1,0,0,0.1,26.0,732.0
2024-01-16,1,1,0,0,7.4,40.0,63691.0
2024-01-17,2,1,0,0,5.2,32.0,52416.0
2024-01-18,3,1,0,0,12.4,37.0,148361.0
2024-01-19,4,1,0,0,0.6,32.0,9239.0
2024-01-20,5,0,1,0,0.1,31.0,1861.0
2024-01-21,6,0,1,0,4.5,67.0,57934.0
2024-01-22,0,1,0,0,0.2,47.0,2200.0
2024-01-23,1,1,0,0,7.4,27.0,80020.0
2024-01-24,2,1,0,0,5.5,27.0,68167.0
2024-01-25,3,1,0,0,21.2,37.0,316750.0
2024-01-26,4,1,0,0,98.0,43.0,1350159.0
2024-01-27,5,0,1,0,218.0,40.0,2705650.0
2024-01-28,6,0,1,0,571.8,64.0,5877398.0
2024-01-29,0,1,0,0,8.8,26.0,101962.0
2024-01-30,1,1,0,0,82.8,48.0,749801.0
2024-01-31,2,1,0,0,42.6,37.0,444756.0
2024-02-01,3,1,0,0,30.3,47.0,421960.0
2024-02-02,4,1,0,0,13.6,29.0,130249.0
2024-02-03,5,0,1,0,18.5,6.0,327872.0
2024-02-04,6,0,1,0,163.7,30.0,2617257.0
2024-02-05,0,1,0,0,7.0,31.0,104962.0
2024-02-06,1,1,0,0,90.3,37.0,1348659.0
2024-02-07,2,1,0,0,139.8,51.0,2307737.0
2024-02-08,3,1,0,0,76.8,38.0,1043400.0
2024-02-09,4,1,0,0,103.1,47.0,1240625.0
2024-02-10,5,0,1,0,139.3,39.0,2225472.0
2024-02-11,6,0,1,0,198.8,63.0,2671315.0
2024-02-12,0,1,0,0,66.1,46.0,684271.0
2024-02-13,1,1,0,0,298.2,101.0,2583241.0
2024-02-14,2,1,0,0,73.4,65.0,554166.0
2024-02-15,3,1,0,0,0.3,73.0,3742.0
2024-02-16,4,1,0,0,0.5,28.0,4943.0
2024-02-17,5,0,1,0,0.6,37.0,6718.0
2024-02-18,6,0,1,0,1.1,70.0,13827.0
2024-02-19,0,1,0,0,0.6,36.0,8573.0
2024-02-20,1,1,0,0,0.2,35.0,2042.0
2024-02-21,2,1,0,0,0.2,43.0,2002.0
2024-02-22,3,1,0,0,0.1,9.0,1039.0
2024-02-23,4,1,0,0,32.3,63.0,460160.0
2024-02-24,5,0,1,0,0.4,35.0,5616.0
2024-02-25,6,0,1,0,12.3,56.0,215784.0
2024-02-26,0,1,0,0,1.4,56.0,15099.0
2024-02-27,1,1,0,0,1.0,41.0,11433.0
2024-02-28,2,1,0,0,1.1,47.0,18910.0
2024-02-29,3,1,0,0,19.0,53.0,150234.0
2024-03-01,4,1,0,0,0.5,13.0,5801.0
2024-03-02,5,0,1,0,0.6,31.0,6469.0
2024-03-03,6,0,1,0,176.7,47.0,2463617.0
2024-03-04,0,1,0,0,87.6,40.0,1245710.0
2024-03-05,1,1,0,0,18.7,41.0,257542.0
2024-03-06,2,1,0,0,21.9,35.0,265348.0
2024-03-07,3,1,0,0,3.5,15.0,37521.0
2024-03-08,4,1,0,0,258.2,81.0,2762086.0
2024-03-09,5,0,1,0,6.9,48.0,67823.0
2024-03-10,6,0,1,0,3.6,46.0,34246.0
2024-03-11,0,1,0,0,19.1,47.0,179123.0
2024-03-12,1,1,0,0,50.0,56.0,440567.0
2024-03-13,2,1,0,0,8.7,39.0,64718.0
2024-03-14,3,1,0,0,138.4,40.0,1342389.0
2024-03-15,4,1,0,0,34.5,47.0,449664.0
2024-03-16,5,0,1,0,41.9,33.0,473843.0
2024-03-17,6,0,1,0,302.6,48.0,3918484.0
2024-03-18,0,1,0,0,37.8,34.0,453538.0
2024-03-19,1,1,0,0,28.4,37.0,213721.0
2024-03-20,2,1,0,0,114.6,32.0,751353.0
2024-03-21,3,1,0,0,119.6,51.0,1044352.0
2024-03-22,4,1,0,0,142.6,61.0,1391371.0
2024-03-23,5,0,1,0,290.6,32.0,2267598.0
2024-03-24,6,0,1,0,1118.4,37.0,10172424.0
2024-03-25,0,0,0,1,3.4,16.0,24013.0
2024-03-26,1,1,0,0,21.5,28.0,167418.0
2024-03-27,2,1,0,0,21.6,42.0,174770.0
2024-03-28,3,0,0,1,0.7,25.0,4253.0
2024-03-29,4,0,0,1,151.9,53.0,1505654.0
2024-03-30,5,0,1,0,61.8,46.0,385501.0
2024-03-31,6,0,1,0,238.7,37.0,1817867.0
2024-04-01,0,1,0,0,215.3,52.0,2258400.0
2024-04-02,1,1,0,0,153.3,65.0,1078683.0
2024-04-03,2,1,0,0,160.3,50.0,1444249.0
2024-04-04,3,1,0,0,222.7,57.0,2560132.0
2024-04-05,4,1,0,0,25.1,47.0,282432.0
2024-04-06,5,0,1,0,64.0,52.0,769888.0
2024-04-07,6,0,1,0,1.0,96.0,12222.0
2024-04-08,0,1,0,0,0.4,42.0,2992.0
2024-04-09,1,1,0,0,1.7,65.0,13295.0
2024-04-10,2,1,0,0,77.9,47.0,331238.0
2024-04-11,3,1,0,0,4.5,13.0,19753.0
2024-04-12,4,1,0,0,165.2,44.0,1121592.0
2024-04-13,5,0,1,0,1.0,46.0,8172.0
2024-04-14,6,0,1,0,0.9,52.0,5866.0
2024-04-15,0,1,0,0,28.4,50.0,113604.0
2024-04-16,1,1,0,0,57.4,60.0,243808.0
2024-04-17,2,1,0,0,4.0,44.0,14911.0
2024-04-18,3,1,0,0,10.0,29.0,29004.0
2024-04-19,4,1,0,0,1.0,37.0,4161.0
2024-04-20,5,0,1,0,0.2,34.0,1916.0
2024-04-21,6,0,1,0,151.4,47.0,936618.0
2024-04-22,0,1,0,0,16.0,35.0,74638.0
2024-04-23,1,1,0,0,27.7,41.0,509303.0
2024-04-24,2,1,0,0,16.4,52.0,300627.0
2024-04-25,3,1,0,0,50.2,55.0,596242.0
2024-04-26,4,1,0,0,141.7,37.0,1419870.0
2024-04-27,5,0,1,0,255.6,33.0,3118675.0
2024-04-28,6,0,1,0,47.7,40.0,352115.0
2024-04-29,0,1,0,0,3.3,21.0,26618.0
2024-04-30,1,1,0,0,20.2,73.0,127316.0
2024-05-01,2,0,0,1,3.2,47.0,16924.0
