USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
1967930.7857142857,3679772.0,1711841.2142857143,0.46520306537625544
795595.78,1288015.0,492419.22,0.38230860665442556
1690460.74,2471450.0,780989.26,0.31600447510570717
1000835.1657142857,1521084.0,520248.8342857143,0.34202505205873857
3156586.0457142857,6511853.0,3355266.9542857143,0.5152553281355882
3092310.28,4648703.0,1556392.7200000002,0.33480149624529687
3207599.694285714,4316380.0,1108780.305714286,0.2568773615192096
5813246.754285715,11389380.0,5576133.245714285,0.4895905875222607
5913344.468571428,9753283.0,3839938.531428572,0.3937072810692125
5673185.58,6580888.0,907702.4199999999,0.13793008177619798
6178139.508571428,11512545.0,5334405.491428572,0.46335588624657464
2855347.2714285715,3679772.0,824424.7285714285,0.2240423397350239
4981084.831428572,5316174.0,335089.1685714284,0.06303201674200815
3461166.4914285713,4265515.0,804348.5085714287,0.1885700808862303
4955233.554285714,6055693.0,1100459.4457142856,0.181723123301377
5529169.9028571425,6198095.0,668925.0971428575,0.1079243053136258
6408609.568571429,7985745.0,1577135.4314285712,0.19749383826162384
6637148.911428572,7248345.0,611196.0885714283,0.08432215748166351
6221793.5971428575,13112442.0,6890648.4028571425,0.5255045858625832
3730663.9942857143,4110093.0,379429.00571428565,0.0923164039631915
3405290.577142857,3873291.0,468000.422857143,0.12082759153834374
6567543.7,7273001.0,705457.2999999998,0.09699672803564853
6416955.58,5809452.0,607503.5800000001,0.10457158093396762
5520347.522857143,5684154.0,163806.4771428574,0.028818092743943494
6273959.414285715,6295755.0,21795.585714285262,0.003461949474572194
6602310.034285714,9875264.0,3272953.965714286,0.33142951577945523
3920879.8971428573,4921503.0,1000623.1028571427,0.20331656871023804
5843670.102857143,12625213.0,6781542.897142857,0.5371428503537213
6298295.32,15113341.0,8815045.68,0.5832625413533645
6855170.2485714285,7562311.0,707140.7514285715,0.09350855200593727
4197613.617142857,4469006.0,271392.38285714295,0.06072768370799747
1607589.5628571429,1766791.0,159201.43714285712,0.09010767948379696
2492771.7285714285,3668055.0,1175283.2714285715,0.32041048223883545
4380333.66,6765276.0,2384942.34,0.3525269833780617
5630079.725714286,10657420.0,5027340.274285714,0.47172207478786743
6502042.208571428,8437771.0,1935728.7914285716,0.2294123402292586
1375763.9742857143,1903958.0,528194.0257142857,0.2774189481670739
1915547.917142857,2429867.0,514319.0828571429,0.21166552854832915
2759297.4885714287,3932501.0,1173203.5114285713,0.29833520994109636
2220781.6,2755456.0,534674.3999999999,0.19404207506851856
4705991.7885714285,5939383.0,1233391.2114285715,0.2076631884875199
3291816.088571429,4903944.0,1612127.9114285712,0.3287410931749162
3512739.8,5303303.0,1790563.2000000002,0.3376316985848254
2372020.9914285713,3330961.0,958940.0085714287,0.28788689167223175
4927147.44,6233343.0,1306195.5599999996,0.20954976486934854
2515690.2085714284,3246991.0,731300.7914285716,0.22522415104586727
2687772.8457142855,3996698.0,1308925.1542857145,0.3275016411762196
2418268.72,3099938.0,681669.2799999998,0.21989771408331385
2500247.262857143,3686011.0,1185763.7371428572,0.32169294588183733
1436194.4571428571,1775669.0,339474.54285714286,0.19118120711525788
592132.2114285714,780546.0,188413.78857142862,0.24138716817641578
3413069.1057142857,4090684.0,677614.8942857143,0.16564831071911548
1343965.177142857,1572620.0,228654.8228571429,0.14539737689787927
540019.7314285714,1053021.0,513001.2685714286,0.4871709762401971
3095356.0142857144,4987378.0,1892021.9857142856,0.3793620587238997
1300746.0714285714,2103631.0,802884.9285714286,0.38166623736360067
1213408.12,1956304.0,742895.8799999999,0.37974460002126453
476644.1228571429,923446.0,446801.8771428571,0.48384191078076805
988500.1914285715,1597637.0,609136.8085714285,0.3812735988033756
1341304.1742857143,1896022.0,554717.8257142857,0.2925692980958479
917777.8514285714,1653884.0,736106.1485714286,0.4450772536474315
1483887.157142857,2047374.0,563486.8428571429,0.2752241861316706
2747487.0142857144,11324297.0,8576809.985714287,0.757381229555732
2041126.177142857,3851965.0,1810838.822857143,0.4701078080556658
506334.53714285715,988055.0,481720.46285714285,0.48754417806411876
420570.4942857143,1077902.0,657331.5057142857,0.6098249244497975
884723.3342857143,1366852.0,482128.6657142857,0.3527292389478054
1206989.6457142858,1524986.0,317996.3542857142,0.20852411385134959
1390587.5628571429,2087323.0,696735.4371428571,0.333793781385467
3050010.14,3880425.0,830414.8599999999,0.2140010076215878
2617999.694285714,5914651.0,3296651.305714286,0.5573703851189674
756207.7857142857,1665506.0,909298.2142857143,0.5459591345127033
3841740.597142857,7070375.0,3228634.402857143,0.4566425971546266
2507676.017142857,5800793.0,3293116.982857143,0.5677011716944809
2324429.214285714,3228808.0,904378.7857142859,0.2800967991018004
2464630.302857143,3687212.0,1222581.6971428571,0.3315734753366113
874878.3342857143,1264461.0,389582.6657142857,0.30810176487395474
4177766.588571429,5516006.0,1338239.4114285712,0.24261021678159364
612653.2857142857,918692.0,306038.7142857143,0.3331243923814666
4473820.848571429,5806433.0,1332612.151428571,0.22950616177411692
