lags,lags_label,params,mean_absolute_error,max_depth,n_estimators
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 350}",3420987.1149680167,20,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 350}",3420987.1149680167,30,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 350}",3420987.1149680167,40,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 350}",3438953.2170858905,10,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 250}",3449730.6646865667,30,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 250}",3449730.6646865667,40,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 250}",3449730.6646865667,20,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 350}",3476321.453775068,5,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 250}",3482224.6190947955,10,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 100}",3482276.7107462683,20,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 100}",3482276.7107462683,30,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 100}",3482276.7107462683,40,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 150}",3511961.1787562193,30,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 150}",3511961.1787562193,40,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 150}",3511961.1787562193,20,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 250}",3515346.7972217333,5,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 50}",3536173.605522388,40,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 50}",3536173.605522388,20,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 50}",3536173.605522388,30,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 100}",3546596.9943701928,10,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 50}",3563201.187138739,10,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 150}",3567659.017683561,10,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 50}",3579831.1663924907,5,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 150}",3581763.2418508036,5,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 100}",3585463.201938915,5,100
