lags,lags_label,params,mean_absolute_error,max_depth,n_estimators
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 350}",2287053.0686270874,20,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 350}",2287053.0686270874,30,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 350}",2287053.0686270874,40,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 350}",2292163.430220021,10,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 250}",2301903.8367012986,30,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 250}",2301903.8367012986,40,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 250}",2301903.8367012986,20,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 150}",2321477.9014718616,20,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 150}",2321477.9014718616,30,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 150}",2321477.9014718616,40,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 250}",2336179.585869302,10,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 100}",2368326.276818182,40,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 100}",2368326.276818182,30,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 100}",2368326.276818182,20,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 150}",2390030.20403017,10,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 100}",2431343.6512798904,10,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 350}",2478464.27642359,5,350
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 250}",2536509.5537536717,5,250
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 40, 'n_estimators': 50}",2544392.9994805194,40,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 20, 'n_estimators': 50}",2544392.9994805194,20,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 30, 'n_estimators': 50}",2544392.9994805194,30,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 150}",2560231.367875809,5,150
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 100}",2595238.8667941513,5,100
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 10, 'n_estimators': 50}",2663100.9946341054,10,50
[1 2 3 4 5 6 7 8],[1 2 3 4 5 6 7 8],"{'max_depth': 5, 'n_estimators': 50}",2832123.8460564297,5,50
