FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-12-19,3,1,0,0,-1.1287049399198932,-1.2195121951219512,-0.9818762932605174
2024-12-20,4,1,0,0,-0.7316421895861147,-0.43902439024390244,-0.6176178803450086
2024-12-21,5,0,1,0,-1.164218958611482,-0.926829268292683,-1.0130004286120193
2024-12-22,6,0,1,0,-1.1149532710280374,-0.6829268292682927,-0.963556741328633
2024-12-23,0,1,0,0,-0.05073431241655536,-0.5853658536585366,-0.17397715032402747
2024-12-24,1,1,0,0,-0.562082777036048,-0.975609756097561,-0.5811746216736416
2024-12-25,2,0,0,1,-0.8531375166889185,-0.8780487804878049,-0.7486094188695238
2024-12-26,3,1,0,0,0.3871829105473965,-0.975609756097561,0.26370755817966707
2024-12-27,4,1,0,0,-0.9359145527369825,-1.3170731707317074,-0.7871439670851653
2024-12-28,5,0,1,0,-0.43791722296395186,-1.1219512195121952,-0.5000906987981205
2024-12-29,6,0,1,0,-0.36315086782376504,-1.1219512195121952,-0.23344827198723475
2024-12-30,0,1,0,0,-0.3511348464619492,-0.7317073170731707,-0.41620755416644595
2024-12-31,1,1,0,0,-0.7383177570093457,-0.7804878048780488,-0.7779761646769117
2025-01-01,2,0,0,1,0.21361815754339117,-0.3902439024390244,-0.4064016495944239
2025-01-02,3,1,0,0,-0.5206942590120159,-0.8292682926829268,-0.47344772618915754
2025-01-03,4,1,0,0,-1.1748998664886514,-1.5121951219512195,-1.0213118096256306
2025-01-05,6,0,1,0,-1.054739652870494,-1.1219512195121952,-0.8965929357675928
2025-01-06,0,0,0,1,-0.13351134846461948,-0.6829268292682927,0.14276913865036978
2025-01-07,1,1,0,0,0.6275033377837116,-0.3902439024390244,0.770795709384998
2025-01-08,2,1,0,0,-0.18691588785046728,-0.8780487804878049,0.0
2025-01-09,3,1,0,0,-0.6275033377837116,-0.3902439024390244,-0.45010000947120193
2025-01-10,4,1,0,0,-0.4405874499332443,-0.43902439024390244,-0.2288406927782888
2025-01-11,5,0,1,0,-0.8945260347129506,-0.24390243902439024,-0.7288294557590527
2025-01-12,6,0,1,0,-0.5740987983978638,0.04878048780487805,-0.3528424040157896
2025-01-13,0,1,0,0,0.5340453938584779,-0.3902439024390244,0.5245199786175577
2025-01-14,1,1,0,0,-0.3337783711615487,-0.04878048780487805,-0.2521013225971641
2025-01-15,2,1,0,0,-0.46728971962616817,-0.43902439024390244,-0.41211446990967043
2025-01-16,3,1,0,0,0.40053404539385845,-0.2926829268292683,0.46811816849428756
2025-01-17,4,1,0,0,-0.26702269692923897,-0.24390243902439024,-0.18651766379159504
2025-01-18,5,0,1,0,0.40053404539385845,0.14634146341463414,0.41716551005632957
2025-01-19,6,0,1,0,0.774365821094793,0.43902439024390244,0.8748412771032891
2025-01-20,0,1,0,0,-0.5607476635514018,-0.34146341463414637,-0.42726116919579865
2025-01-21,1,1,0,0,-0.3471295060080107,0.04878048780487805,-0.1303397914088172
2025-01-22,2,1,0,0,0.5874499332443257,-0.14634146341463414,0.7604054798126949
2025-01-23,3,1,0,0,0.5340453938584779,0.8780487804878049,1.0367912049455728
2025-01-24,4,1,0,0,1.7489986648865152,0.975609756097561,1.9076947094508148
2025-01-25,5,0,1,0,0.16021361815754337,-0.4878048780487805,0.46590086380572154
2025-01-26,6,0,1,0,-0.3471295060080107,0.34146341463414637,-0.043613279588275614
2025-01-27,0,1,0,0,-0.253671562082777,-0.24390243902439024,0.022106427414474245
2025-01-28,1,1,0,0,0.3337783711615487,0.43902439024390244,0.4736624335209916
2025-01-29,2,1,0,0,0.8544726301735647,0.926829268292683,1.1893184908362109
2025-01-30,3,1,0,0,0.08010680907877168,1.024390243902439,-0.002008215866350104
2025-01-31,4,1,0,0,0.8811748998664886,0.24390243902439024,0.11739514657086306
2025-02-01,5,0,1,0,0.013351134846461948,0.0975609756097561,-0.00509277764667922
2025-02-02,6,0,1,0,0.4138851802403204,0.8292682926829268,0.5974133184362564
2025-02-03,0,1,0,0,-0.24032042723631508,-0.0975609756097561,-0.3000155712980844
2025-02-04,1,1,0,0,0.0,0.3902439024390244,-0.027263416599645873
2025-02-05,2,1,0,0,0.7209612817089452,0.0,0.35918088550922156
2025-02-06,3,1,0,0,0.32042723631508674,0.2926829268292683,0.2000161331490462
2025-02-07,4,1,0,0,0.5874499332443257,0.04878048780487805,0.5363541651617088
2025-02-08,5,0,1,0,-0.4939919893190921,0.0,-0.46971743712486413
2025-02-09,6,0,1,0,-0.09345794392523364,0.43902439024390244,0.01667413125801641
2025-02-10,0,1,0,0,2.069425901201602,0.5365853658536586,1.5408846905244638
2025-02-11,1,1,0,0,-0.21361815754339117,0.3902439024390244,-0.1606484402214656
2025-02-12,2,1,0,0,0.4939919893190921,0.6829268292682927,0.6376735517488815
2025-02-13,3,1,0,0,-0.21361815754339117,-0.34146341463414637,-0.40806954430676423
2025-02-14,4,1,0,0,2.283044058744993,0.7804878048780488,2.445044153459156
2025-02-15,5,0,1,0,1.02803738317757,0.5365853658536586,0.8062962624068732
2025-02-16,6,0,1,0,-0.26702269692923897,0.7804878048780488,-0.1955867409594167
2025-02-17,0,1,0,0,-0.3604806408544726,0.7317073170731707,-0.3372626781669532
2025-02-18,1,1,0,0,0.20026702269692923,0.14634146341463414,0.136312668454958
2025-02-19,2,1,0,0,1.2149532710280373,0.8780487804878049,1.2319284651355424
2025-02-20,3,1,0,0,0.3337783711615487,1.0731707317073171,0.5824026673473089
2025-02-21,4,1,0,0,1.02803738317757,0.6829268292682927,0.9077131702681314
2025-02-22,5,0,1,0,0.17356475300400534,0.5365853658536586,0.12612751448371515
2025-02-23,6,0,1,0,0.24032042723631508,1.024390243902439,0.4396881085046577
