FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,0.28670370103167164,-0.5,0.3886555036114895
2024-01-02,1,1,0,0,0.29420676718851446,-1.3,0.35689098332037417
2024-01-03,2,1,0,0,-0.39463242190318154,-1.1,-0.297346547944983
2024-01-04,3,1,0,0,-0.15987302503426873,-1.0,-0.016530572869886236
2024-01-05,4,1,0,0,0.23519226607026908,-0.2,0.5751667711261792
2024-01-06,5,0,1,0,-0.6236202294206766,-0.6,-0.680109723086274
2024-01-07,6,0,1,0,-0.6416564461438568,-0.9,-0.6985820442797495
2024-01-08,0,0,0,1,0.17718779308852184,-0.1,1.0314637078268079
2024-01-09,1,1,0,0,-0.03693817184907289,-1.2,0.351543249138064
2024-01-10,2,1,0,0,-0.04054541519370891,-0.8,0.272980738336074
2024-01-11,3,1,0,0,0.2917538417141621,-0.7,0.64698478035857
2024-01-12,4,1,0,0,0.04400836880455955,-0.5,0.3683761810659046
2024-01-13,5,0,1,0,0.04761561214919558,-0.8,0.13273098666101643
2024-01-14,6,0,1,0,-0.6282375009018107,-0.2,-0.6844881297004364
2024-01-15,0,1,0,0,-0.639780679604646,0.2,-0.696964500649376
2024-01-16,1,1,0,0,-0.6418007358776422,-0.8,-0.6988803435293809
2024-01-17,2,1,0,0,-0.6412235769425004,0.0,-0.69800207166219
2024-01-18,3,1,0,0,-0.6415121564100713,-0.8,-0.6983411623192564
2024-01-19,4,1,0,0,-0.6413678666762859,0.1,-0.6977066722756463
2024-01-20,5,0,1,0,-0.6413678666762859,-0.7,-0.6980650953532981
2024-01-21,6,0,1,0,-0.6405021282735732,-0.6,-0.6964674641161275
2024-01-22,0,1,0,0,-0.6415121564100713,-0.3,-0.6983353625930808
2024-01-23,1,1,0,0,-0.6416564461438568,-1.1,-0.6986013767003347
2024-01-24,2,1,0,0,-0.509919919197749,-0.7,-0.4776478553192575
2024-01-25,3,1,0,0,-0.6003895822812206,-1.1,-0.6158750491526793
2024-01-26,4,1,0,0,-0.27977779380997037,-0.6,-0.030604961704408063
2024-01-27,5,0,1,0,-0.5205973594978716,-1.5,-0.4971699269505156
2024-01-28,6,0,1,0,-0.21196161893081303,-1.1,-0.10675014663641014
2024-01-29,0,1,0,0,-0.07387634369814586,-0.5,0.18692730120568574
2024-01-30,1,1,0,0,-0.044585527739701286,-0.4,0.02536220256587619
2024-01-31,2,1,0,0,-0.2908881033114493,0.0,-0.20779954909062226
2024-02-01,3,1,0,0,-0.216867469879518,0.0,0.09315442853558074
2024-02-02,4,1,0,0,-0.3900151504220474,-1.4,-0.37660444591542686
2024-02-03,5,0,1,0,-0.33763797705793225,-0.6,0.024426126761135186
2024-02-04,6,0,1,0,-0.371546064497511,-0.5,-0.1196129726728502
2024-02-05,0,1,0,0,-0.34643965081884415,-1.0,-0.10300120363650564
2024-02-06,1,1,0,0,-0.6125099199191977,-1.1,-0.6402060604045348
2024-02-07,2,1,0,0,-0.6009667412163624,-1.3,-0.6082687082733867
2024-02-08,3,1,0,0,-0.43214775268739625,-0.4,-0.31699718017313344
2024-02-09,4,1,0,0,-0.4832263184474424,-0.3,-0.44316654996328775
2024-02-10,5,0,1,0,-0.5087656013274654,0.9,-0.4141319607830249
2024-02-11,6,0,1,0,-0.14659836952600816,-0.2,0.19289463946775526
2024-02-12,0,1,0,0,-0.6233316499531057,0.2,-0.6732237081979903
2024-02-13,1,1,0,0,-0.641079287208715,-0.2,-0.6980591023029166
2024-02-14,2,1,0,0,-0.6409349974749295,-1.1,-0.6979235820346136
2024-02-15,3,1,0,0,-0.6415121564100713,-0.8,-0.6982313541703318
2024-02-16,4,1,0,0,-0.6393478104032897,0.1,-0.6952698206608672
2024-02-17,5,0,1,0,-0.641079287208715,0.0,-0.697787288469487
2024-02-18,6,0,1,0,-0.6412235769425004,-0.4,-0.6977812954191056
2024-02-19,0,1,0,0,-0.40155832912488265,-0.3,-0.22710761082600087
2024-02-20,1,1,0,0,0.18959671019406965,-0.9,0.6613566951458999
2024-02-21,2,1,0,0,0.7834932544549454,0.1,1.5043662271891936
2024-02-22,3,1,0,0,-0.4415265853834499,-0.5,-0.288075299004883
2024-02-23,4,1,0,0,0.346006781617488,-0.5,1.1842300418856224
2024-02-24,5,0,1,0,-0.2943510569222999,0.6,-0.11408564030330248
2024-02-25,6,0,1,0,0.3038741793521391,1.5,1.5267819755336618
2024-02-26,0,1,0,0,-0.34542962268234606,-0.4,-0.2567749501320211
2024-02-27,1,1,0,0,-0.30748142269677503,-0.3,-0.17835375932450975
2024-02-28,2,1,0,0,-0.45393550248899783,-0.8,-0.2669296906928701
2024-02-29,3,1,0,0,-0.1822379337710121,-0.7,-0.2113460816469985
