FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,-0.008371178034028839,0.75,-0.0046270677148147026
2024-01-02,1,1,0,0,-0.01046397254253605,0.0,-0.00657686587549701
2024-01-03,2,1,0,0,0.6747169495427245,-0.45,0.9585571979239385
2024-01-04,3,1,0,0,0.5864010212837202,-0.1,0.7262257565180441
2024-01-05,4,1,0,0,2.3862042985999206,0.7,3.0091557956718367
2024-01-06,5,0,1,0,2.303329636063035,0.15,2.0516543539624243
2024-01-07,6,0,1,0,2.096980097524224,0.75,2.4480772149209336
2024-01-08,0,0,0,1,1.4800242764162985,0.0,2.7238005281209214
2024-01-09,1,1,0,0,0.5169202436012809,-0.2,0.7885998725225362
2024-01-10,2,1,0,0,1.107088295000314,0.35,1.5596904118736152
2024-01-11,3,1,0,0,1.3774773454994453,0.3,1.7270603089810908
2024-01-12,4,1,0,0,2.0396375279911263,0.2,2.7577041915804172
2024-01-13,5,0,1,0,1.5721072347906158,-0.95,1.6466208152487327
2024-01-14,6,0,1,0,2.993951823870414,-0.2,2.7513847087746988
2024-01-15,0,1,0,0,5.537534269510077,-0.05,4.445392175311865
2024-01-16,1,1,0,0,0.8262352719586464,0.45,0.8236355358606247
2024-01-17,2,1,0,0,0.5960278760228533,-1.25,0.6981044708167663
2024-01-18,3,1,0,0,1.3368771320344055,1.35,1.8703046711384952
2024-01-19,4,1,0,0,0.5391038653914573,0.65,0.9753759674628949
2024-01-20,5,0,1,0,0.19965259611158778,-1.0,0.311238291801985
2024-01-21,6,0,1,0,0.7207584287298829,-1.1,1.0941475703402435
2024-01-22,0,1,0,0,0.848418893748823,1.4,1.0391282969617872
2024-01-23,1,1,0,0,2.791369315446916,1.35,3.5048415940753332
2024-01-24,2,1,0,0,2.628549902685055,0.3,3.8248396515615988
2024-01-25,3,1,0,0,4.461837892137371,1.9,7.753222569581449
2024-01-26,4,1,0,0,2.891823451855262,2.0,4.635164112058761
2024-01-27,5,0,1,0,1.949228805223615,0.7,2.817739035420524
2024-01-28,6,0,1,0,0.04813427369566582,0.2,0.06389753240052205
2024-01-29,0,1,0,0,-0.007534060230625955,2.6,-0.0012874009773272226
2024-01-30,1,1,0,0,-0.0029299123119100943,3.35,0.0011698788964093847
2024-01-31,2,1,0,0,-0.012138208149341818,0.5,-0.008124563693204237
2024-02-01,3,1,0,0,-0.0037670301153129773,2.3,0.006561811394057122
2024-02-02,4,1,0,0,-0.010882531444237491,-0.3,-0.006612316751145779
2024-02-03,5,0,1,0,-0.011719649247640374,0.55,-0.004522171973169029
2024-02-04,6,0,1,0,1.264466442040056,0.05,2.3634783136552646
2024-02-05,0,1,0,0,1.665864428771739,-0.5,2.9244801651136676
2024-02-06,1,1,0,0,2.3029110771613333,1.6,4.007208182839105
2024-02-07,2,1,0,0,2.2032940585563905,0.9,4.2373518681518805
2024-02-08,3,1,0,0,1.388359876943683,2.65,2.2013284365799617
2024-02-09,4,1,0,0,0.010045413640834607,1.95,0.023731690290466508
2024-02-10,5,0,1,0,0.0,0.45,0.016224845964731234
2024-02-11,6,0,1,0,-0.012138208149341818,0.1,-0.007028014690260115
2024-02-12,0,1,0,0,-0.0029299123119100943,1.7,0.0035290618265699457
2024-02-13,1,1,0,0,-0.012138208149341818,-0.15,-0.008417883267065286
2024-02-14,2,1,0,0,0.004185589017014418,2.5,0.005354539108264789
2024-02-15,3,1,0,0,-0.013393884854446142,0.0,-0.008739369290071934
2024-02-16,4,1,0,0,0.028043446413996614,0.65,0.04148869396303154
2024-02-17,5,0,1,0,-0.012556767051043258,2.2,-0.008109994840197893
2024-02-18,6,0,1,0,-0.011301090345938933,1.7,-0.005179227243755122
2024-02-19,0,1,0,0,0.04604147918715861,0.15,0.0923359334689046
2024-02-20,1,1,0,0,-0.013393884854446142,-0.65,-0.008559686769660364
2024-02-21,2,1,0,0,-0.011301090345938933,0.4,-0.00638601390111391
