FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,-0.002611940298507463,-1.1111111111111112,-0.001061146640678264
2024-01-02,1,1,0,0,2.6600746268656716,-0.6666666666666666,2.5115099066843456
2024-01-03,2,1,0,0,3.2940298507462686,-0.2222222222222222,4.480417933671015
2024-01-04,3,1,0,0,2.8973880597014925,0.0,3.4352236271389196
2024-01-05,4,1,0,0,0.10634328358208955,-0.2222222222222222,0.1334489148029329
2024-01-06,5,0,1,0,-0.006343283582089553,-0.1111111111111111,-0.00532455527624529
2024-01-07,6,0,1,0,-0.006716417910447761,0.5555555555555556,-0.004360865146122025
2024-01-08,0,0,0,1,-0.008955223880597015,0.5555555555555556,-0.005002070428013937
2024-01-09,1,1,0,0,-0.004477611940298508,0.3333333333333333,0.0005500227956215676
2024-01-10,2,1,0,0,-0.008208955223880599,-0.6666666666666666,-0.00531242549596162
2024-01-11,3,1,0,0,-0.008208955223880599,0.1111111111111111,-0.005604795027626621
2024-01-12,4,1,0,0,-0.006716417910447761,1.0,-0.003519309355406745
2024-01-13,5,0,1,0,-0.008582089552238806,0.6666666666666666,-0.006987589979964949
2024-01-14,6,0,1,0,-0.008955223880597015,-0.3333333333333333,-0.007463579289027568
2024-01-15,0,1,0,0,-0.005597014925373134,0.1111111111111111,-0.005113748060280825
2024-01-16,1,1,0,0,-0.008208955223880599,0.2222222222222222,-0.006747503984005421
2024-01-17,2,1,0,0,-0.004104477611940299,0.0,-0.0015091119746027497
2024-01-18,3,1,0,0,-0.005597014925373134,0.1111111111111111,-0.002071264550507987
2024-01-19,4,1,0,0,0.002611940298507462,0.6666666666666666,0.014647755363245092
2024-01-20,5,0,1,0,-0.007462686567164179,0.8888888888888888,-0.0037886741313613377
2024-01-21,6,0,1,0,-0.010074626865671642,0.1111111111111111,-0.007905270598667398
2024-01-22,0,1,0,0,0.005970149253731343,0.5555555555555556,0.010570894383075192
2024-01-23,1,1,0,0,0.5761194029850747,0.6666666666666666,0.7015061840966033
2024-01-24,2,1,0,0,0.47388059701492535,0.0,0.6707873063940673
2024-01-25,3,1,0,0,2.023134328358209,-0.4444444444444444,3.3996787699566258
2024-01-26,4,1,0,0,0.2656716417910448,1.4444444444444444,0.4183644873494757
2024-01-27,5,0,1,0,-0.004850746268656716,0.4444444444444444,-0.0006495706476047867
2024-01-28,6,0,1,0,0.004477611940298507,0.3333333333333333,0.00865397082996976
2024-01-29,0,1,0,0,-0.008208955223880599,0.4444444444444444,-0.005389805128805719
2024-01-30,1,1,0,0,-0.008208955223880599,0.6666666666666666,-0.006591489913460292
2024-01-31,2,1,0,0,-0.00783582089552239,-0.6666666666666666,-0.00528481978910913
2024-02-01,3,1,0,0,-0.009701492537313432,0.3333333333333333,-0.006910628615406494
2024-02-02,4,1,0,0,-0.006716417910447761,-1.0,-0.004823469870044043
2024-02-03,5,0,1,0,-0.008208955223880599,-0.3333333333333333,-0.003397593284284406
2024-02-04,6,0,1,0,-0.0052238805970149255,-0.1111111111111111,0.001585655070875561
2024-02-05,0,1,0,0,-0.010447761194029851,-0.2222222222222222,-0.007812833307540122
2024-02-06,1,1,0,0,0.0,0.0,0.009677891593225726
2024-02-07,2,1,0,0,-0.0007462686567164186,-0.2222222222222222,0.009848545053768388
2024-02-08,3,1,0,0,0.037686567164179105,-0.3333333333333333,0.06512018939187975
2024-02-09,4,1,0,0,0.006716417910447762,1.7777777777777777,0.014718860971804535
2024-02-10,5,0,1,0,-0.004104477611940299,0.5555555555555556,0.003406376918282925
2024-02-11,6,0,1,0,0.005597014925373132,0.0,0.01621207875155282
2024-02-12,0,1,0,0,0.045149253731343285,-0.7777777777777778,0.05586684010858245
2024-02-13,1,1,0,0,0.05298507462686568,0.6666666666666666,0.052895880475654695
2024-02-14,2,1,0,0,0.030597014925373138,1.0,0.025835595467644856
2024-02-15,3,1,0,0,-0.008208955223880599,0.3333333333333333,-0.005402353177375032
2024-02-16,4,1,0,0,-0.009701492537313432,1.0,-0.007679405724419757
2024-02-17,5,0,1,0,0.0007462686567164169,0.5555555555555556,0.0048899745274614045
2024-02-18,6,0,1,0,-0.00335820895522388,0.5555555555555556,0.0021578460856362487
2024-02-19,0,1,0,0,-0.008582089552238806,-0.3333333333333333,-0.005249685253115053
2024-02-20,1,1,0,0,-0.009328358208955223,-0.2222222222222222,-0.006566393816321665
2024-02-21,2,1,0,0,-0.009701492537313432,-0.2222222222222222,-0.007442665874745379
2024-02-22,3,1,0,0,-0.010447761194029851,-0.6666666666666666,-0.0077940112346861525
2024-02-23,4,1,0,0,-0.009701492537313432,0.2222222222222222,-0.006727845374580163
2024-02-24,5,0,1,0,-0.008955223880597015,0.6666666666666666,-0.006170293749817007
2024-02-25,6,0,1,0,-0.007462686567164179,0.8888888888888888,-0.0017082076785691878
2024-02-26,0,1,0,0,-0.007462686567164179,-0.2222222222222222,-0.004884955308033679
2024-02-27,1,1,0,0,1.3332089552238804,-0.3333333333333333,1.7417929488332407
2024-02-28,2,1,0,0,0.5097014925373134,-1.6666666666666667,0.9919048355996504
2024-02-29,3,1,0,0,0.5059701492537313,-1.1111111111111112,0.44948824875251486
2024-03-01,4,1,0,0,0.8652985074626866,-0.6666666666666666,1.1695944052434113
2024-03-02,5,0,1,0,0.682089552238806,0.0,0.7903133247727757
2024-03-03,6,0,1,0,0.0291044776119403,0.1111111111111111,0.05373450838837047
2024-03-04,0,1,0,0,-0.009328358208955223,-0.3333333333333333,-0.006055269971264969
