FECHA.CONEXION,dia_semana,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE.USO,NUMERO.CONEXIONES,USAGE.KB
2024-01-01,0,0,0,1,0.885850104180963,0.24242424242424243,0.7742055183993366
2024-01-02,1,1,0,0,0.5389961197270084,-0.48484848484848486,0.4573360048433414
2024-01-03,2,1,0,0,1.228212454303859,-0.48484848484848486,1.4855324355840018
2024-01-04,3,1,0,0,0.9926511871639072,-1.2121212121212122,1.0484513651898115
2024-01-05,4,1,0,0,0.9367552932662916,-1.9393939393939394,1.016665707637853
2024-01-06,5,0,1,0,2.0611610874745785,-0.9696969696969697,1.5663736464783724
2024-01-07,6,0,1,0,2.9150706808569042,-0.8484848484848485,2.8968505493759675
2024-01-08,0,0,0,1,4.577474453829741,-0.7272727272727273,7.138587286622236
2024-01-09,1,1,0,0,-0.021959101174063304,-1.696969696969697,-0.007672968223686832
2024-01-10,2,1,0,0,-0.021959101174063304,-1.3333333333333333,-0.007454604739963026
2024-01-11,3,1,0,0,-0.01646932588054748,-0.8484848484848485,-0.0018051873130815956
2024-01-12,4,1,0,0,-0.02096096021160588,-0.9696969696969697,-0.006727710080179727
2024-01-13,5,0,1,0,-0.021460030692834593,-0.8484848484848485,-0.007701001373624347
2024-01-14,6,0,1,0,1.6324595440991152,-1.2121212121212122,1.282110128967244
2024-01-15,0,1,0,0,2.629103295112852,-0.8484848484848485,1.7990974801149064
2024-01-16,1,1,0,0,2.1644686770889217,-0.9696969696969697,1.8349597478393573
2024-01-17,2,1,0,0,2.7982881882493853,-0.6060606060606061,2.7715443363938648
2024-01-18,3,1,0,0,5.516725099502177,-1.3333333333333333,6.539825761677897
2024-01-19,4,1,0,0,3.584324196184606,-1.0909090909090908,5.448139164425244
2024-01-20,5,0,1,0,1.4712597786622412,-1.2121212121212122,1.8981612220879582
2024-01-21,6,0,1,0,1.0161074997816566,-1.0909090909090908,1.316773856579454
2024-01-22,0,1,0,0,-0.017966537324233613,-0.8484848484848485,-0.003580128332809556
2024-01-23,1,1,0,0,-0.022458171655292018,-1.2121212121212122,-0.008264123420614791
2024-01-24,2,1,0,0,-0.021959101174063304,-0.6060606060606061,-0.007498867608285419
2024-01-25,3,1,0,0,-0.021959101174063304,-0.7272727272727273,-0.0073882104374794364
2024-01-26,4,1,0,0,-0.021460030692834593,-0.48484848484848486,-0.00658311804365991
2024-01-27,5,0,1,0,-0.021959101174063304,0.24242424242424243,-0.007605590301907188
2024-01-28,6,0,1,0,-0.021460030692834593,-0.48484848484848486,-0.007570180007249274
2024-01-29,0,1,0,0,-0.01996281924914846,-0.9696969696969697,-0.0053811352638829255
2024-01-30,1,1,0,0,-0.021460030692834593,-1.3333333333333333,-0.007743297003354634
2024-01-31,2,1,0,0,-0.021460030692834593,-1.5757575757575757,-0.007316898038515581
2024-02-01,3,1,0,0,-0.022458171655292018,-0.24242424242424243,-0.007928709240660657
2024-02-02,4,1,0,0,-0.021959101174063304,-0.48484848484848486,-0.00797297210898305
2024-02-03,5,0,1,0,-0.022458171655292018,-0.48484848484848486,-0.007780182726956628
2024-02-04,6,0,1,0,-0.021460030692834593,-0.12121212121212122,-0.00615622726917283
2024-02-05,0,1,0,0,-0.022458171655292018,-1.3333333333333333,-0.008164286062065394
2024-02-06,1,1,0,0,-0.021959101174063304,-1.0909090909090908,-0.00745116207242684
2024-02-07,2,1,0,0,-0.022458171655292018,-0.8484848484848485,-0.007927725621364604
2024-02-08,3,1,0,0,-0.02096096021160588,-0.6060606060606061,-0.0058857319627582064
2024-02-09,4,1,0,0,-0.021460030692834593,-0.8484848484848485,-0.007201322771229333
2024-02-10,5,0,1,0,-0.022458171655292018,-0.24242424242424243,-0.0077944452067493985
2024-02-11,6,0,1,0,-0.021460030692834593,-0.48484848484848486,-0.006994762719058164
2024-02-12,0,1,0,0,-0.02096096021160588,-1.4545454545454546,-0.006588036140140176
2024-02-13,1,1,0,0,-0.0174674668430049,-0.9696969696969697,-0.004300629467168509
2024-02-14,2,1,0,0,0.0024953524061435577,-0.8484848484848485,0.01002627738949406
2024-02-15,3,1,0,0,-0.021959101174063304,-0.9696969696969697,-0.007663623840374326
