USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
2897000.7238067375,3044317.0,147316.27619326254,0.04839058356710636
1508108.4884868993,887798.0,620310.4884868993,0.698706787452663
234402.80431518052,1531611.0,1297208.1956848195,0.8469566983292882
3421749.691985529,4035803.0,614053.3080144711,0.15215145734677116
2602155.2237779847,2882540.0,280384.77622201527,0.0972700383071927
9231760.85245287,10006768.0,775007.1475471295,0.07744829774679791
3286781.705529308,4172879.0,886097.294470692,0.21234675016234406
4258260.509705807,3475934.0,782326.5097058071,0.22506943736728233
7829701.764917226,8653516.0,823814.2350827744,0.09519994359319084
4906490.915301526,3522860.0,1383630.915301526,0.39275784882212916
1200613.1818109734,2624170.0,1423556.8181890266,0.5424788859673827
798364.8167719664,142743.0,655621.8167719664,4.593022542415155
3256670.641624009,2649265.0,607405.6416240088,0.22927326697178604
6127390.357411363,7853965.0,1726574.6425886368,0.21983477677690655
2247127.632392459,2500559.0,253431.36760754092,0.10134988520868371
794122.5623407455,688705.0,105417.56234074547,0.15306635256132228
1713151.1001478476,2262100.0,548948.8998521524,0.24267225138241122
4516372.84471216,5252761.0,736388.1552878404,0.14019068358294626
7935149.047520814,8249657.0,314507.95247918554,0.03812376108233173
4932357.371391896,5515756.0,583398.6286081038,0.1057694772227241
-34152.51520365523,116636.0,150788.51520365523,1.292812812542056
4072550.7319829147,5992327.0,1919776.2680170853,0.3203724142586153
4127525.6145143937,4843168.0,715642.3854856063,0.1477632792183972
11327341.076644821,10274205.0,1053136.076644821,0.10250292617723912
2693347.09351613,4125703.0,1432355.90648387,0.34717862785660286
4339385.539337974,4356613.0,17227.46066202596,0.0039543243023940754
2737827.833326717,2559817.0,178010.8333267169,0.06954045282405613
5554745.122772942,5921297.0,366551.8772270577,0.06190398441879502
574933.9562656388,576487.0,1553.0437343611848,0.0026939787616393515
1096587.9624174684,677698.0,418889.9624174684,0.6181071250283584
2113760.1275977055,2057168.0,56592.12759770546,0.02750972579668042
4042621.245855927,5574177.0,1531555.754144073,0.27475908177011116
5386564.690000474,6810359.0,1423794.3099995255,0.20906303324090925
3526607.273113628,4843168.0,1316560.726886372,0.2718387482916909
210001.12553936103,261514.0,51512.87446063897,0.19697941395351287
4355088.690297946,5184782.0,829693.3097020537,0.16002472422216665
4724198.45372187,5740861.0,1016662.5462781303,0.177092346649419
4709678.706925096,5107101.0,397422.293074904,0.07781759026792381
608968.0418000298,1372133.0,763164.9581999702,0.556188764645971
5503867.854804988,6828852.0,1324984.145195012,0.19402736290009095
3588909.061334431,3739294.0,150384.93866556883,0.04021746850222765
