USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
726706.8318238046,1146401.5831740443,419694.7513502396,0.3660974980409831
2033239.959391291,2739913.04305598,706673.083664689,0.2579180698656394
1299055.2281492802,1875117.6694768472,576062.441327567,0.3072140221942908
1005919.4072293539,1059128.5885001575,53209.18127080356,0.050238641321308876
821568.0349269542,752964.5512204061,68603.48370654811,0.09111117328877633
773540.7389062408,1049218.204282484,275677.4653762432,0.26274559881923454
4238915.145298762,4460947.859982908,222032.71468414553,0.04977254199178115
1007978.9243866847,938061.0792142444,69917.84517244028,0.07453442715159457
793656.3224380955,1455911.5499620596,662255.2275239641,0.4548732562367695
1015320.5256805135,1692467.9307582472,677147.4050777337,0.4000946740387353
-181203.8126995829,268551.4453056451,449755.258005228,1.6747452522303512
1051701.4367222057,1871894.9670853044,820193.5303630987,0.43816215374530765
-80888.98211092339,268937.8354173985,349826.8175283219,1.3007720426744032
1963413.6862674665,2610525.6147961784,647111.9285287119,0.2478856843468423
-3446.488948771381,-43047.11668103689,39600.62773226551,-0.9199368223821218
724659.7717834674,814916.4620032572,90256.69021978986,0.11075575771032725
-177609.2219555229,626856.217422511,804465.4393780339,1.283333270085142
250455.23178948904,108011.5753601304,142443.65642935864,1.3187813987012538
528640.4857903492,556157.2699476436,27516.78415729443,0.049476624048958036
237121.7601697808,364166.28920300666,127044.52903322584,0.34886405688804467
773622.3864285771,339755.83281858976,433866.5536099874,1.2769951585839217
659865.6958769675,266800.15823156317,393065.53764540434,1.4732582628539972
138918.09363775514,100582.44223847298,38335.65139928216,0.38113661337026766
615528.099834434,-226161.56783134048,841689.6676657745,-3.721629964528115
628456.0475441166,155493.6986066189,472962.3489374977,3.0416817734462525
1107690.2038804782,616738.0179825702,490952.18589790794,0.7960465733957443
1177026.8984704858,631616.1258802724,545410.7725902135,0.8635162248748541
2284498.1542282347,890152.8825472279,1394345.2716810068,1.5664110053668545
132398.39197823952,-207870.69537901715,340269.0873572567,-1.6369266804867968
193072.95075707033,-240828.72761397716,433901.6783710475,-1.8017023245937076
574203.3098077612,-149110.15805972856,723313.4678674898,-4.850866482065927
5237344.349658701,3215044.431907866,2022299.9177508345,0.6290114990886035
1613182.8491619634,309603.8282330382,1303579.0209289254,4.210474490476016
1843656.8977002748,1121675.7489146285,721981.1487856463,0.6436629743348377
1348756.7643372498,-60933.845962418476,1409690.6102996683,-23.134771620506413
236418.97439181898,-233893.54725680454,470312.5216486235,-2.0107973356453552
450649.1061522074,-153476.36632254114,604125.4724747485,-3.93627688060543
1149060.2885154102,-197995.8172797209,1347056.105795131,-6.803457387648052
593672.200943178,23854.764722654363,569817.4362205237,23.886944300036635
4000134.745575855,3266586.784220563,733547.9613552922,0.22456098974585284
1282857.4236201788,-40749.66196250357,1323607.0855826824,-32.48142492079124
2029019.4783330883,227029.12845855218,1801990.349874536,7.9372649761262615
844268.2190997906,325147.15370151564,519121.0653982749,1.5965726886689184
1465479.0125657544,875255.9772927378,590223.0352730165,0.6743433356475219
1647764.7630163762,197511.01251579577,1450253.7505005803,7.342647541663519
1400888.424895303,285052.39167271135,1115836.0332225917,3.914494548439928
1122530.1387191648,-100025.03799826337,1222555.176717428,-12.222491499964779
2921175.6226448114,562158.8482510124,2359016.774393799,4.196352653228118
4249720.3301208075,1930725.4723437484,2318994.857777059,1.201100255315937
5493182.31793019,3328954.3254479486,2164227.9924822412,0.6501224651650995
2268383.8618364846,304064.8737661741,1964318.9880703106,6.460197009079293
1744340.6167802892,304064.8737661741,1440275.7430141151,4.736738332102403
1050172.120923411,-214946.8559120996,1265118.9768355107,-5.885729156014586
1997746.4087201336,440683.01860375993,1557063.3901163735,3.5332956442245096
2519469.5912869396,331501.704593459,2187967.8866934804,6.600170847919832
3942382.107500285,914103.8479879381,3028278.2595123467,3.3128383237615533
2275714.8770808736,5293.419192103553,2270421.45788877,428.91397327377103
