USAGE_KB_predicho,USAGE_KB_real,error_absoluto,error_relativo
785352.9357695095,3854370.0,3069017.0642304905,0.7962435013323813
1028017.3286536047,1829547.0,801529.6713463953,0.4381028043260956
896829.8167014099,1454440.0,557610.1832985901,0.3833847964155208
743809.1877561935,447163.0,296646.18775619345,0.6633960943910687
647975.6634014142,746825.0,98849.33659858583,0.13235943708176057
1117943.1306533236,2503240.0,1385296.8693466764,0.5534015393436812
1100906.1738292717,406090.0,694816.1738292717,1.7109906026478654
571393.3483171654,1126685.0,555291.6516828346,0.49285439291624067
285925.85842414433,401733.0,115807.14157585567,0.28826892880558896
934807.6916349578,526001.0,408806.6916349578,0.7771975559646422
709741.757503077,463926.0,245815.75750307704,0.5298598429557236
1277086.9306442174,2675507.0,1398420.0693557826,0.5226747937328449
925112.7468526016,894436.0,30676.746852601646,0.03429730785947977
1197437.0752587703,9732624.0,8535186.924741229,0.8769666766887562
834993.5144443064,819901.0,15092.514444306376,0.018407727816292914
779194.9687728927,459541.0,319653.9687728927,0.6955940139680523
1309502.9665800747,1173187.0,136315.96658007475,0.11619287170764316
850234.4767624636,313052.0,537182.4767624636,1.715952866496504
1243498.8009500098,2324013.0,1080514.1990499902,0.46493466217701457
1169708.4329949091,1617908.0,448199.5670050909,0.2770241367278553
1035892.6802924045,1418632.0,382739.3197075955,0.26979464703150324
1026805.2177323233,615136.0,411669.21773232333,0.6692328488859753
621226.3883103865,1084280.0,463053.61168961355,0.42706091755783887
656499.0751033855,140328.0,516171.0751033855,3.6783184760232133
845694.3729327554,527358.0,318336.3729327554,0.6036437731725989
876089.5496244363,214957.0,661132.5496244363,3.075650244581178
918848.5980453996,1497064.0,578215.4019546004,0.3862329212075104
991950.4399009082,2695085.0,1703134.5600990918,0.6319409443854617
797037.2454820676,189694.0,607343.2454820676,3.2016998190879393
678635.39620699,324932.0,353703.39620699,1.0885458994712431
1225793.3914855616,2744585.0,1518791.6085144384,0.5533775082624289
1504296.4712139769,5879643.0,4375346.528786023,0.7441517331555714
1603367.5657091248,3911760.0,2308392.434290875,0.5901160690560963
1207914.413260094,1221311.0,13396.58673990611,0.010969021600481868
1088280.6255474123,1446840.0,358559.3744525877,0.24782240914861883
950429.3393764747,950412.0,17.33937647473067,1.8244063074467358e-05
1057610.7581805682,3147450.0,2089839.2418194318,0.6639785355825928
1134152.8236151705,908536.0,225616.82361517055,0.24833008666158585
1060920.9307821216,2005167.0,944246.0692178784,0.4709064478010452
883594.619152033,759086.0,124508.619152033,0.1640243913759877
1098061.8466061912,1628004.0,529942.1533938088,0.3255164934446161
1432782.7347583752,3152638.0,1719855.2652416248,0.5455289396504213
1267422.9855165046,2627028.0,1359605.0144834954,0.5175449269986827
1142926.7262949524,1674576.0,531649.2737050476,0.31748291729073363
1023897.7007087464,614317.0,409580.70070874644,0.6667253237477498
1184555.3350110922,1671384.0,486828.66498890775,0.2912727805153739
1195510.6231965623,1020005.0,175505.6231965623,0.17206349301872273
1493792.6249020044,2570278.0,1076485.3750979956,0.41882060037785623
986192.087042517,631968.0,354224.087042517,0.5605095306131276
915788.7068349957,1062075.0,146286.29316500435,0.13773631162112313
1050234.6834695584,8932724.0,7882489.316530442,0.8824283965932948
1190183.3984958516,396741.0,793442.3984958516,1.9999001829804621
763056.02288117,36071.0,726985.02288117,20.15427969507832
731421.0950636998,11361.0,720060.0950636998,63.37999252387112
1039516.1209530206,2482846.0,1443329.8790469794,0.5813207420222516
1194475.6576289264,2859059.0,1664583.3423710736,0.5822137082064671
1128209.4725393539,2034794.0,906584.5274606461,0.44554118375651103
977723.5900506305,1628788.0,651064.4099493695,0.3997232358964884
1111411.0627872515,2340857.0,1229445.9372127485,0.5252118934273852
1400922.4938434763,6436224.0,5035301.506156524,0.7823378282291796
1466503.6580177334,1492241.0,25737.341982266633,0.017247443263029655
1244360.7266789484,1138298.0,106062.72667894838,0.0931765905579632
1144655.8595061,834306.0,310349.85950609995,0.37198564975692366
759414.1816682896,4277630.0,3518215.8183317105,0.8224684739754748
939182.0829082511,1224784.0,285601.9170917489,0.23318553891277882
1376261.5422275367,1363553.0,12708.542227536673,0.009320167406427673
1345046.247847742,1094797.0,250249.24784774194,0.22858050199967841
1177299.7156904356,486671.0,690628.7156904356,1.4190874650234668
1273913.100757256,1077938.0,195975.10075725592,0.18180554053874706
1051661.320459241,674597.0,377064.32045924105,0.5589475204592387
1147527.6989992484,1056738.0,90789.69899924845,0.08591505084443679
1097225.4853502852,1658392.0,561166.5146497148,0.3383798973039636
1063378.2489760467,1258655.0,195276.75102395331,0.1551471618703722
1178990.3506952962,1654554.0,475563.6493047038,0.2874270947365295
1270325.5003225596,923850.0,346475.5003225596,0.37503436740007534
1142143.6340007328,1685760.0,543616.3659992672,0.3224755398154347
1023412.3926943749,282761.0,740651.3926943749,2.619354835689416
671424.3829453402,589423.0,82001.38294534024,0.1391214508855953
394802.84908595245,237965.0,156837.84908595245,0.6590794826380033
955537.5369608122,1413779.0,458241.46303918783,0.3241252437892965
1218516.7636722946,1058568.0,159948.76367229456,0.15109918651640195
1249615.824130238,2072171.0,822555.175869762,0.39695332859583593
1095362.517607558,2281093.0,1185730.482392442,0.5198080404404564
790162.6910973585,282996.0,507166.6910973585,1.7921337796200598
1410894.411482309,1093700.0,317194.411482309,0.29001957710735027
967914.6761901143,565027.0,402887.67619011435,0.7130414585322725
1146353.4867381325,1025807.0,120546.48673813255,0.11751380789771619
1136965.0089344205,2208229.0,1071263.9910655795,0.4851235950010526
