FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-09-18,2,1,0,0,170.9,3,1493645
2024-09-19,3,1,0,0,528.9,33,4452625
2024-09-20,4,1,0,0,465.1,31,5635712
2024-09-21,5,0,1,0,642.5,44,6787853
2024-09-22,6,0,1,0,277.8,33,3011343
2024-09-23,0,1,0,0,645.1,23,4947251
2024-09-24,1,1,0,0,227.2,19,2280726
2024-09-25,2,1,0,0,139.4,19,2198101
2024-09-26,3,1,0,0,378.1,50,4900166
2024-09-27,4,1,0,0,348.4,52,4202617
2024-09-28,5,0,1,0,349.2,48,3756918
2024-09-29,6,0,1,0,467.5,41,5429747
2024-09-30,0,1,0,0,337,31,3033905
2024-10-01,1,1,0,0,93.5,11,740325
2024-10-02,2,1,0,0,463.7,67,3207624
2024-10-03,3,1,0,0,462.2,62,3953247
2024-10-04,4,1,0,0,347.3,61,3473765
2024-10-05,5,0,1,0,347.4,61,4167144
2024-10-06,6,0,1,0,400.8,58,6152767
2024-10-07,0,1,0,0,78.2,36,1012500
2024-10-08,1,1,0,0,0.1,23,1431
2024-10-09,2,1,0,0,15.4,68,161101
2024-10-10,3,1,0,0,40.5,62,436993
2024-10-11,4,1,0,0,124.9,64,1562153
2024-10-12,5,0,1,0,61,61,912556
2024-10-13,6,0,1,0,119.7,52,1648812
2024-10-14,0,0,0,1,174.7,43,2168241
2024-10-15,1,1,0,0,59.4,19,610385
2024-10-16,2,1,0,0,74.1,62,862562
2024-10-17,3,1,0,0,65.3,80,590889
2024-10-18,4,1,0,0,145.1,77,1515913
2024-10-19,5,0,1,0,51.5,68,716582
2024-10-20,6,0,1,0,461.6,49,4409475
2024-10-21,0,1,0,0,161.9,40,2872923
2024-10-22,1,1,0,0,82.9,10,1325220
2024-10-23,2,1,0,0,163.8,40,2466397
2024-10-24,3,1,0,0,451,54,6739828
2024-10-25,4,1,0,0,197.9,64,3266338
2024-10-26,5,0,1,0,32.4,70,440114
2024-10-27,6,0,1,0,0.9,83,11093
2024-10-28,0,1,0,0,14.82,41,89236
2024-10-29,1,1,0,0,147.47,56,934917
2024-10-30,2,1,0,0,36.28,38,177756
2024-10-31,3,1,0,0,868.95,61,4076668
2024-11-01,4,1,0,0,730.69,43,4040656
2024-11-02,5,0,1,0,688.26,34,4276679
2024-11-03,6,0,1,0,0.69,20,4041
2024-11-04,0,0,0,1,0.24,13,1594
2024-11-05,1,1,0,0,9.52,88,69491
2024-11-06,2,1,0,0,136.09,77,852131
2024-11-07,3,1,0,0,92.47,85,822391
2024-11-08,4,1,0,0,144.68,82,1789214
2024-11-09,5,0,1,0,211.19,55,3516563
2024-11-10,6,0,1,0,102.47,28,1985032
2024-11-11,0,0,0,1,30.52,29,536074
2024-11-12,1,1,0,0,467.77,101,8941289
2024-11-13,2,1,0,0,590.63,125,9568830
2024-11-14,3,1,0,0,360.8,103,6926263
2024-11-15,4,1,0,0,315.53,107,5747881
2024-11-16,5,0,1,0,354.8,55,6532963
2024-11-17,6,0,1,0,62.87,35,1080158
2024-11-18,0,1,0,0,904.82,111,14544238
2024-11-19,1,1,0,0,661.89,108,10574456
2024-11-20,2,1,0,0,301.18,109,5747388
2024-11-21,3,1,0,0,104.45,100,1885997
2024-11-22,4,1,0,0,379,114,7651142
2024-11-23,5,0,1,0,271.27,55,5198734
2024-11-24,6,0,1,0,16.49,34,122107
2024-11-25,0,1,0,0,1172.2,116,4820907
2024-11-26,1,1,0,0,50.87,24,400648
2024-11-27,2,1,0,0,260.77,89,5064339
2024-11-28,3,1,0,0,273.08,106,5749870
2024-11-29,4,1,0,0,219.32,108,4874331
2024-11-30,5,0,1,0,208.78,83,4758814
2024-12-01,6,0,1,0,19.24,32,464971
2024-12-02,0,1,0,0,506.58,90,10570330
2024-12-03,1,1,0,0,219.12,109,4091105
2024-12-04,2,1,0,0,146.42,101,3381840
2024-12-05,3,1,0,0,212.08,105,4865516
2024-12-06,4,1,0,0,745.78,93,16767799
2024-12-07,5,0,1,0,523.61,72,10742008
2024-12-08,6,0,0,1,515.92,47,13700763
2024-12-09,0,1,0,0,277.31,99,7479099
2024-12-10,1,1,0,0,607.03,135,18383297
2024-12-11,2,1,0,0,179,105,5397218
2024-12-12,3,1,0,0,818.94,115,28101672
2024-12-13,4,1,0,0,749.8,117,25437768
2024-12-14,5,0,1,0,73.68,61,2238236
2024-12-15,6,0,1,0,5.26,40,155726
2024-12-16,0,1,0,0,796.35,125,26483304
2024-12-17,1,1,0,0,153,108,4701167
2024-12-18,2,1,0,0,137,109,4337473
2024-12-19,3,1,0,0,902,113,25660577
2024-12-20,4,1,0,0,207,122,6284695
2024-12-21,5,0,1,0,67.1,65,1750004
2024-12-22,6,0,1,0,314,53,10071859
2024-12-23,0,1,0,0,110,116,2759907
2024-12-24,1,1,0,0,502,49,11989232
