FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,75.7,19.0,2103589.0
2024-01-02,1,1,0,0,106.68,20.0,2866104.0
2024-01-03,2,1,0,0,30.84,20.0,1170624.0
2024-01-04,3,1,0,0,17.15,18.0,568784.0
2024-01-05,4,1,0,0,0.39,16.0,13073.0
2024-01-06,5,0,1,0,0.63,17.0,14991.0
2024-01-07,6,0,1,0,0.16,19.0,5359.0
2024-01-08,0,0,0,1,0.16,21.0,7334.0
2024-01-09,1,1,0,0,0.16,20.0,7090.0
2024-01-10,2,1,0,0,0.1,17.0,3038.0
2024-01-11,3,1,0,0,0.06,16.0,2110.0
2024-01-12,4,1,0,0,0.06,18.0,2370.0
2024-01-13,5,0,1,0,0.54,18.0,15095.0
2024-01-14,6,0,1,0,0.06,16.0,1771.0
2024-01-15,0,1,0,0,0.1,11.0,2290.0
2024-01-16,1,1,0,0,0.03,10.0,863.0
2024-01-17,2,1,0,0,0.07,9.0,2449.0
2024-01-18,3,1,0,0,0.0,13.0,561.0
2024-01-19,4,1,0,0,0.07,13.0,2734.0
2024-01-20,5,0,1,0,0.03,10.0,1069.0
2024-01-21,6,0,1,0,0.0,11.0,343.0
2024-01-22,0,1,0,0,0.06,13.0,1972.0
2024-01-23,1,1,0,0,0.22,19.0,7306.0
2024-01-24,2,1,0,0,0.06,17.0,2141.0
2024-01-25,3,1,0,0,0.03,15.0,1266.0
2024-01-26,4,1,0,0,0.0,11.0,417.0
2024-01-27,5,0,1,0,0.03,14.0,1238.0
2024-01-28,6,0,1,0,0.19,15.0,5739.0
2024-01-29,0,1,0,0,0.07,16.0,2672.0
2024-01-30,1,1,0,0,0.13,16.0,3787.0
2024-01-31,2,1,0,0,0.1,19.0,3083.0
2024-02-01,3,1,0,0,0.23,17.0,9969.0
2024-02-02,4,1,0,0,0.29,14.0,8403.0
2024-02-03,5,0,1,0,0.03,13.0,1451.0
2024-02-04,6,0,1,0,0.03,18.0,1765.0
2024-02-05,0,1,0,0,0.06,19.0,2822.0
2024-02-06,1,1,0,0,0.1,17.0,5147.0
2024-02-07,2,1,0,0,0.06,17.0,2589.0
2024-02-08,3,1,0,0,0.2,17.0,8050.0
2024-02-09,4,1,0,0,0.1,17.0,3138.0
2024-02-10,5,0,1,0,0.17,15.0,7423.0
2024-02-11,6,0,1,0,0.06,17.0,2366.0
2024-02-12,0,1,0,0,0.35,19.0,11853.0
2024-02-13,1,1,0,0,0.28,20.0,8010.0
2024-02-14,2,1,0,0,0.19,17.0,4171.0
2024-02-15,3,1,0,0,0.07,15.0,2873.0
2024-02-16,4,1,0,0,0.1,17.0,3503.0
2024-02-17,5,0,1,0,1.08,19.0,35694.0
2024-02-18,6,0,1,0,0.19,18.0,7862.0
2024-02-19,0,1,0,0,0.26,18.0,11893.0
2024-02-20,1,1,0,0,0.29,17.0,11573.0
2024-02-21,2,1,0,0,0.0,18.0,269.0
2024-02-22,3,1,0,0,0.06,17.0,2638.0
2024-02-23,4,1,0,0,0.06,17.0,2404.0
2024-02-24,5,0,1,0,0.3,13.0,11189.0
2024-02-25,6,0,1,0,0.07,15.0,3422.0
2024-02-26,0,1,0,0,0.03,14.0,1644.0
2024-02-27,1,1,0,0,0.16,18.0,6023.0
2024-02-28,2,1,0,0,1.76,17.0,91468.0
2024-02-29,3,1,0,0,0.03,18.0,1067.0
2024-03-01,4,1,0,0,0.07,15.0,2414.0
2024-03-02,5,0,1,0,0.06,18.0,2149.0
2024-03-03,6,0,1,0,0.29,19.0,12815.0
2024-03-04,0,1,0,0,0.07,16.0,2944.0
2024-03-05,1,1,0,0,0.03,14.0,731.0
2024-03-06,2,1,0,0,0.03,17.0,1320.0
2024-03-07,3,1,0,0,0.06,19.0,2095.0
2024-03-08,4,1,0,0,0.09,20.0,3010.0
2024-03-09,5,0,1,0,0.03,21.0,1382.0
2024-03-10,6,0,1,0,0.06,26.0,1487.0
2024-03-11,0,1,0,0,0.12,24.0,3717.0
2024-03-12,1,1,0,0,0.13,22.0,3874.0
2024-03-13,2,1,0,0,0.98,16.0,23191.0
2024-03-14,3,1,0,0,0.06,14.0,2189.0
2024-03-15,4,1,0,0,0.03,15.0,1587.0
2024-03-16,5,0,1,0,0.06,19.0,1932.0
2024-03-17,6,0,1,0,0.06,19.0,2227.0
2024-03-18,0,1,0,0,0.03,18.0,700.0
2024-03-19,1,1,0,0,0.06,17.0,1616.0
2024-03-20,2,1,0,0,0.22,18.0,4346.0
2024-03-21,3,1,0,0,0.03,17.0,1073.0
2024-03-22,4,1,0,0,0.1,17.0,2729.0
2024-03-23,5,0,1,0,0.16,18.0,3665.0
2024-03-24,6,0,1,0,1.3,16.0,37107.0
2024-03-25,0,0,0,1,0.19,14.0,4380.0
2024-03-26,1,1,0,0,0.32,15.0,7704.0
2024-03-27,2,1,0,0,0.09,19.0,2369.0
2024-03-28,3,0,0,1,0.09,17.0,1907.0
2024-03-29,4,0,0,1,0.03,16.0,1467.0
2024-03-30,5,0,1,0,0.31,20.0,6159.0
2024-03-31,6,0,1,0,0.19,20.0,4290.0
2024-04-01,0,1,0,0,0.06,14.0,1801.0
2024-04-02,1,1,0,0,0.0,14.0,185.0
2024-04-03,2,1,0,0,0.13,18.0,3381.0
2024-04-04,3,1,0,0,0.06,20.0,2724.0
2024-04-05,4,1,0,0,0.03,16.0,1431.0
2024-04-06,5,0,1,0,0.03,16.0,937.0
2024-04-07,6,0,1,0,0.1,16.0,3791.0
2024-04-08,0,1,0,0,0.03,19.0,373.0
2024-04-09,1,1,0,0,0.09,18.0,2047.0
2024-04-10,2,1,0,0,0.12,20.0,1547.0
2024-04-11,3,1,0,0,0.28,17.0,3798.0
2024-04-12,4,1,0,0,0.03,15.0,758.0
2024-04-13,5,0,1,0,0.03,15.0,920.0
2024-04-14,6,0,1,0,0.13,15.0,3090.0
2024-04-15,0,1,0,0,0.12,17.0,1538.0
2024-04-16,1,1,0,0,0.12,18.0,1860.0
2024-04-17,2,1,0,0,0.12,18.0,1355.0
2024-04-18,3,1,0,0,0.09,15.0,810.0
2024-04-19,4,1,0,0,0.15,19.0,1906.0
2024-04-20,5,0,1,0,5.3,21.0,132562.0
2024-04-21,6,0,1,0,0.09,16.0,1610.0
2024-04-22,0,1,0,0,0.03,14.0,357.0
2024-04-23,1,1,0,0,9.59,16.0,523840.0
2024-04-24,2,1,0,0,5.72,18.0,316573.0
2024-04-25,3,1,0,0,46.6,15.0,1700228.0
2024-04-26,4,1,0,0,3.05,13.0,94427.0
2024-04-27,5,0,1,0,0.27,10.0,10295.0
2024-04-28,6,0,1,0,1.74,11.0,39980.0
2024-04-29,0,1,0,0,97.61,18.0,2487772.0
2024-04-30,1,1,0,0,213.07,24.0,4353140.0
2024-05-01,2,0,0,1,0.37,27.0,6060.0
2024-05-02,3,1,0,0,0.37,24.0,6254.0
2024-05-03,4,1,0,0,0.34,24.0,4976.0
2024-05-04,5,0,1,0,0.06,20.0,1739.0
2024-05-05,6,0,1,0,0.34,23.0,6723.0
2024-05-06,0,1,0,0,43.94,21.0,683534.0
2024-05-07,1,1,0,0,9.74,19.0,190380.0
2024-05-08,2,1,0,0,59.74,12.0,1474538.0
2024-05-09,3,1,0,0,0.03,11.0,1063.0
2024-05-10,4,1,0,0,0.06,16.0,1848.0
2024-05-11,5,0,1,0,0.22,23.0,5133.0
2024-05-12,6,0,1,0,0.4,23.0,5509.0
2024-05-13,0,0,0,1,0.19,20.0,3459.0
2024-05-14,1,1,0,0,0.43,15.0,3095.0
2024-05-15,2,1,0,0,7.88,17.0,156515.0
2024-05-16,3,1,0,0,0.51,17.0,13367.0
2024-05-17,4,1,0,0,0.13,21.0,4403.0
2024-05-18,5,0,1,0,0.16,22.0,5833.0
2024-05-19,6,0,1,0,0.13,21.0,5179.0
2024-05-20,0,1,0,0,0.19,18.0,4135.0
2024-05-21,1,1,0,0,0.06,15.0,1888.0
2024-05-22,2,1,0,0,0.89,15.0,7425.0
2024-05-23,3,1,0,0,0.19,17.0,2923.0
2024-05-24,4,1,0,0,0.15,19.0,2128.0
2024-05-25,5,0,1,0,0.16,17.0,3550.0
2024-05-26,6,0,1,0,0.03,16.0,926.0
2024-05-27,0,1,0,0,0.09,16.0,2229.0
2024-05-28,1,1,0,0,0.06,16.0,1631.0
2024-05-29,2,1,0,0,0.09,16.0,1251.0
2024-05-30,3,1,0,0,0.23,17.0,8432.0
2024-05-31,4,1,0,0,0.09,18.0,2789.0
2024-06-01,5,0,1,0,0.03,17.0,1494.0
2024-06-02,6,0,1,0,0.09,16.0,2489.0
2024-06-03,0,0,0,1,0.25,17.0,5555.0
2024-06-04,1,1,0,0,0.12,17.0,1862.0
2024-06-05,2,1,0,0,0.52,16.0,4756.0
2024-06-06,3,1,0,0,5.35,12.0,1413321.0
2024-06-07,4,1,0,0,8.51,8.0,1497999.0
2024-06-08,5,0,1,0,0.13,7.0,1185.0
2024-06-09,6,0,1,0,31.19,9.0,292962.0
2024-06-10,0,0,0,1,57.79,11.0,997171.0
2024-06-11,1,1,0,0,63.72,9.0,1238172.0
2024-06-12,2,1,0,0,3.84,12.0,88836.0
2024-06-13,3,1,0,0,383323.82,13.0,6563.0
2024-06-14,4,1,0,0,628291.22,12.0,6968.0
2024-06-15,5,0,1,0,33239.72,11.0,6176.0
2024-06-16,6,0,1,0,135350.11,14.0,2516.0
2024-06-17,0,1,0,0,0.12,16.0,2279.0
2024-06-18,1,1,0,0,0.54,12.0,11027.0
2024-06-19,2,1,0,0,0.19,11.0,3895.0
2024-06-20,3,1,0,0,0.62,17.0,9942.0
2024-06-21,4,1,0,0,0.12,20.0,2302.0
2024-06-22,5,0,1,0,0.09,19.0,1847.0
2024-06-23,6,0,1,0,9.53,18.0,79844.0
2024-06-24,0,1,0,0,42.34,16.0,712247.0
2024-06-25,1,1,0,0,228.51,13.0,2976506.0
2024-06-26,2,1,0,0,124.29,11.0,1546681.0
2024-06-27,3,1,0,0,80.51,14.0,879495.0
2024-06-28,4,1,0,0,90.42,16.0,1686940.0
2024-06-29,5,0,1,0,10.84,14.0,203828.0
2024-06-30,6,0,1,0,42.08,14.0,630923.0
2024-07-01,0,0,0,1,108.26,16.0,2479269.0
2024-07-02,1,1,0,0,172.06,21.0,5086257.0
2024-07-03,2,1,0,0,158.0,21.0,4247747.0
2024-07-04,3,1,0,0,38.17,21.0,970684.0
2024-07-05,4,1,0,0,124.05,20.0,3370762.0
2024-07-06,5,0,1,0,18.89,21.0,508549.0
2024-07-07,6,0,1,0,44.93,18.0,1256104.0
2024-07-08,0,1,0,0,41.66,15.0,742469.0
2024-07-09,1,1,0,0,13.98,16.0,260546.0
2024-07-10,2,1,0,0,0.45,20.0,10077.0
2024-07-11,3,1,0,0,0.24,17.0,5574.0
2024-07-12,4,1,0,0,0.12,16.0,2501.0
2024-07-13,5,0,1,0,0.08,17.0,1816.0
2024-07-14,6,0,1,0,0.08,20.0,1713.0
2024-07-15,0,1,0,0,0.23,22.0,4155.0
2024-07-16,1,1,0,0,0.16,21.0,3253.0
2024-07-17,2,1,0,0,0.14,20.0,2012.0
2024-07-18,3,1,0,0,214.69,19.0,4126751.0
2024-07-19,4,1,0,0,202.38,23.0,4686400.0
2024-07-20,5,0,0,1,98.37,23.0,2465246.0
2024-07-21,6,0,1,0,142.72,22.0,3018886.0
2024-07-22,0,1,0,0,193.95,17.0,4306537.0
2024-07-23,1,1,0,0,86.67,17.0,1918287.0
2024-07-24,2,1,0,0,158.53,16.0,3205831.0
2024-07-25,3,1,0,0,101.52,20.0,2070071.0
2024-07-26,4,1,0,0,299.09,23.0,7313450.0
2024-07-27,5,0,1,0,75.88,24.0,1441579.0
2024-07-28,6,0,1,0,60.81,23.0,937510.0
2024-07-29,0,1,0,0,104.7,27.0,2124378.0
2024-07-30,1,1,0,0,60.0,27.0,1332810.0
2024-07-31,2,1,0,0,88.91,24.0,1738104.0
2024-08-01,3,1,0,0,114.56,24.0,2485424.0
2024-08-02,4,1,0,0,126.14,24.0,2462058.0
2024-08-03,5,0,1,0,0.23,23.0,3705.0
2024-08-04,6,0,1,0,0.19,19.0,3812.0
2024-08-05,0,1,0,0,0.19,18.0,4250.0
2024-08-06,1,1,0,0,0.07,19.0,2412.0
2024-08-07,2,0,0,1,0.05,19.0,1397.0
2024-08-08,3,1,0,0,0.02,21.0,578.0
2024-08-09,4,1,0,0,0.42,21.0,7373.0
2024-08-10,5,0,1,0,19.85,24.0,341671.0
2024-08-11,6,0,1,0,51.45,24.0,963660.0
2024-08-12,0,1,0,0,73.31,25.0,1117807.0
2024-08-13,1,1,0,0,48.02,23.0,1358839.0
2024-08-14,2,1,0,0,104.12,24.0,2530622.0
2024-08-15,3,1,0,0,152.03,26.0,3286088.0
2024-08-16,4,1,0,0,351.42,25.0,8337841.0
2024-08-17,5,0,1,0,43.25,25.0,965757.0
2024-08-18,6,0,1,0,0.73,25.0,15713.0
2024-08-19,0,0,0,1,0.24,26.0,5724.0
2024-08-20,1,1,0,0,0.68,26.0,9010.0
2024-08-21,2,1,0,0,0.42,22.0,4705.0
2024-08-22,3,1,0,0,0.11,13.0,1365.0
2024-08-23,4,1,0,0,6.83,9.0,1352190.0
2024-08-24,5,0,1,0,5.35,10.0,1176148.0
2024-08-25,6,0,1,0,7.56,10.0,1662535.0
2024-08-26,0,1,0,0,6.42,10.0,1412822.0
2024-08-27,1,1,0,0,7.83,10.0,1722764.0
2024-08-28,2,1,0,0,10.47,10.0,2302237.0
2024-08-29,3,1,0,0,10.79,10.0,2374171.0
2024-08-30,4,1,0,0,9.46,10.0,2081475.0
2024-08-31,5,0,1,0,7.82,10.0,1720595.0
2024-09-01,6,0,1,0,7.51,10.0,1651955.0
2024-09-02,0,1,0,0,8.67,10.0,1906395.0
2024-09-03,1,1,0,0,7.8,10.0,1714737.0
2024-09-04,2,1,0,0,8.16,10.0,1794332.0
2024-09-05,3,1,0,0,7.93,10.0,1743912.0
2024-09-06,4,1,0,0,7.77,10.0,1708601.0
2024-09-07,5,0,1,0,7.05,10.0,1550388.0
2024-09-08,6,0,1,0,6.87,10.0,1511706.0
2024-09-09,0,1,0,0,6.36,10.0,1399077.0
2024-09-10,1,1,0,0,6.36,10.0,1398641.0
2024-09-11,2,1,0,0,6.23,10.0,1369756.0
2024-09-12,3,1,0,0,5.6,11.0,1354335.0
2024-09-13,4,1,0,0,5.86,11.0,1417273.0
2024-09-14,5,0,1,0,5.46,11.0,1320318.0
2024-09-15,6,0,1,0,5.38,11.0,1302005.0
2024-09-16,0,1,0,0,5.45,11.0,1318389.0
2024-09-17,1,1,0,0,5.25,11.0,1270235.0
2024-09-18,2,1,0,0,5.01,11.0,1211212.0
2024-09-19,3,1,0,0,5.03,11.0,1215880.0
2024-09-20,4,1,0,0,5.06,11.0,1225329.0
2024-09-21,5,0,1,0,4.47,11.0,1080811.0
2024-09-22,6,0,1,0,4.5,11.0,1087569.0
2024-09-23,0,1,0,0,5.15,11.0,1247222.0
2024-09-24,1,1,0,0,5.46,11.0,1321813.0
2024-09-25,2,1,0,0,5.4,11.0,1306280.0
2024-09-26,3,1,0,0,5.8,11.0,1402558.0
2024-09-27,4,1,0,0,7.11,11.0,1720392.0
2024-09-28,5,0,1,0,7.83,11.0,1895508.0
2024-09-29,6,0,1,0,7.69,11.0,1860744.0
2024-09-30,0,1,0,0,8.58,11.0,2076998.0
2024-10-01,1,1,0,0,8.26,11.0,1997684.0
2024-10-02,2,1,0,0,7.38,11.0,1786447.0
