FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,0.07,1.0,1279.0
2024-01-02,1,1,0,0,42.77,6.0,1059531.0
2024-01-03,2,1,0,0,4.14,10.0,1022230.0
2024-01-04,3,1,0,0,3.57,11.0,971297.0
2024-01-05,4,1,0,0,10.84,19.0,372015.0
2024-01-06,5,0,1,0,20.49,27.0,510057.0
2024-01-07,6,0,1,0,123.97,26.0,4002018.0
2024-01-08,0,0,0,1,30.72,22.0,1511378.0
2024-01-09,1,1,0,0,120.85,22.0,4944787.0
2024-01-10,2,1,0,0,83.06,25.0,3194498.0
2024-01-11,3,1,0,0,5.78,24.0,3428632.0
2024-01-12,4,1,0,0,6.12,24.0,3628666.0
2024-01-13,5,0,1,0,5.97,23.0,3392734.0
2024-01-14,6,0,1,0,7.36,23.0,4181200.0
2024-01-15,0,1,0,0,4.53,23.0,2575221.0
2024-01-16,1,1,0,0,4.81,23.0,2732187.0
2024-01-17,2,1,0,0,4.84,23.0,2753635.0
2024-01-18,3,1,0,0,4.76,22.0,2586229.0
2024-01-19,4,1,0,0,4.8,22.0,2609259.0
2024-01-20,5,0,1,0,4.41,22.0,2395548.0
2024-01-21,6,0,1,0,4.79,22.0,2602498.0
2024-01-22,0,1,0,0,3.09,22.0,1681696.0
2024-01-23,1,1,0,0,3.57,21.0,1850635.0
2024-01-24,2,1,0,0,3.64,20.0,1799129.0
2024-01-25,3,1,0,0,15.37,27.0,727920.0
2024-01-26,4,1,0,0,144.06,28.0,6322359.0
2024-01-27,5,0,1,0,25.53,30.0,1016294.0
2024-01-28,6,0,1,0,46.59,20.0,1522670.0
2024-01-29,0,1,0,0,40.21,17.0,1464906.0
2024-01-30,1,1,0,0,6.33,12.0,1875975.0
2024-01-31,2,1,0,0,4.28,19.0,2007643.0
2024-02-01,3,1,0,0,3.54,24.0,2101529.0
