FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,16.14,16.0,444658.0
2024-01-02,1,1,0,0,113.67,23.0,3072144.0
2024-01-03,2,1,0,0,120.09,29.0,4647330.0
2024-01-04,3,1,0,0,161.08,34.0,5493436.0
2024-01-05,4,1,0,0,262.13,39.0,9204466.0
2024-01-06,5,0,1,0,174.48,49.0,4388208.0
2024-01-07,6,0,1,0,252.97,58.0,8312457.0
2024-01-08,0,0,0,1,528.49,56.0,26978003.0
2024-01-09,1,1,0,0,267.22,47.0,11217538.0
2024-01-10,2,1,0,0,217.07,41.0,8467123.0
2024-01-11,3,1,0,0,82.17,45.0,2875205.0
2024-01-12,4,1,0,0,0.77,45.0,28797.0
2024-01-13,5,0,1,0,0.52,45.0,14971.0
2024-01-14,6,0,1,0,0.79,43.0,20260.0
2024-01-15,0,1,0,0,0.77,36.0,17520.0
2024-01-16,1,1,0,0,0.62,30.0,17105.0
2024-01-17,2,1,0,0,0.34,29.0,11192.0
2024-01-18,3,1,0,0,0.5,34.0,18880.0
2024-01-19,4,1,0,0,0.75,35.0,37147.0
2024-01-20,5,0,1,0,0.25,37.0,10878.0
2024-01-21,6,0,1,0,0.41,32.0,16862.0
2024-01-22,0,1,0,0,0.62,32.0,21427.0
2024-01-23,1,1,0,0,0.96,34.0,33574.0
2024-01-24,2,1,0,0,0.71,37.0,29070.0
2024-01-25,3,1,0,0,0.28,35.0,12818.0
2024-01-26,4,1,0,0,0.72,37.0,32286.0
2024-01-27,5,0,1,0,0.37,42.0,15401.0
2024-01-28,6,0,1,0,0.22,41.0,6878.0
2024-01-29,0,1,0,0,0.06,34.0,2563.0
2024-01-30,1,1,0,0,0.15,30.0,4277.0
2024-01-31,2,1,0,0,0.19,34.0,6208.0
2024-02-01,3,1,0,0,0.16,27.0,7058.0
2024-02-02,4,1,0,0,0.06,27.0,2050.0
2024-02-03,5,0,1,0,105.24,37.0,5925981.0
2024-02-04,6,0,1,0,175.39,47.0,9027557.0
2024-02-05,0,1,0,0,227.0,37.0,10925264.0
2024-02-06,1,1,0,0,99.95,34.0,4760146.0
2024-02-07,2,1,0,0,183.93,38.0,9680129.0
2024-02-08,3,1,0,0,211.21,41.0,9245208.0
2024-02-09,4,1,0,0,8.78,42.0,342303.0
2024-02-10,5,0,1,0,0.25,43.0,12834.0
2024-02-11,6,0,1,0,0.28,42.0,11652.0
2024-02-12,0,1,0,0,0.15,40.0,5478.0
2024-02-13,1,1,0,0,4.76,40.0,134539.0
2024-02-14,2,1,0,0,0.21,38.0,5286.0
2024-02-15,3,1,0,0,0.19,37.0,6499.0
2024-02-16,4,1,0,0,0.28,39.0,9429.0
2024-02-17,5,0,1,0,0.28,41.0,9189.0
2024-02-18,6,0,1,0,0.62,38.0,25420.0
2024-02-19,0,1,0,0,0.31,33.0,14888.0
2024-02-20,1,1,0,0,0.09,30.0,3297.0
2024-02-21,2,1,0,0,0.78,34.0,28277.0
2024-02-22,3,1,0,0,0.19,35.0,8984.0
2024-02-23,4,1,0,0,0.53,40.0,24199.0
2024-02-24,5,0,1,0,0.37,47.0,14949.0
2024-02-25,6,0,1,0,0.28,44.0,16282.0
2024-02-26,0,1,0,0,0.09,33.0,3312.0
2024-02-27,1,1,0,0,0.22,31.0,8031.0
2024-02-28,2,1,0,0,0.16,39.0,7726.0
