FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,14.74,27.0,414658.0
2024-01-02,1,1,0,0,1.25,24.0,33300.0
2024-01-03,2,1,0,0,1.82,22.0,68976.0
2024-01-04,3,1,0,0,21.74,22.0,725396.0
2024-01-05,4,1,0,0,0.19,27.0,6700.0
2024-01-06,5,0,1,0,0.46,34.0,11416.0
2024-01-07,6,0,1,0,0.25,33.0,7904.0
2024-01-08,0,0,0,1,0.29,29.0,14521.0
2024-01-09,1,1,0,0,0.16,23.0,6561.0
2024-01-10,2,1,0,0,0.13,24.0,5136.0
2024-01-11,3,1,0,0,0.13,27.0,3954.0
2024-01-12,4,1,0,0,0.16,30.0,6302.0
2024-01-13,5,0,1,0,0.93,33.0,26989.0
2024-01-14,6,0,1,0,0.56,33.0,14552.0
2024-01-15,0,1,0,0,0.77,33.0,17240.0
2024-01-16,1,1,0,0,0.37,28.0,10458.0
2024-01-17,2,1,0,0,0.62,27.0,19597.0
2024-01-18,3,1,0,0,0.29,24.0,10543.0
2024-01-19,4,1,0,0,5.24,27.0,251021.0
2024-01-20,5,0,1,0,0.35,26.0,14291.0
2024-01-21,6,0,1,0,0.66,28.0,27277.0
2024-01-22,0,1,0,0,0.6,27.0,20056.0
2024-01-23,1,1,0,0,0.47,31.0,16281.0
2024-01-24,2,1,0,0,0.16,30.0,6838.0
2024-01-25,3,1,0,0,0.35,29.0,16600.0
2024-01-26,4,1,0,0,0.09,31.0,4196.0
2024-01-27,5,0,1,0,0.34,36.0,13591.0
2024-01-28,6,0,1,0,0.83,38.0,27721.0
2024-01-29,0,1,0,0,1.03,37.0,38364.0
2024-01-30,1,1,0,0,1.57,37.0,45935.0
2024-01-31,2,1,0,0,0.47,36.0,15854.0
2024-02-01,3,1,0,0,0.34,34.0,14618.0
2024-02-02,4,1,0,0,1.25,26.0,38238.0
2024-02-03,5,0,1,0,0.13,25.0,6381.0
2024-02-04,6,0,1,0,0.29,25.0,14110.0
2024-02-05,0,1,0,0,1.95,27.0,91196.0
2024-02-06,1,1,0,0,11.56,32.0,546466.0
2024-02-07,2,1,0,0,178.8,35.0,9336735.0
2024-02-08,3,1,0,0,0.16,29.0,7147.0
2024-02-09,4,1,0,0,0.19,25.0,6981.0
2024-02-10,5,0,1,0,0.19,26.0,9036.0
2024-02-11,6,0,1,0,0.22,27.0,8910.0
2024-02-12,0,1,0,0,0.44,29.0,14058.0
2024-02-13,1,1,0,0,0.74,36.0,20686.0
2024-02-14,2,1,0,0,1.11,34.0,26929.0
2024-02-15,3,1,0,0,0.31,30.0,11729.0
2024-02-16,4,1,0,0,0.34,28.0,11746.0
2024-02-17,5,0,1,0,0.31,31.0,10379.0
2024-02-18,6,0,1,0,0.6,30.0,25237.0
2024-02-19,0,1,0,0,0.13,27.0,6195.0
2024-02-20,1,1,0,0,0.28,26.0,11233.0
2024-02-21,2,1,0,0,80.19,29.0,2950136.0
2024-02-22,3,1,0,0,87.01,31.0,4202479.0
2024-02-23,4,1,0,0,200.57,27.0,8972380.0
