FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,219.26,66.0,6298076.0
2024-01-02,1,1,0,0,151.54,58.0,4186822.0
2024-01-03,2,1,0,0,3.92,60.0,155222.0
2024-01-04,3,1,0,0,0.64,79.0,22350.0
2024-01-05,4,1,0,0,1.89,78.0,67121.0
2024-01-06,5,0,1,0,6.25,72.0,158137.0
2024-01-07,6,0,1,0,116.17,59.0,3816076.0
2024-01-08,0,0,0,1,34.76,65.0,1779298.0
2024-01-09,1,1,0,0,140.76,72.0,5963045.0
2024-01-10,2,1,0,0,162.18,80.0,6416311.0
2024-01-11,3,1,0,0,126.56,80.0,4474474.0
2024-01-12,4,1,0,0,13.95,83.0,531690.0
2024-01-13,5,0,1,0,6.07,89.0,180323.0
2024-01-14,6,0,1,0,11.0,88.0,287400.0
2024-01-15,0,1,0,0,5.42,79.0,123812.0
2024-01-16,1,1,0,0,4.53,71.0,127329.0
2024-01-17,2,1,0,0,0.55,79.0,17873.0
2024-01-18,3,1,0,0,1.13,87.0,44752.0
2024-01-19,4,1,0,0,23.76,93.0,1194538.0
2024-01-20,5,0,1,0,57.76,91.0,2455142.0
2024-01-21,6,0,1,0,47.16,84.0,2001386.0
2024-01-22,0,1,0,0,111.95,78.0,3856714.0
2024-01-23,1,1,0,0,68.28,73.0,2418963.0
2024-01-24,2,1,0,0,60.57,73.0,2478622.0
2024-01-25,3,1,0,0,143.27,77.0,6991372.0
2024-01-26,4,1,0,0,332.35,86.0,15000884.0
2024-01-27,5,0,1,0,101.93,89.0,4154678.0
2024-01-28,6,0,1,0,8.9,88.0,301499.0
2024-01-29,0,1,0,0,3.32,89.0,127257.0
2024-01-30,1,1,0,0,46.18,92.0,1378904.0
2024-01-31,2,1,0,0,15.46,91.0,531525.0
2024-02-01,3,1,0,0,0.85,85.0,38371.0
2024-02-02,4,1,0,0,93.36,82.0,2935335.0
2024-02-03,5,0,1,0,180.26,78.0,10403842.0
2024-02-04,6,0,1,0,143.96,71.0,7490945.0
2024-02-05,0,1,0,0,42.1,60.0,2056453.0
2024-02-06,1,1,0,0,103.88,64.0,5046825.0
2024-02-07,2,1,0,0,151.48,65.0,8112057.0
2024-02-08,3,1,0,0,136.53,65.0,6046087.0
2024-02-09,4,1,0,0,57.33,77.0,2261142.0
2024-02-10,5,0,1,0,88.3,94.0,4616597.0
2024-02-11,6,0,1,0,30.26,98.0,1336288.0
2024-02-12,0,1,0,0,0.55,86.0,18323.0
2024-02-13,1,1,0,0,4.91,89.0,140636.0
2024-02-14,2,1,0,0,1.3,83.0,32733.0
2024-02-15,3,1,0,0,0.98,78.0,37894.0
2024-02-16,4,1,0,0,1.37,81.0,46978.0
2024-02-17,5,0,1,0,3.92,84.0,136096.0
2024-02-18,6,0,1,0,7.55,77.0,319822.0
2024-02-19,0,1,0,0,33.39,69.0,1594250.0
2024-02-20,1,1,0,0,146.68,73.0,5864052.0
2024-02-21,2,1,0,0,216.3,78.0,8186591.0
2024-02-22,3,1,0,0,129.91,78.0,6490181.0
2024-02-23,4,1,0,0,66.55,88.0,3101489.0
2024-02-24,5,0,1,0,63.09,98.0,2604293.0
2024-02-25,6,0,1,0,69.41,99.0,3987696.0
2024-02-26,0,1,0,0,295.73,86.0,10822047.0
2024-02-27,1,1,0,0,179.05,84.0,6831763.0
2024-02-28,2,1,0,0,53.9,87.0,3016287.0
2024-02-29,3,1,0,0,130.26,88.0,3404221.0
2024-03-01,4,1,0,0,15.13,79.0,594529.0
2024-03-02,5,0,1,0,8.47,72.0,286220.0
2024-03-03,6,0,1,0,5.4,68.0,245687.0
2024-03-04,0,1,0,0,7.88,70.0,365231.0
2024-03-05,1,1,0,0,1.71,75.0,77202.0
2024-03-06,2,1,0,0,5.42,87.0,215055.0
2024-03-07,3,1,0,0,8.17,96.0,287644.0
2024-03-08,4,1,0,0,3.49,97.0,123397.0
2024-03-09,5,0,1,0,8.28,94.0,270073.0
2024-03-10,6,0,1,0,12.15,84.0,382179.0
2024-03-11,0,1,0,0,1.0,75.0,30571.0
2024-03-12,1,1,0,0,40.51,74.0,1175763.0
2024-03-13,2,1,0,0,34.03,87.0,832258.0
2024-03-14,3,1,0,0,49.82,97.0,1593634.0
2024-03-15,4,1,0,0,57.62,104.0,2469020.0
2024-03-16,5,0,1,0,3.83,95.0,142309.0
2024-03-17,6,0,1,0,0.52,80.0,22525.0
2024-03-18,0,1,0,0,1.77,72.0,70076.0
2024-03-19,1,1,0,0,4.4,70.0,109103.0
2024-03-20,2,1,0,0,4.06,70.0,87512.0
2024-03-21,3,1,0,0,0.18,67.0,4852.0
2024-03-22,4,1,0,0,24.17,61.0,772849.0
2024-03-23,5,0,1,0,122.92,63.0,3154580.0
2024-03-24,6,0,1,0,66.7,63.0,1990993.0
2024-03-25,0,0,0,1,42.27,62.0,977021.0
2024-03-26,1,1,0,0,82.89,56.0,2119678.0
2024-03-27,2,1,0,0,126.2,63.0,3351334.0
2024-03-28,3,0,0,1,11.16,64.0,234697.0
2024-03-29,4,0,0,1,5.19,64.0,168611.0
2024-03-30,5,0,1,0,0.45,66.0,9616.0
2024-03-31,6,0,1,0,2.55,72.0,63776.0
2024-04-01,0,1,0,0,4.91,73.0,169116.0
2024-04-02,1,1,0,0,6.28,64.0,145560.0
2024-04-03,2,1,0,0,0.12,68.0,3937.0
2024-04-04,3,1,0,0,4.67,76.0,175553.0
2024-04-05,4,1,0,0,0.88,81.0,32603.0
2024-04-06,5,0,1,0,1.5,71.0,59386.0
2024-04-07,6,0,1,0,1.31,69.0,51747.0
2024-04-08,0,1,0,0,0.42,73.0,9765.0
2024-04-09,1,1,0,0,5.67,75.0,142889.0
2024-04-10,2,1,0,0,37.42,70.0,526717.0
2024-04-11,3,1,0,0,136.22,68.0,1991719.0
2024-04-12,4,1,0,0,156.75,75.0,3513272.0
2024-04-13,5,0,1,0,148.77,74.0,4167457.0
2024-04-14,6,0,1,0,26.29,69.0,597996.0
2024-04-15,0,1,0,0,8.97,69.0,118979.0
2024-04-16,1,1,0,0,0.45,72.0,6245.0
2024-04-17,2,1,0,0,0.66,69.0,8116.0
2024-04-18,3,1,0,0,12.49,58.0,120593.0
2024-04-19,4,1,0,0,4.35,59.0,58266.0
2024-04-20,5,0,1,0,6.11,68.0,156985.0
2024-04-21,6,0,1,0,5.63,70.0,114886.0
2024-04-22,0,1,0,0,5.41,62.0,83219.0
