FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,38.87,34.0,1077463.0
2024-01-02,1,1,0,0,90.56,31.0,2411912.0
2024-01-03,2,1,0,0,152.15,31.0,5705234.0
2024-01-04,3,1,0,0,44.06,35.0,1464423.0
2024-01-05,4,1,0,0,8.8,36.0,300380.0
2024-01-06,5,0,1,0,5.6,40.0,137726.0
2024-01-07,6,0,1,0,2.25,36.0,71545.0
2024-01-08,0,0,0,1,49.48,33.0,2375492.0
2024-01-09,1,1,0,0,0.16,34.0,7102.0
2024-01-10,2,1,0,0,0.64,34.0,24431.0
2024-01-11,3,1,0,0,0.19,31.0,6640.0
2024-01-12,4,1,0,0,0.27,21.0,8899.0
2024-01-13,5,0,1,0,0.26,25.0,6928.0
2024-01-14,6,0,1,0,0.1,25.0,2617.0
2024-01-15,0,1,0,0,0.47,32.0,10406.0
2024-01-16,1,1,0,0,0.28,31.0,7319.0
2024-01-17,2,1,0,0,0.16,36.0,5344.0
2024-01-18,3,1,0,0,0.19,33.0,7721.0
2024-01-19,4,1,0,0,0.1,30.0,4289.0
2024-01-20,5,0,1,0,0.1,29.0,3842.0
2024-01-21,6,0,1,0,0.16,33.0,6843.0
2024-01-22,0,1,0,0,0.29,36.0,9466.0
2024-01-23,1,1,0,0,0.19,31.0,6653.0
2024-01-24,2,1,0,0,0.23,31.0,9035.0
2024-01-25,3,1,0,0,0.26,31.0,11768.0
2024-01-26,4,1,0,0,0.1,35.0,3737.0
2024-01-27,5,0,1,0,0.19,33.0,7157.0
2024-01-28,6,0,1,0,0.1,37.0,3316.0
2024-01-29,0,1,0,0,0.38,53.0,13429.0
2024-01-30,1,1,0,0,0.43,66.0,12614.0
2024-01-31,2,1,0,0,1.11,79.0,37878.0
2024-02-01,3,1,0,0,0.31,55.0,13511.0
2024-02-02,4,1,0,0,0.06,50.0,1529.0
2024-02-03,5,0,1,0,0.23,34.0,12618.0
2024-02-04,6,0,1,0,0.16,50.0,7260.0
2024-02-05,0,1,0,0,0.19,49.0,9426.0
2024-02-06,1,1,0,0,2.79,65.0,133715.0
2024-02-07,2,1,0,0,53.7,45.0,2755192.0
2024-02-08,3,1,0,0,3.69,53.0,159411.0
2024-02-09,4,1,0,0,208.09,68.0,8064616.0
2024-02-10,5,0,1,0,69.97,68.0,3559912.0
2024-02-11,6,0,1,0,0.34,62.0,14592.0
2024-02-12,0,1,0,0,91.51,83.0,3082315.0
2024-02-13,1,1,0,0,162.24,120.0,4618407.0
2024-02-14,2,1,0,0,60.6,124.0,1507881.0
2024-02-15,3,1,0,0,1.8,127.0,68562.0
2024-02-16,4,1,0,0,34.68,112.0,1196599.0
2024-02-17,5,0,1,0,1.67,68.0,56660.0
2024-02-18,6,0,1,0,0.03,63.0,908.0
2024-02-19,0,1,0,0,186.16,86.0,8798077.0
