FECHA_CONEXION,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB
2024-01-01,0,0,0,1,0.46,38.0,12851.0
2024-01-02,1,1,0,0,0.9,30.0,24207.0
2024-01-03,2,1,0,0,0.13,28.0,5300.0
2024-01-04,3,1,0,0,0.4,35.0,13560.0
2024-01-05,4,1,0,0,0.22,42.0,7370.0
2024-01-06,5,0,1,0,0.76,45.0,19548.0
2024-01-07,6,0,1,0,84.57,44.0,2762355.0
2024-01-08,0,0,0,1,84.48,40.0,4260872.0
2024-01-09,1,1,0,0,23.75,40.0,991712.0
2024-01-10,2,1,0,0,66.6,38.0,2589994.0
2024-01-11,3,1,0,0,105.19,39.0,3664857.0
2024-01-12,4,1,0,0,540.6,43.0,20342089.0
2024-01-13,5,0,1,0,218.25,46.0,6415942.0
2024-01-14,6,0,1,0,209.87,47.0,5438033.0
2024-01-15,0,1,0,0,8.92,50.0,202699.0
2024-01-16,1,1,0,0,0.18,46.0,4747.0
2024-01-17,2,1,0,0,0.12,39.0,3587.0
2024-01-18,3,1,0,0,32.28,35.0,1245608.0
2024-01-19,4,1,0,0,40.67,44.0,2006233.0
2024-01-20,5,0,1,0,194.43,49.0,8162047.0
2024-01-21,6,0,1,0,132.56,56.0,5582729.0
2024-01-22,0,1,0,0,239.63,51.0,8195358.0
2024-01-23,1,1,0,0,257.03,51.0,9047523.0
2024-01-24,2,1,0,0,62.19,54.0,2530606.0
2024-01-25,3,1,0,0,0.19,56.0,9301.0
2024-01-26,4,1,0,0,0.46,47.0,20184.0
2024-01-27,5,0,1,0,0.31,39.0,12854.0
2024-01-28,6,0,1,0,0.15,44.0,5600.0
2024-01-29,0,1,0,0,0.28,49.0,10935.0
2024-01-30,1,1,0,0,0.7,46.0,20481.0
2024-01-31,2,1,0,0,0.15,47.0,5000.0
2024-02-01,3,1,0,0,0.16,37.0,6555.0
2024-02-02,4,1,0,0,0.06,35.0,2265.0
2024-02-03,5,0,1,0,18.32,28.0,1015416.0
2024-02-04,6,0,1,0,27.42,33.0,1389532.0
2024-02-05,0,1,0,0,46.42,24.0,2182578.0
2024-02-06,1,1,0,0,33.08,28.0,1558368.0
2024-02-07,2,1,0,0,163.96,31.0,8536580.0
2024-02-08,3,1,0,0,34.77,44.0,1523870.0
2024-02-09,4,1,0,0,223.42,48.0,8727497.0
2024-02-10,5,0,1,0,10.25,49.0,527660.0
2024-02-11,6,0,1,0,58.79,42.0,2546559.0
2024-02-12,0,1,0,0,197.76,39.0,6636419.0
2024-02-13,1,1,0,0,231.52,37.0,6521683.0
2024-02-14,2,1,0,0,97.71,39.0,2410279.0
2024-02-15,3,1,0,0,92.15,43.0,3486149.0
2024-02-16,4,1,0,0,157.63,53.0,5425010.0
2024-02-17,5,0,1,0,137.55,54.0,4749365.0
2024-02-18,6,0,1,0,379.88,51.0,15956580.0
2024-02-19,0,1,0,0,188.49,43.0,8883712.0
2024-02-20,1,1,0,0,296.81,43.0,11724863.0
2024-02-21,2,1,0,0,147.15,45.0,5508047.0
2024-02-22,3,1,0,0,176.65,46.0,8703353.0
2024-02-23,4,1,0,0,67.2,51.0,3094849.0
2024-02-24,5,0,1,0,78.56,53.0,3207468.0
2024-02-25,6,0,1,0,129.87,55.0,7351216.0
2024-02-26,0,1,0,0,35.68,49.0,1292341.0
2024-02-27,1,1,0,0,0.43,42.0,15981.0
2024-02-28,2,1,0,0,0.22,36.0,11694.0
2024-02-29,3,1,0,0,0.31,44.0,8302.0
2024-03-01,4,1,0,0,136.07,49.0,5302767.0
2024-03-02,5,0,1,0,78.49,49.0,2633770.0
2024-03-03,6,0,1,0,68.99,41.0,3092852.0
2024-03-04,0,1,0,0,55.52,44.0,2543717.0
2024-03-05,1,1,0,0,67.04,42.0,2976171.0
2024-03-06,2,1,0,0,72.56,45.0,2844659.0
2024-03-07,3,1,0,0,109.24,43.0,3789848.0
2024-03-08,4,1,0,0,80.67,51.0,2812666.0
2024-03-09,5,0,1,0,4.99,52.0,161386.0
2024-03-10,6,0,1,0,23.44,54.0,731605.0
2024-03-11,0,1,0,0,65.69,53.0,2019501.0
2024-03-12,1,1,0,0,69.99,54.0,2021619.0
2024-03-13,2,1,0,0,16.92,54.0,411781.0
2024-03-14,3,1,0,0,1.93,52.0,60990.0
2024-03-15,4,1,0,0,0.46,57.0,20035.0
2024-03-16,5,0,1,0,4.99,59.0,184560.0
2024-03-17,6,0,1,0,0.28,58.0,11986.0
2024-03-18,0,1,0,0,85.92,52.0,3355527.0
2024-03-19,1,1,0,0,160.48,47.0,3963608.0
2024-03-20,2,1,0,0,179.08,52.0,3860914.0
2024-03-21,3,1,0,0,16.03,53.0,458397.0
2024-03-22,4,1,0,0,233.16,53.0,7434954.0
2024-03-23,5,0,1,0,217.57,53.0,5570991.0
2024-03-24,6,0,1,0,36.32,53.0,1081524.0
