FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,23.0,6995.0,"0,24%",0,0,0,1
2024-01-02,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,26.0,6009.0,"0,21%",1,1,0,0
2024-01-03,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,26.0,6419.0,"0,15%",2,1,0,0
2024-01-04,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,25.0,14064.0,"0,39%",3,1,0,0
2024-01-05,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,25.0,10029.0,"0,27%",4,1,0,0
2024-01-06,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,24.0,7131.0,"0,27%",5,0,1,0
2024-01-07,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,24.0,7108.0,"0,21%",6,0,1,0
2024-01-08,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,20.0,2034272.0,"38,88%",0,0,0,1
2024-01-09,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,23.0,387359.0,"9,00%",1,1,0,0
2024-01-10,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,27.0,41711.0,"1,05%",2,1,0,0
2024-01-11,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,31.0,13382.0,"0,36%",3,1,0,0
2024-01-12,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,26.0,810229.0,"20,99%",4,1,0,0
2024-01-13,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,27.0,2423749.0,"80,92%",5,0,1,0
2024-01-14,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,30.0,2383711.0,"90,50%",6,0,1,0
2024-01-15,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,32.0,2492530.0,"108,23%",0,1,0,0
2024-01-16,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,32.0,2146675.0,"75,42%",1,1,0,0
2024-01-17,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,35.0,392663.0,"11,81%",2,1,0,0
2024-01-18,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,31.0,17681.0,"0,45%",3,1,0,0
2024-01-19,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,29.0,1719.0,"0,03%",4,1,0,0
2024-01-20,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,29.0,14531.0,"0,33%",5,0,1,0
2024-01-21,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,36.0,23545.0,"0,54%",6,0,1,0
2024-01-22,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,28.0,4147581.0,"118,91%",0,1,0,0
2024-01-23,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,30.0,881992.0,"24,56%",1,1,0,0
2024-01-24,URBANA,044_ZW Polideportivo San Benito,11.0,MR76,27.0,2153507.0,"51,80%",2,1,0,0
