FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-12-23,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,1403.0,"0,06%",0,1,0,0
2024-12-24,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,1491.0,"0,06%",1,1,0,0
2024-12-25,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,1584.0,"0,07%",2,0,0,1
2024-12-26,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,1684.0,"0,07%",3,1,0,0
2024-12-27,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,1789.0,"0,08%",4,1,0,0
2024-12-28,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,1902.0,"0,08%",5,0,1,0
2024-12-29,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,2021.0,"0,09%",6,0,1,0
2024-12-30,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,2147.0,"0,09%",0,1,0,0
2024-12-31,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,2282.0,"0,10%",1,1,0,0
2025-01-01,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,2425.0,"0,10%",2,0,0,1
2025-01-02,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,2577.0,"0,11%",3,1,0,0
2025-01-03,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,2739.0,"0,12%",4,1,0,0
2025-01-04,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,2910.0,"0,12%",5,0,1,0
2025-01-05,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,3093.0,"0,13%",6,0,1,0
2025-01-06,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,3286.0,"0,14%",0,0,0,1
2025-01-07,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,3492.0,"0,15%",1,1,0,0
2025-01-08,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,3711.0,"0,16%",2,1,0,0
2025-01-09,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,3944.0,"0,17%",3,1,0,0
2025-01-10,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,4191.0,"0,18%",4,1,0,0
2025-01-11,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,4454.0,"0,19%",5,0,1,0
2025-01-12,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,4733.0,"0,20%",6,0,1,0
2025-01-13,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,5030.0,"0,22%",0,1,0,0
2025-01-14,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,5345.0,"0,23%",1,1,0,0
2025-01-15,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,5680.0,"0,24%",2,1,0,0
2025-01-16,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,6036.0,"0,26%",3,1,0,0
2025-01-17,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,6414.0,"0,27%",4,1,0,0
2025-01-18,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,6816.0,"0,29%",5,0,1,0
2025-01-19,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,7243.0,"0,31%",6,0,1,0
2025-01-20,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,7697.0,"0,33%",0,1,0,0
2025-01-21,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,8179.0,"0,35%",1,1,0,0
2025-01-22,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,8692.0,"0,37%",2,1,0,0
2025-01-23,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,9236.0,"0,39%",3,1,0,0
2025-01-24,URBANA,064_ZW Centro Tecnología YAWA,19.0,MR76,1.0,9815.0,"0,42%",4,1,0,0
2025-01-25,URBANA,064_ZW Centro Tecnología YAWA,99.0,MR76,1.0,10430.0,"0,45%",5,0,1,0
