FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,030_ZW Parque Mutis,1.0,MR76,31.0,5655.0,"0,18%",0,0,0,1
2024-01-02,URBANA,030_ZW Parque Mutis,1.0,MR76,27.0,1240.0,"0,03%",1,1,0,0
2024-01-03,URBANA,030_ZW Parque Mutis,1.0,MR76,26.0,9999.0,"0,24%",2,1,0,0
2024-01-04,URBANA,030_ZW Parque Mutis,1.0,MR76,29.0,9310.0,"0,27%",3,1,0,0
2024-01-05,URBANA,030_ZW Parque Mutis,1.0,MR76,30.0,255129.0,"7,06%",4,1,0,0
2024-01-06,URBANA,030_ZW Parque Mutis,1.0,MR76,38.0,7319.0,"0,30%",5,0,1,0
2024-01-07,URBANA,030_ZW Parque Mutis,1.0,MR76,41.0,14530.0,"0,42%",6,0,1,0
2024-01-08,URBANA,030_ZW Parque Mutis,1.0,MR76,36.0,5582.0,"0,12%",0,0,0,1
2024-01-09,URBANA,030_ZW Parque Mutis,1.0,MR76,27.0,28179.0,"0,66%",1,1,0,0
2024-01-10,URBANA,030_ZW Parque Mutis,1.0,MR76,27.0,7026.0,"0,18%",2,1,0,0
2024-01-11,URBANA,030_ZW Parque Mutis,1.0,MR76,26.0,5966.0,"0,18%",3,1,0,0
2024-01-12,URBANA,030_ZW Parque Mutis,1.0,MR76,32.0,4391.0,"0,12%",4,1,0,0
2024-01-13,URBANA,030_ZW Parque Mutis,1.0,MR76,32.0,6812.0,"0,24%",5,0,1,0
2024-01-14,URBANA,030_ZW Parque Mutis,1.0,MR76,31.0,4567.0,"0,18%",6,0,1,0
2024-01-15,URBANA,030_ZW Parque Mutis,1.0,MR76,32.0,7012.0,"0,30%",0,1,0,0
2024-01-16,URBANA,030_ZW Parque Mutis,1.0,MR76,40.0,221181.0,"7,78%",1,1,0,0
2024-01-17,URBANA,030_ZW Parque Mutis,1.0,MR76,41.0,13893.0,"0,42%",2,1,0,0
