FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,032_ZW Parque La Orqueta,20.0,MR76,16.0,3773.0,"0,12%",0,0,0,1
2024-01-02,URBANA,032_ZW Parque La Orqueta,20.0,MR76,35.0,9595.0,"0,33%",1,1,0,0
2024-01-03,URBANA,032_ZW Parque La Orqueta,20.0,MR76,44.0,6171557.0,"152,94%",2,1,0,0
2024-01-04,URBANA,032_ZW Parque La Orqueta,20.0,MR76,39.0,3447496.0,"97,99%",3,1,0,0
2024-01-05,URBANA,032_ZW Parque La Orqueta,20.0,MR76,46.0,2897506.0,"80,26%",4,1,0,0
2024-01-06,URBANA,032_ZW Parque La Orqueta,20.0,MR76,54.0,5192345.0,"203,20%",5,0,1,0
2024-01-07,URBANA,032_ZW Parque La Orqueta,20.0,MR76,63.0,1354101.0,"40,49%",6,0,1,0
2024-01-08,URBANA,032_ZW Parque La Orqueta,20.0,MR76,53.0,29712.0,"0,57%",0,0,0,1
2024-01-09,URBANA,032_ZW Parque La Orqueta,20.0,MR76,49.0,10042.0,"0,24%",1,1,0,0
2024-01-10,URBANA,032_ZW Parque La Orqueta,20.0,MR76,50.0,16622.0,"0,42%",2,1,0,0
2024-01-11,URBANA,032_ZW Parque La Orqueta,20.0,MR76,52.0,29698.0,"0,84%",3,1,0,0
2024-01-12,URBANA,032_ZW Parque La Orqueta,20.0,MR76,46.0,12280.0,"0,33%",4,1,0,0
2024-01-13,URBANA,032_ZW Parque La Orqueta,20.0,MR76,47.0,30263.0,"1,02%",5,0,1,0
2024-01-14,URBANA,032_ZW Parque La Orqueta,20.0,MR76,67.0,15484.0,"0,60%",6,0,1,0
2024-01-15,URBANA,032_ZW Parque La Orqueta,20.0,MR76,72.0,28038.0,"1,23%",0,1,0,0
2024-01-16,URBANA,032_ZW Parque La Orqueta,20.0,MR76,61.0,25740.0,"0,90%",1,1,0,0
2024-01-17,URBANA,032_ZW Parque La Orqueta,20.0,MR76,40.0,2402237.0,"72,13%",2,1,0,0
2024-01-18,URBANA,032_ZW Parque La Orqueta,20.0,MR76,49.0,7994233.0,"200,10%",3,1,0,0
2024-01-19,URBANA,032_ZW Parque La Orqueta,20.0,MR76,51.0,8379816.0,"163,95%",4,1,0,0
2024-01-20,URBANA,032_ZW Parque La Orqueta,20.0,MR76,60.0,4556069.0,"105,62%",5,0,1,0
2024-01-21,URBANA,032_ZW Parque La Orqueta,20.0,MR76,62.0,9594453.0,"222,47%",6,0,1,0
2024-01-22,URBANA,032_ZW Parque La Orqueta,20.0,MR76,76.0,634738.0,"18,16%",0,1,0,0
2024-01-23,URBANA,032_ZW Parque La Orqueta,20.0,MR76,70.0,32762.0,"0,90%",1,1,0,0
2024-01-24,URBANA,032_ZW Parque La Orqueta,20.0,MR76,55.0,11055.0,"0,27%",2,1,0,0
2024-01-25,URBANA,032_ZW Parque La Orqueta,20.0,MR76,44.0,3495870.0,"70,26%",3,1,0,0
