FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,30.0,5614.0,"0,18%",0,0,0,1
2024-01-02,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,25.0,132583.0,"4,73%",1,1,0,0
2024-01-03,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,23.0,1042349.0,"25,99%",2,1,0,0
2024-01-04,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,24.0,707692.0,"20,22%",3,1,0,0
2024-01-05,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,28.0,2305339.0,"64,12%",4,1,0,0
2024-01-06,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,25.0,1338957.0,"52,60%",5,0,1,0
2024-01-07,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,24.0,686467.0,"20,64%",6,0,1,0
2024-01-08,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,24.0,681507.0,"13,08%",0,0,0,1
2024-01-09,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,24.0,6684457.0,"155,90%",1,1,0,0
2024-01-10,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,21.0,1683702.0,"42,21%",2,1,0,0
2024-01-11,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,23.0,1613919.0,"45,29%",3,1,0,0
2024-01-12,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,28.0,433376.0,"11,25%",4,1,0,0
2024-01-13,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,27.0,108373.0,"3,62%",5,0,1,0
2024-01-14,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,22.0,1832832.0,"69,83%",6,0,1,0
2024-01-15,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,20.0,1813679.0,"79,04%",0,1,0,0
2024-01-16,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,20.0,2085057.0,"73,58%",1,1,0,0
2024-01-17,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,24.0,1244834.0,"37,57%",2,1,0,0
2024-01-18,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,27.0,2847055.0,"71,63%",3,1,0,0
2024-01-19,URBANA,010_ZW Parque Antonio Nariño,16.0,MR76,33.0,2026978.0,"39,86%",4,1,0,0
