FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,035_ZW Parque Colseguros,10.0,MR76,66.0,6298076.0,"216,26%",0,0,0,1
2024-01-02,URBANA,035_ZW Parque Colseguros,10.0,MR76,58.0,4186822.0,"149,28%",1,1,0,0
2024-01-03,URBANA,035_ZW Parque Colseguros,10.0,MR76,60.0,155222.0,"3,84%",2,1,0,0
2024-01-04,URBANA,035_ZW Parque Colseguros,10.0,MR76,79.0,22350.0,"0,63%",3,1,0,0
2024-01-05,URBANA,035_ZW Parque Colseguros,10.0,MR76,78.0,67121.0,"1,86%",4,1,0,0
2024-01-06,URBANA,035_ZW Parque Colseguros,10.0,MR76,72.0,158137.0,"6,18%",5,0,1,0
2024-01-07,URBANA,035_ZW Parque Colseguros,10.0,MR76,59.0,3816076.0,"114,14%",6,0,1,0
2024-01-08,URBANA,035_ZW Parque Colseguros,10.0,MR76,65.0,1779298.0,"33,90%",0,0,0,1
2024-01-09,URBANA,035_ZW Parque Colseguros,10.0,MR76,72.0,5963045.0,"138,16%",1,1,0,0
2024-01-10,URBANA,035_ZW Parque Colseguros,10.0,MR76,80.0,6416311.0,"159,67%",2,1,0,0
2024-01-11,URBANA,035_ZW Parque Colseguros,10.0,MR76,80.0,4474474.0,"124,81%",3,1,0,0
2024-01-12,URBANA,035_ZW Parque Colseguros,10.0,MR76,83.0,531690.0,"13,75%",4,1,0,0
2024-01-13,URBANA,035_ZW Parque Colseguros,10.0,MR76,89.0,180323.0,"6,00%",5,0,1,0
2024-01-14,URBANA,035_ZW Parque Colseguros,10.0,MR76,88.0,287400.0,"10,89%",6,0,1,0
2024-01-15,URBANA,035_ZW Parque Colseguros,10.0,MR76,79.0,123812.0,"5,37%",0,1,0,0
2024-01-16,URBANA,035_ZW Parque Colseguros,10.0,MR76,71.0,127329.0,"4,47%",1,1,0,0
