FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,054_ZW El Diamante,13.0,MR76,18.0,4292594.0,"149,49%",0,0,0,1
2024-01-02,URBANA,054_ZW El Diamante,13.0,MR76,12.0,821654.0,"29,90%",1,1,0,0
2024-01-03,URBANA,054_ZW El Diamante,13.0,MR76,10.0,1478505.0,"37,94%",2,1,0,0
2024-01-04,URBANA,054_ZW El Diamante,13.0,MR76,15.0,1599.0,"0,06%",3,1,0,0
2024-01-05,URBANA,054_ZW El Diamante,13.0,MR76,18.0,771.0,"0,03%",4,1,0,0
2024-01-06,URBANA,054_ZW El Diamante,13.0,MR76,21.0,4259.0,"0,18%",5,0,1,0
2024-01-07,URBANA,054_ZW El Diamante,13.0,MR76,26.0,3608.0,"0,12%",6,0,1,0
2024-01-08,URBANA,054_ZW El Diamante,13.0,MR76,21.0,1741538.0,"33,90%",0,0,0,1
2024-01-09,URBANA,054_ZW El Diamante,13.0,MR76,13.0,191.0,"0,00%",1,1,0,0
2024-01-10,URBANA,054_ZW El Diamante,13.0,MR76,9.0,481360.0,"12,46%",2,1,0,0
2024-01-11,URBANA,054_ZW El Diamante,13.0,MR76,14.0,1438512.0,"41,04%",3,1,0,0
2024-01-12,URBANA,054_ZW El Diamante,13.0,MR76,10.0,601895.0,"16,09%",4,1,0,0
2024-01-13,URBANA,054_ZW El Diamante,13.0,MR76,14.0,24148.0,"0,83%",5,0,1,0
2024-01-14,URBANA,054_ZW El Diamante,13.0,MR76,15.0,12325.0,"0,49%",6,0,1,0
2024-01-15,URBANA,054_ZW El Diamante,13.0,MR76,22.0,868.0,"0,03%",0,1,0,0
2024-01-16,URBANA,054_ZW El Diamante,13.0,MR76,25.0,15986.0,"0,58%",1,1,0,0
2024-01-17,URBANA,054_ZW El Diamante,13.0,MR76,29.0,6198.0,"0,18%",2,1,0,0
2024-01-18,URBANA,054_ZW El Diamante,13.0,MR76,24.0,93548.0,"2,38%",3,1,0,0
2024-01-19,URBANA,054_ZW El Diamante,13.0,MR76,21.0,18819.0,"0,37%",4,1,0,0
2024-01-20,URBANA,054_ZW El Diamante,13.0,MR76,22.0,10222.0,"0,24%",5,0,1,0
2024-01-21,URBANA,054_ZW El Diamante,13.0,MR76,17.0,5758.0,"0,12%",6,0,1,0
2024-01-22,URBANA,054_ZW El Diamante,13.0,MR76,19.0,561.0,"0,03%",0,1,0,0
2024-01-23,URBANA,054_ZW El Diamante,13.0,MR76,21.0,16229.0,"0,46%",1,1,0,0
2024-01-24,URBANA,054_ZW El Diamante,13.0,MR76,27.0,7483.0,"0,18%",2,1,0,0
2024-01-25,URBANA,054_ZW El Diamante,13.0,MR76,24.0,28134.0,"0,58%",3,1,0,0
2024-01-26,URBANA,054_ZW El Diamante,13.0,MR76,18.0,985100.0,"21,95%",4,1,0,0
2024-01-27,URBANA,054_ZW El Diamante,13.0,MR76,16.0,92446.0,"2,27%",5,0,1,0
2024-01-28,URBANA,054_ZW El Diamante,13.0,MR76,12.0,528861.0,"15,85%",6,0,1,0
2024-01-29,URBANA,054_ZW El Diamante,13.0,MR76,16.0,146553.0,"3,86%",0,1,0,0
2024-01-30,URBANA,054_ZW El Diamante,13.0,MR76,19.0,1228866.0,"41,33%",1,1,0,0
2024-01-31,URBANA,054_ZW El Diamante,13.0,MR76,26.0,1076010.0,"31,28%",2,1,0,0
2024-02-01,URBANA,054_ZW El Diamante,13.0,MR76,15.0,1354643.0,"30,04%",3,1,0,0
2024-02-02,URBANA,054_ZW El Diamante,13.0,MR76,12.0,54458.0,"1,75%",4,1,0,0
2024-02-03,URBANA,054_ZW El Diamante,13.0,MR76,10.0,1855129.0,"33,06%",5,0,1,0
2024-02-04,URBANA,054_ZW El Diamante,13.0,MR76,10.0,3094.0,"0,06%",6,0,1,0
2024-02-05,URBANA,054_ZW El Diamante,13.0,MR76,9.0,18318.0,"0,38%",0,1,0,0
2024-02-06,URBANA,054_ZW El Diamante,13.0,MR76,16.0,1512165.0,"31,22%",1,1,0,0
2024-02-07,URBANA,054_ZW El Diamante,13.0,MR76,16.0,1765474.0,"33,07%",2,1,0,0
2024-02-08,URBANA,054_ZW El Diamante,13.0,MR76,20.0,368.0,"0,00%",3,1,0,0
2024-02-09,URBANA,054_ZW El Diamante,13.0,MR76,17.0,233512.0,"5,94%",4,1,0,0
