FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,003_ZW Parque del Perro,19.0,MR76,33.0,558191.0,"19,27%",0,0,0,1
2024-01-02,URBANA,003_ZW Parque del Perro,19.0,MR76,46.0,3197761.0,"114,33%",1,1,0,0
2024-01-03,URBANA,003_ZW Parque del Perro,19.0,MR76,54.0,4497857.0,"111,83%",2,1,0,0
2024-01-04,URBANA,003_ZW Parque del Perro,19.0,MR76,55.0,2372590.0,"67,62%",3,1,0,0
2024-01-05,URBANA,003_ZW Parque del Perro,19.0,MR76,68.0,5004855.0,"138,92%",4,1,0,0
2024-01-06,URBANA,003_ZW Parque del Perro,19.0,MR76,76.0,1027866.0,"40,28%",5,0,1,0
2024-01-07,URBANA,003_ZW Parque del Perro,19.0,MR76,76.0,14435.0,"0,42%",6,0,1,0
2024-01-08,URBANA,003_ZW Parque del Perro,19.0,MR76,59.0,2261991.0,"43,27%",0,0,0,1
2024-01-09,URBANA,003_ZW Parque del Perro,19.0,MR76,55.0,858841.0,"19,98%",1,1,0,0
2024-01-10,URBANA,003_ZW Parque del Perro,19.0,MR76,52.0,3032368.0,"75,75%",2,1,0,0
2024-01-11,URBANA,003_ZW Parque del Perro,19.0,MR76,57.0,4167929.0,"116,63%",3,1,0,0
2024-01-12,URBANA,003_ZW Parque del Perro,19.0,MR76,68.0,4297890.0,"111,36%",4,1,0,0
2024-01-13,URBANA,003_ZW Parque del Perro,19.0,MR76,85.0,4462836.0,"149,01%",5,0,1,0
2024-01-14,URBANA,003_ZW Parque del Perro,19.0,MR76,88.0,5450526.0,"206,96%",6,0,1,0
2024-01-15,URBANA,003_ZW Parque del Perro,19.0,MR76,81.0,481464.0,"20,91%",0,1,0,0
2024-01-16,URBANA,003_ZW Parque del Perro,19.0,MR76,66.0,53846.0,"1,89%",1,1,0,0
2024-01-17,URBANA,003_ZW Parque del Perro,19.0,MR76,60.0,4169.0,"0,12%",2,1,0,0
2024-01-18,URBANA,003_ZW Parque del Perro,19.0,MR76,63.0,12214.0,"0,30%",3,1,0,0
2024-01-19,URBANA,003_ZW Parque del Perro,19.0,MR76,78.0,9963.0,"0,18%",4,1,0,0
2024-01-20,URBANA,003_ZW Parque del Perro,19.0,MR76,80.0,11581.0,"0,27%",5,0,1,0
2024-01-21,URBANA,003_ZW Parque del Perro,19.0,MR76,73.0,8971.0,"0,21%",6,0,1,0
2024-01-22,URBANA,003_ZW Parque del Perro,19.0,MR76,62.0,3755.0,"0,12%",0,1,0,0
2024-01-23,URBANA,003_ZW Parque del Perro,19.0,MR76,50.0,9557.0,"0,27%",1,1,0,0
2024-01-24,URBANA,003_ZW Parque del Perro,19.0,MR76,49.0,60841.0,"1,48%",2,1,0,0
