FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,RURAL,061_La Leonera,99.0,MR76,32.0,5068376.0,"583,39%",0,0,0,1
2024-01-02,RURAL,061_La Leonera,99.0,MR76,35.0,11852598.0,"1099,04%",1,1,0,0
2024-01-03,RURAL,061_La Leonera,99.0,MR76,36.0,7676773.0,"635,04%",2,1,0,0
2024-01-04,RURAL,061_La Leonera,99.0,MR76,31.0,10190781.0,"691,54%",3,1,0,0
2024-01-05,RURAL,061_La Leonera,99.0,MR76,43.0,3636333.0,"284,82%",4,1,0,0
2024-01-06,RURAL,061_La Leonera,99.0,MR76,47.0,16283845.0,"713,14%",5,0,1,0
2024-01-07,RURAL,061_La Leonera,99.0,MR76,57.0,6578690.0,"225,84%",6,0,1,0
2024-01-08,RURAL,061_La Leonera,99.0,MR76,49.0,5489122.0,"401,90%",0,0,0,1
2024-01-09,RURAL,061_La Leonera,99.0,MR76,47.0,4292944.0,"576,64%",1,1,0,0
2024-01-10,RURAL,061_La Leonera,99.0,MR76,35.0,9056036.0,"743,09%",2,1,0,0
2024-01-11,RURAL,061_La Leonera,99.0,MR76,44.0,4643114.0,"391,67%",3,1,0,0
2024-01-12,RURAL,061_La Leonera,99.0,MR76,38.0,8754875.0,"1252,35%",4,1,0,0
2024-01-13,RURAL,061_La Leonera,99.0,MR76,32.0,7606698.0,"971,68%",5,0,1,0
2024-01-14,RURAL,061_La Leonera,99.0,MR76,35.0,6750635.0,"537,30%",6,0,1,0
2024-01-15,RURAL,061_La Leonera,99.0,MR76,44.0,10664553.0,"1045,30%",0,1,0,0
2024-01-16,RURAL,061_La Leonera,99.0,MR76,43.0,5304365.0,"477,11%",1,1,0,0
2024-01-17,RURAL,061_La Leonera,99.0,MR76,39.0,9315115.0,"853,73%",2,1,0,0
2024-01-18,RURAL,061_La Leonera,99.0,MR76,32.0,4080303.0,"508,06%",3,1,0,0
2024-01-19,RURAL,061_La Leonera,99.0,MR76,28.0,12332365.0,"1666,46%",4,1,0,0
2024-01-20,RURAL,061_La Leonera,99.0,MR76,38.0,230769.0,"35,27%",5,0,1,0
2024-01-21,RURAL,061_La Leonera,99.0,MR76,45.0,988700.0,"1,12%",6,0,1,0
2024-01-22,RURAL,061_La Leonera,99.0,MR76,47.0,162323.0,"26,27%",0,1,0,0
2024-01-23,RURAL,061_La Leonera,99.0,MR76,47.0,674292.0,"30,22%",1,1,0,0
2024-01-24,RURAL,061_La Leonera,99.0,MR76,50.0,256414.0,"14,74%",2,1,0,0
2024-01-25,RURAL,061_La Leonera,99.0,MR76,31.0,620242.0,"54,00%",3,1,0,0
2024-01-26,RURAL,061_La Leonera,99.0,MR76,30.0,9544603.0,"1760,17%",4,1,0,0
2024-01-27,RURAL,061_La Leonera,99.0,MR76,38.0,11367.0,"5,94%",5,0,1,0
2024-01-28,RURAL,061_La Leonera,99.0,MR76,47.0,541362.0,"802,09%",6,0,1,0
2024-01-29,RURAL,061_La Leonera,99.0,MR76,41.0,6231484.0,"955,13%",0,1,0,0
2024-01-30,RURAL,061_La Leonera,99.0,MR76,37.0,7911356.0,"705,34%",1,1,0,0
2024-01-31,RURAL,061_La Leonera,99.0,MR76,30.0,8270000.0,"13,86%",2,1,0,0
2024-02-01,RURAL,061_La Leonera,99.0,MR76,26.0,7636573.0,"926,50%",3,1,0,0
2024-02-02,RURAL,061_La Leonera,99.0,MR76,38.0,11431746.0,"859,70%",4,1,0,0
2024-02-03,RURAL,061_La Leonera,99.0,MR76,49.0,892193.0,"150,97%",5,0,1,0
2024-02-04,RURAL,061_La Leonera,99.0,MR76,48.0,481906.0,"63,53%",6,0,1,0
2024-02-05,RURAL,061_La Leonera,99.0,MR76,47.0,501843.0,"83,00%",0,1,0,0
2024-02-06,RURAL,061_La Leonera,99.0,MR76,53.0,622586.0,"109,12%",1,1,0,0
2024-02-07,RURAL,061_La Leonera,99.0,MR76,36.0,935119.0,"118,82%",2,1,0,0
2024-02-08,RURAL,061_La Leonera,99.0,MR76,31.0,19904515.0,"1890,11%",3,1,0,0
2024-02-09,RURAL,061_La Leonera,99.0,MR76,41.0,1690507.0,"229,28%",4,1,0,0
2024-02-10,RURAL,061_La Leonera,99.0,MR76,61.0,359483.0,"70,76%",5,0,1,0
2024-02-11,RURAL,061_La Leonera,99.0,MR76,55.0,2129626.0,"337,69%",6,0,1,0
2024-02-12,RURAL,061_La Leonera,99.0,MR76,55.0,395289.0,"100,69%",0,1,0,0
2024-02-13,RURAL,061_La Leonera,99.0,MR76,40.0,5693691.0,"444,52%",1,1,0,0
2024-02-14,RURAL,061_La Leonera,99.0,MR76,33.0,14095021.0,"881,21%",2,1,0,0
2024-02-15,RURAL,061_La Leonera,99.0,MR76,38.0,4659264.0,"764,89%",3,1,0,0
2024-02-16,RURAL,061_La Leonera,99.0,MR76,58.0,11290809.0,"1294,61%",4,1,0,0
2024-02-17,RURAL,061_La Leonera,99.0,MR76,63.0,6822674.0,"788,81%",5,0,1,0
2024-02-18,RURAL,061_La Leonera,99.0,MR76,57.0,2497224.0,"236,96%",6,0,1,0
2024-02-19,RURAL,061_La Leonera,99.0,MR76,42.0,1027203.0,"106,26%",0,1,0,0
2024-02-20,RURAL,061_La Leonera,99.0,MR76,24.0,13961694.0,"1820,14%",1,1,0,0
2024-02-21,RURAL,061_La Leonera,99.0,MR76,26.0,7637036.0,"1568,65%",2,1,0,0
2024-02-22,RURAL,061_La Leonera,99.0,MR76,38.0,313906.0,"129,68%",3,1,0,0
2024-02-23,RURAL,061_La Leonera,99.0,MR76,45.0,862095.0,"159,29%",4,1,0,0
2024-02-24,RURAL,061_La Leonera,99.0,MR76,44.0,1207675.0,"140,17%",5,0,1,0
2024-02-25,RURAL,061_La Leonera,99.0,MR76,52.0,162273.0,"28,90%",6,0,1,0
2024-02-26,RURAL,061_La Leonera,99.0,MR76,40.0,57949.0,"115,07%",0,1,0,0
2024-02-27,RURAL,061_La Leonera,99.0,MR76,32.0,3027.0,"35,73%",1,1,0,0
2024-02-28,RURAL,061_La Leonera,99.0,MR76,34.0,28858.0,"797,35%",2,1,0,0
2024-02-29,RURAL,061_La Leonera,99.0,MR76,48.0,7427.0,"270,90%",3,1,0,0
2024-03-01,RURAL,061_La Leonera,99.0,MR76,51.0,31629.0,"831,10%",4,1,0,0
2024-03-02,RURAL,061_La Leonera,99.0,MR76,54.0,23615.0,"1231,63%",5,0,1,0
2024-03-03,RURAL,061_La Leonera,99.0,MR76,53.0,12675.0,"449,94%",6,0,1,0
2024-03-04,RURAL,061_La Leonera,99.0,MR76,10.0,11251.0,"406,19%",0,1,0,0
2024-03-05,RURAL,061_La Leonera,99.0,MR76,101.0,554.0,"1,53%",1,1,0,0
2024-03-06,RURAL,061_La Leonera,99.0,MR76,242.0,64639749.0,"419,38%",2,1,0,0
2024-03-07,RURAL,061_La Leonera,99.0,MR76,346.0,64017163.0,"430,00%",3,1,0,0
2024-03-08,RURAL,061_La Leonera,99.0,MR76,314.0,63082044.0,"447,41%",4,1,0,0
2024-03-09,RURAL,061_La Leonera,99.0,MR76,313.0,39994270.0,"2,47%",5,0,1,0
2024-03-10,RURAL,061_La Leonera,99.0,MR76,312.0,38811667.0,"2,40%",6,0,1,0
2024-03-11,RURAL,061_La Leonera,99.0,MR76,311.0,36771848.0,"2,28%",0,1,0,0
2024-03-12,RURAL,061_La Leonera,99.0,MR76,310.0,36511773.0,"2,28%",1,1,0,0
2024-03-13,RURAL,061_La Leonera,99.0,MR76,308.0,36744199.0,"2,31%",2,1,0,0
2024-03-14,RURAL,061_La Leonera,99.0,MR76,307.0,36204880.0,"2,28%",3,1,0,0
2024-03-15,RURAL,061_La Leonera,99.0,MR76,306.0,35255480.0,"2,23%",4,1,0,0
2024-03-16,RURAL,061_La Leonera,99.0,MR76,305.0,33881111.0,"2,15%",5,0,1,0
2024-03-17,RURAL,061_La Leonera,99.0,MR76,304.0,32887145.0,"2,09%",6,0,1,0
2024-03-18,RURAL,061_La Leonera,99.0,MR76,303.0,31157184.0,"1,99%",0,1,0,0
2024-03-19,RURAL,061_La Leonera,99.0,MR76,302.0,31138995.0,"1,99%",1,1,0,0
2024-03-20,RURAL,061_La Leonera,99.0,MR76,301.0,31437618.0,"2,02%",2,1,0,0
2024-03-21,RURAL,061_La Leonera,99.0,MR76,299.0,30501403.0,"1,97%",3,1,0,0
2024-03-22,RURAL,061_La Leonera,99.0,MR76,298.0,28996636.0,"1,88%",4,1,0,0
2024-03-23,RURAL,061_La Leonera,99.0,MR76,297.0,28071267.0,"1,83%",5,0,1,0
2024-03-24,RURAL,061_La Leonera,99.0,MR76,296.0,27777625.0,"1,81%",6,0,1,0
2024-03-25,RURAL,061_La Leonera,99.0,MR76,295.0,25846818.0,"1,69%",0,0,0,1
2024-03-26,RURAL,061_La Leonera,99.0,MR76,294.0,25476178.0,"1,67%",1,1,0,0
2024-03-27,RURAL,061_La Leonera,99.0,MR76,293.0,25643466.0,"1,69%",2,1,0,0
2024-03-28,RURAL,061_La Leonera,99.0,MR76,292.0,25027977.0,"1,66%",3,0,0,1
2024-03-29,RURAL,061_La Leonera,99.0,MR76,291.0,24374447.0,"1,62%",4,0,0,1
2024-03-30,RURAL,061_La Leonera,99.0,MR76,289.0,23983559.0,"1,60%",5,0,1,0
2024-03-31,RURAL,061_La Leonera,99.0,MR76,288.0,23935870.0,"1,61%",6,0,1,0
2024-04-01,RURAL,061_La Leonera,99.0,MR76,287.0,21500272.0,"1,45%",0,1,0,0
2024-04-02,RURAL,061_La Leonera,99.0,MR76,286.0,21193311.0,"1,43%",1,1,0,0
2024-04-03,RURAL,061_La Leonera,99.0,MR76,285.0,22004773.0,"1,49%",2,1,0,0
2024-04-04,RURAL,061_La Leonera,99.0,MR76,284.0,21379990.0,"1,45%",3,1,0,0
