FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-01,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,32.0,6394.0,"0,21%",0,0,0,1
2024-01-02,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,27.0,4071.0,"0,15%",1,1,0,0
2024-01-03,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,25.0,2483.0,"0,06%",2,1,0,0
2024-01-04,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,24.0,3370.0,"0,09%",3,1,0,0
2024-01-05,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,30.0,11949.0,"0,33%",4,1,0,0
2024-01-06,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,34.0,3739.0,"0,15%",5,0,1,0
2024-01-07,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,38.0,43748.0,"1,32%",6,0,1,0
2024-01-08,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,41.0,16135.0,"0,30%",0,0,0,1
2024-01-09,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,46.0,19741.0,"0,45%",1,1,0,0
2024-01-10,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,38.0,9354.0,"0,24%",2,1,0,0
2024-01-11,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,35.0,4025.0,"0,12%",3,1,0,0
2024-01-12,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,38.0,5017.0,"0,12%",4,1,0,0
2024-01-13,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,40.0,16599.0,"0,54%",5,0,1,0
2024-01-14,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,33.0,5715.0,"0,21%",6,0,1,0
2024-01-15,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,31.0,3164.0,"0,15%",0,1,0,0
2024-01-16,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,30.0,3590.0,"0,12%",1,1,0,0
2024-01-17,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,30.0,2508.0,"0,09%",2,1,0,0
2024-01-18,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,32.0,13144.0,"0,33%",3,1,0,0
2024-01-19,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,38.0,6341.0,"0,12%",4,1,0,0
2024-01-20,URBANA,043_ZW Polideportivo Ricardo Balcazar,13.0,MR76,40.0,11642.0,"0,27%",5,0,1,0
