FECHA_CONEXION,AREA,NOMBRE_ZONA,COMUNA,MODEL,NUMERO_CONEXIONES,USAGE_KB,PORCENTAJE_USO,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO
2024-01-17,URBANA,004_ZW Parque San Nicolas,3.0,MR76,14.0,2153404.0,"64,74%",2,1,0,0
2024-01-18,URBANA,004_ZW Parque San Nicolas,3.0,MR76,38.0,3304368.0,"82,73%",3,1,0,0
2024-01-19,URBANA,004_ZW Parque San Nicolas,3.0,MR76,46.0,2926665.0,"57,27%",4,1,0,0
2024-01-20,URBANA,004_ZW Parque San Nicolas,3.0,MR76,33.0,2738707.0,"63,53%",5,0,1,0
2024-01-21,URBANA,004_ZW Parque San Nicolas,3.0,MR76,26.0,3341915.0,"77,55%",6,0,1,0
2024-01-22,URBANA,004_ZW Parque San Nicolas,3.0,MR76,33.0,4241885.0,"121,47%",0,1,0,0
2024-01-23,URBANA,004_ZW Parque San Nicolas,3.0,MR76,47.0,1099645.0,"30,56%",1,1,0,0
2024-01-24,URBANA,004_ZW Parque San Nicolas,3.0,MR76,51.0,4743154.0,"113,85%",2,1,0,0
2024-01-25,URBANA,004_ZW Parque San Nicolas,3.0,MR76,53.0,5062678.0,"101,70%",3,1,0,0
2024-01-26,URBANA,004_ZW Parque San Nicolas,3.0,MR76,53.0,2458639.0,"53,59%",4,1,0,0
2024-01-27,URBANA,004_ZW Parque San Nicolas,3.0,MR76,39.0,3794419.0,"91,80%",5,0,1,0
2024-01-28,URBANA,004_ZW Parque San Nicolas,3.0,MR76,42.0,2765121.0,"80,76%",6,0,1,0
2024-01-29,URBANA,004_ZW Parque San Nicolas,3.0,MR76,44.0,3340175.0,"86,17%",0,1,0,0
2024-01-30,URBANA,004_ZW Parque San Nicolas,3.0,MR76,49.0,2120695.0,"70,33%",1,1,0,0
2024-01-31,URBANA,004_ZW Parque San Nicolas,3.0,MR76,40.0,2816231.0,"0,10%",2,1,0,0
2024-02-01,URBANA,004_ZW Parque San Nicolas,3.0,MR76,41.0,2495868.0,"0,08%",3,1,0,0
2024-02-02,URBANA,004_ZW Parque San Nicolas,3.0,MR76,40.0,2262555.0,"0,08%",4,1,0,0
2024-02-03,URBANA,004_ZW Parque San Nicolas,3.0,MR76,39.0,2154831.0,"0,08%",5,0,1,0
2024-02-04,URBANA,004_ZW Parque San Nicolas,3.0,MR76,38.0,2031265.0,"0,07%",6,0,1,0
2024-02-05,URBANA,004_ZW Parque San Nicolas,3.0,MR76,38.0,2021675.0,"0,07%",0,1,0,0
2024-02-06,URBANA,004_ZW Parque San Nicolas,3.0,MR76,37.0,1989599.0,"0,07%",1,1,0,0
2024-02-07,URBANA,004_ZW Parque San Nicolas,3.0,MR76,36.0,1944923.0,"0,07%",2,1,0,0
